sample_index,offset_us,timestamp_us,quat_i,quat_j,quat_k,quat_real,linear_accel_x_mps2,linear_accel_y_mps2,linear_accel_z_mps2,gravity_x_mps2,gravity_y_mps2,gravity_z_mps2,gyro_x_radps,gyro_y_radps,gyro_z_radps
15,102115,402115,-0.192382812,-0.84954834,0.44140625,0.215515137,-1.49609375,0.09375,-1.046875,1.453125,-7.9609375,-5.0234375,0.04296875,1.78710938,-1.15234375
16,114580,414580,-0.191345215,-0.848754883,0.438537598,0.225097656,-0.99609375,1.01953125,-0.796875,1.8359375,-7.9296875,-4.9296875,0.04296875,1.78710938,-1.15234375
17,120138,420138,-0.190307617,-0.848205566,0.435302734,0.23425293,-0.99609375,1.01953125,-0.796875,1.8359375,-7.9296875,-4.9296875,-0.15234375,1.61328125,-1.09179688
18,125768,425768,-0.189453125,-0.847351074,0.432006836,0.243835449,0.62890625,0.46875,-0.8515625,2.1640625,-7.875,-4.875,-0.15234375,1.61328125,-1.09179688
19,138875,438875,-0.188903809,-0.846008301,0.429870605,0.252502441,0.62890625,0.46875,-0.8515625,2.1640625,-7.875,-4.875,0.234375,1.59570312,-0.865234375
20,145778,445778,-0.188415527,-0.844055176,0.428649902,0.261291504,0.39453125,-0.109375,-1.16015625,2.4765625,-7.8359375,-4.796875,0.234375,1.59570312,-0.865234375
21,159262,459262,-0.187927246,-0.841918945,0.428161621,0.26940918,0.39453125,-0.109375,-1.16015625,2.4765625,-7.8359375,-4.796875,0.498046875,1.5234375,-0.7421875
22,165935,465935,-0.18737793,-0.839294434,0.42791748,0.278076172,0.81640625,0.49609375,0.01171875,2.7421875,-7.828125,-4.6640625,0.498046875,1.5234375,-0.7421875
23,182745,482745,-0.186645508,-0.836791992,0.427856445,0.286071777,0.81640625,0.49609375,0.01171875,2.7421875,-7.828125,-4.6640625,0.515625,1.35351562,-0.71484375
24,190556,490556,-0.185791016,-0.834655762,0.427612305,0.293273926,0.796875,0.88671875,-0.34375,2.9921875,-7.8359375,-4.5,0.515625,1.35351562,-0.71484375
25,199235,499235,-0.184875488,-0.832885742,0.427001953,0.299560547,0.796875,0.88671875,-0.34375,2.9921875,-7.8359375,-4.5,0.30859375,1.078125,-0.6796875
26,205001,505001,-0.183654785,-0.831237793,0.426452637,0.305725098,0.36328125,0.15234375,-0.8671875,3.1953125,-7.828125,-4.359375,0.30859375,1.078125,-0.6796875
27,222057,522057,-0.181945801,-0.829467773,0.426391602,0.311645508,0.36328125,0.15234375,-0.8671875,3.1953125,-7.828125,-4.359375,0.556640625,0.978515625,-0.76953125
28,225046,525046,-0.179870605,-0.827331543,0.426696777,0.317871094,0.16015625,-0.4296875,-1.40625,3.3984375,-7.8203125,-4.2421875,0.556640625,0.978515625,-0.76953125
29,238652,538652,-0.177612305,-0.824829102,0.427185059,0.324951172,0.16015625,-0.4296875,-1.40625,3.3984375,-7.8203125,-4.2421875,0.708984375,1.16601562,-0.86328125
30,244269,544269,-0.175598145,-0.82208252,0.427490234,0.332580566,0.5625,-0.62890625,-0.96484375,3.609375,-7.8125,-4.0703125,0.708984375,1.16601562,-0.86328125
31,262425,562425,-0.17388916,-0.819152832,0.427246094,0.340881348,0.5625,-0.62890625,-0.96484375,3.609375,-7.8125,-4.0703125,0.548828125,1.44726562,-0.931640625
32,270495,570495,-0.172302246,-0.816345215,0.426391602,0.349365234,0.4375,-0.03125,-0.09765625,3.8515625,-7.796875,-3.8671875,0.548828125,1.44726562,-0.931640625
33,279816,579816,-0.170959473,-0.814208984,0.424926758,0.356689453,0.4375,-0.03125,-0.09765625,3.8515625,-7.796875,-3.8671875,0.21484375,1.29492188,-0.939453125
34,285003,585003,-0.169494629,-0.812683105,0.422607422,0.363586426,0.921875,0.92578125,1.5390625,4.09375,-7.7578125,-3.703125,0.21484375,1.29492188,-0.939453125
35,301055,601055,-0.168151855,-0.812011719,0.419189453,0.369628906,0.921875,0.92578125,1.5390625,4.09375,-7.7578125,-3.703125,-0.3359375,0.89453125,-0.900390625
36,304044,604044,-0.167419434,-0.812194824,0.415283203,0.373901367,1.26953125,1.23046875,1.4140625,4.3203125,-7.6796875,-3.6171875,-0.3359375,0.89453125,-0.900390625
37,317266,617266,-0.167358398,-0.813049316,0.410583496,0.377319336,1.26953125,1.23046875,1.4140625,4.3203125,-7.6796875,-3.6171875,-0.7578125,0.552734375,-0.568359375
38,324026,624026,-0.167785645,-0.813903809,0.406188965,0.380065918,1.3359375,0.73046875,0.7890625,4.484375,-7.5625,-3.640625,-0.7578125,0.552734375,-0.568359375
39,338495,638495,-0.168273926,-0.814331055,0.402404785,0.38293457,1.3359375,0.73046875,0.7890625,4.484375,-7.5625,-3.640625,-0.466796875,0.6796875,-0.439453125
40,348135,648135,-0.168823242,-0.813964844,0.399414062,0.386535645,1.9453125,-0.20703125,0.4296875,4.6015625,-7.46875,-3.703125,-0.466796875,0.6796875,-0.439453125
41,356837,656837,-0.169311523,-0.812866211,0.396850586,0.391235352,1.9453125,-0.20703125,0.4296875,4.6015625,-7.46875,-3.703125,-0.107421875,1.05078125,-0.46484375
42,363615,663615,-0.169555664,-0.811279297,0.394836426,0.396484375,1.0078125,-0.921875,1.4609375,4.734375,-7.40625,-3.6640625,-0.107421875,1.05078125,-0.46484375
43,380682,680682,-0.169311523,-0.809387207,0.393493652,0.401794434,1.0078125,-0.921875,1.4609375,4.734375,-7.40625,-3.6640625,0.208984375,0.978515625,-0.490234375
44,384379,684379,-0.168640137,-0.807617188,0.39276123,0.406311035,1.08984375,-0.96875,1.8828125,4.8828125,-7.359375,-3.546875,0.208984375,0.978515625,-0.490234375
45,396667,696667,-0.167602539,-0.806030273,0.392211914,0.410400391,1.08984375,-0.96875,1.8828125,4.8828125,-7.359375,-3.546875,0.2109375,0.623046875,-0.4765625
46,403436,703436,-0.166381836,-0.804992676,0.391357422,0.413696289,0.390625,1.078125,2.078125,5.0078125,-7.3359375,-3.4375,0.2109375,0.623046875,-0.4765625
47,420301,720301,-0.165222168,-0.804504395,0.390075684,0.41619873,0.390625,1.078125,2.078125,5.0078125,-7.3359375,-3.4375,-0.05078125,0.34375,-0.470703125
48,429583,729583,-0.164306641,-0.804443359,0.388549805,0.418212891,0.28125,0.953125,1.77734375,5.1171875,-7.2890625,-3.3671875,-0.05078125,0.34375,-0.470703125
49,436614,736614,-0.163452148,-0.804504395,0.386779785,0.42010498,0.28125,0.953125,1.77734375,5.1171875,-7.2890625,-3.3671875,-0.16796875,0.30078125,-0.419921875
50,443351,743351,-0.162719727,-0.804504395,0.38494873,0.42199707,0.28125,0.515625,1.578125,5.1953125,-7.234375,-3.359375,-0.16796875,0.30078125,-0.419921875
51,456334,756334,-0.16204834,-0.804443359,0.383544922,0.42376709,0.28125,0.515625,1.578125,5.1953125,-7.234375,-3.359375,-0.07421875,0.271484375,-0.34765625
52,463081,763081,-0.161315918,-0.804260254,0.382446289,0.425292969,0.046875,-0.02734375,1.5234375,5.2734375,-7.1875,-3.34375,-0.07421875,0.271484375,-0.34765625
53,478202,778202,-0.160522461,-0.804077148,0.381713867,0.426574707,0.046875,-0.02734375,1.5234375,5.2734375,-7.1875,-3.34375,0.037109375,0.1640625,-0.275390625
54,483569,783569,-0.159667969,-0.803894043,0.381164551,0.42767334,-0.16796875,-0.2578125,0.92578125,5.3359375,-7.1484375,-3.3203125,0.037109375,0.1640625,-0.275390625
55,498281,798281,-0.158935547,-0.803833008,0.380737305,0.428527832,-0.16796875,-0.2578125,0.92578125,5.3359375,-7.1484375,-3.3203125,0.0234375,0.09375,-0.205078125
56,506211,806211,-0.158325195,-0.803771973,0.380310059,0.429260254,0.3203125,-0.2421875,0.4453125,5.3828125,-7.125,-3.296875,0.0234375,0.09375,-0.205078125
57,517866,817866,-0.15802002,-0.803710938,0.379821777,0.429931641,0.3203125,-0.2421875,0.4453125,5.3828125,-7.125,-3.296875,-0.044921875,0.1171875,-0.134765625
58,523107,823107,-0.157897949,-0.803649902,0.379211426,0.430603027,0.7109375,-0.2578125,0.28125,5.4140625,-7.109375,-3.2890625,-0.044921875,0.1171875,-0.134765625
59,537621,837621,-0.15802002,-0.803588867,0.378601074,0.431213379,0.7109375,-0.2578125,0.28125,5.4140625,-7.109375,-3.2890625,-0.083984375,0.130859375,-0.052734375
60,542865,842865,-0.15826416,-0.803527832,0.378173828,0.431640625,0.61328125,-0.3515625,0.234375,5.4375,-7.09375,-3.28125,-0.083984375,0.130859375,-0.052734375
61,557000,857000,-0.158569336,-0.803344727,0.377929688,0.432006836,0.61328125,-0.3515625,0.234375,5.4375,-7.09375,-3.28125,-0.00390625,0.0859375,0.017578125
62,562952,862952,-0.158691406,-0.803100586,0.378112793,0.432250977,0.296875,-0.97265625,0,5.4453125,-7.0859375,-3.2734375,-0.00390625,0.0859375,0.017578125
63,577644,877644,-0.158569336,-0.802734375,0.378662109,0.432495117,0.296875,-0.97265625,0,5.4453125,-7.0859375,-3.2734375,0.189453125,0.037109375,0.009765625
64,585719,885719,-0.158081055,-0.802246094,0.379577637,0.432861328,-0.046875,-0.8125,0.13671875,5.4453125,-7.09375,-3.2578125,0.189453125,0.037109375,0.009765625
65,596346,896346,-0.157348633,-0.801635742,0.38067627,0.433288574,-0.046875,-0.8125,0.13671875,5.4453125,-7.09375,-3.2578125,0.341796875,0.044921875,-0.046875
66,602585,902585,-0.156494141,-0.800842285,0.382019043,0.433837891,-0.17578125,-0.48828125,0.203125,5.4609375,-7.109375,-3.2109375,0.341796875,0.044921875,-0.046875
67,617577,917577,-0.155639648,-0.800048828,0.383422852,0.434387207,-0.17578125,-0.48828125,0.203125,5.4609375,-7.109375,-3.2109375,0.41015625,0.046875,-0.0078125
68,621688,921688,-0.154907227,-0.799133301,0.385131836,0.434753418,-0.26171875,-0.6953125,0.21875,5.46875,-7.1328125,-3.1484375,0.41015625,0.046875,-0.0078125
69,635522,935522,-0.15423584,-0.798095703,0.387329102,0.435058594,-0.26171875,-0.6953125,0.21875,5.46875,-7.1328125,-3.1484375,0.498046875,0.001953125,0.111328125
70,641944,941944,-0.153625488,-0.797058105,0.389526367,0.435119629,0.2421875,-0.6640625,0.33984375,5.4609375,-7.1640625,-3.078125,0.498046875,0.001953125,0.111328125
71,656423,956423,-0.153076172,-0.795959473,0.391967773,0.435180664,0.2421875,-0.6640625,0.33984375,5.4609375,-7.1640625,-3.078125,0.5078125,-0.015625,0.16015625
72,665165,965165,-0.152709961,-0.79486084,0.394348145,0.435180664,0.375,-0.04296875,0.68359375,5.4453125,-7.2109375,-3,0.5078125,-0.015625,0.16015625
73,676149,976149,-0.152587891,-0.793762207,0.39642334,0.435241699,0.375,-0.04296875,0.68359375,5.4453125,-7.2109375,-3,0.3984375,0.068359375,0.2109375
74,681958,981958,-0.152893066,-0.792663574,0.39831543,0.43548584,0.359375,0.234375,0.95703125,5.421875,-7.2578125,-2.9296875,0.3984375,0.068359375,0.2109375
75,695872,995872,-0.153503418,-0.791564941,0.399963379,0.435791016,0.359375,0.234375,0.95703125,5.421875,-7.2578125,-2.9296875,0.314453125,0.17578125,0.26171875
76,701667,1001667,-0.154296875,-0.790222168,0.401672363,0.436340332,0.46875,0.25,1.46875,5.390625,-7.3125,-2.8671875,0.314453125,0.17578125,0.26171875
77,715422,1015422,-0.155334473,-0.78894043,0.403198242,0.436889648,0.46875,0.25,1.46875,5.390625,-7.3125,-2.8671875,0.244140625,0.267578125,0.30859375
78,722865,1022865,-0.156738281,-0.787597656,0.404724121,0.437438965,0.7578125,0.52734375,2.05078125,5.3671875,-7.359375,-2.796875,0.244140625,0.267578125,0.30859375
79,736200,1036200,-0.158203125,-0.786193848,0.406616211,0.437683105,0.7578125,0.52734375,2.05078125,5.3671875,-7.359375,-2.796875,0.359375,0.1953125,0.47265625
80,743806,1043806,-0.159545898,-0.784545898,0.409362793,0.4375,0.23046875,0.23828125,2.44140625,5.3203125,-7.4140625,-2.7265625,0.359375,0.1953125,0.47265625
81,756168,1056168,-0.160217285,-0.78314209,0.412658691,0.436767578,0.23046875,0.23828125,2.44140625,5.3203125,-7.4140625,-2.7265625,0.59375,-0.12890625,0.484375
82,762446,1062446,-0.160217285,-0.781982422,0.41619873,0.435424805,0.0625,0.5078125,2.0859375,5.2578125,-7.4921875,-2.640625,0.59375,-0.12890625,0.484375
83,776435,1076435,-0.159851074,-0.781188965,0.41973877,0.43359375,0.0625,0.5078125,2.0859375,5.2578125,-7.4921875,-2.640625,0.564453125,-0.439453125,0.4140625
84,782042,1082042,-0.159301758,-0.780761719,0.423034668,0.431396484,0.5703125,1.03515625,1.70703125,5.171875,-7.5625,-2.5703125,0.564453125,-0.439453125,0.4140625
85,796530,1096530,-0.158752441,-0.780517578,0.426086426,0.428955078,0.5703125,1.03515625,1.70703125,5.171875,-7.5625,-2.5703125,0.423828125,-0.51953125,0.396484375
86,801715,1101715,-0.15838623,-0.780578613,0.428833008,0.426269531,0.95703125,1.03125,1.640625,5.09375,-7.6328125,-2.5390625,0.423828125,-0.51953125,0.396484375
87,815980,1115980,-0.158447266,-0.780944824,0.431091309,0.423278809,0.95703125,1.03125,1.640625,5.09375,-7.6328125,-2.5390625,0.154296875,-0.58984375,0.48828125
88,823480,1123480,-0.158874512,-0.781677246,0.433105469,0.419677734,1.15625,1.4296875,1.68359375,5.0078125,-7.6875,-2.546875,0.154296875,-0.58984375,0.48828125
89,835316,1135316,-0.159362793,-0.782897949,0.434936523,0.415344238,1.15625,1.4296875,1.68359375,5.0078125,-7.6875,-2.546875,-0.0390625,-0.896484375,0.576171875
90,841496,1141496,-0.159729004,-0.784606934,0.436706543,0.41003418,0.66796875,0.609375,0.55859375,4.8828125,-7.75,-2.609375,-0.0390625,-0.896484375,0.576171875
91,854979,1154979,-0.159973145,-0.786621094,0.438476562,0.404174805,0.66796875,0.609375,0.55859375,4.8828125,-7.75,-2.609375,-0.103515625,-1.18359375,0.666015625
92,861150,1161150,-0.160217285,-0.788574219,0.440429688,0.398132324,1.28515625,-0.7578125,-0.9765625,4.7265625,-7.796875,-2.71875,-0.103515625,-1.18359375,0.666015625
93,874359,1174359,-0.160583496,-0.790222168,0.442443848,0.39239502,1.28515625,-0.7578125,-0.9765625,4.7265625,-7.796875,-2.71875,-0.037109375,-0.97265625,0.640625
94,880668,1180668,-0.161010742,-0.791381836,0.444396973,0.387756348,1.40234375,-1.125,-1.14453125,4.5703125,-7.8515625,-2.8203125,-0.037109375,-0.97265625,0.640625
95,896095,1196095,-0.161254883,-0.791992188,0.446655273,0.383666992,1.40234375,-1.125,-1.14453125,4.5703125,-7.8515625,-2.8203125,0.22265625,-0.740234375,0.5703125
96,904911,1204911,-0.161193848,-0.792419434,0.449401855,0.379577637,0.5390625,-0.83203125,-1.203125,4.4375,-7.9140625,-2.875,0.22265625,-0.740234375,0.5703125
97,914532,1214532,-0.160644531,-0.79296875,0.452331543,0.375183105,0.5390625,-0.83203125,-1.203125,4.4375,-7.9140625,-2.875,0.27734375,-0.91796875,0.466796875
98,920714,1220714,-0.159790039,-0.793823242,0.45501709,0.370483398,-0.24609375,-0.734375,-1.75390625,4.3046875,-7.9765625,-2.8984375,0.27734375,-0.91796875,0.466796875
99,934006,1234006,-0.158813477,-0.79486084,0.457702637,0.365356445,-0.24609375,-0.734375,-1.75390625,4.3046875,-7.9765625,-2.8984375,0.208984375,-1.06054688,0.486328125
100,940191,1240191,-0.15814209,-0.796081543,0.459899902,0.360229492,0.421875,0.6328125,-1.2109375,4.171875,-8.0390625,-2.9453125,0.208984375,-1.06054688,0.486328125
101,953726,1253726,-0.15802002,-0.797668457,0.461364746,0.354858398,0.421875,0.6328125,-1.2109375,4.171875,-8.0390625,-2.9453125,-0.1953125,-1.00585938,0.5625
102,959911,1259911,-0.158569336,-0.799621582,0.461914062,0.349487305,0.74609375,1.24609375,-1.015625,4.0390625,-8.078125,-3.0234375,-0.1953125,-1.00585938,0.5625
103,973562,1273562,-0.159790039,-0.802062988,0.461914062,0.343261719,0.74609375,1.24609375,-1.015625,4.0390625,-8.078125,-3.0234375,-0.546875,-1.0234375,0.716796875
104,981857,1281857,-0.161315918,-0.804504395,0.461791992,0.336853027,0.13671875,0.49609375,-0.75390625,3.8828125,-8.09375,-3.171875,-0.546875,-1.0234375,0.716796875
105,993515,1293515,-0.162841797,-0.807006836,0.461914062,0.33001709,0.13671875,0.49609375,-0.75390625,3.8828125,-8.09375,-3.171875,-0.490234375,-1.16601562,0.845703125
106,999697,1299697,-0.16418457,-0.809143066,0.462524414,0.323059082,-0.3203125,-0.2109375,-0.6953125,3.6875,-8.1171875,-3.34375,-0.490234375,-1.16601562,0.845703125
107,1012483,1312483,-0.165588379,-0.811462402,0.463623047,0.315002441,-0.3203125,-0.2109375,-0.6953125,3.6875,-8.1171875,-3.34375,-0.3671875,-1.36523438,0.98046875
108,1019845,1319845,-0.166870117,-0.813537598,0.464904785,0.306945801,-1.00390625,-0.32421875,-1.3515625,3.453125,-8.15625,-3.4921875,-0.3671875,-1.36523438,0.98046875
109,1033550,1333550,-0.168212891,-0.815673828,0.46661377,0.297851562,-1.00390625,-0.32421875,-1.3515625,3.453125,-8.15625,-3.4921875,-0.263671875,-1.50195312,1.08789062
110,1039314,1339314,-0.169494629,-0.817382812,0.468444824,0.289306641,-0.5,-0.3515625,-1.3203125,3.1796875,-8.203125,-3.640625,-0.263671875,-1.50195312,1.08789062
111,1053009,1353009,-0.170959473,-0.819213867,0.47052002,0.279785156,-0.5,-0.3515625,-1.3203125,3.1796875,-8.203125,-3.640625,-0.228515625,-1.52539062,1.1484375
112,1060969,1360969,-0.172302246,-0.820800781,0.472595215,0.270629883,-0.39453125,0,-0.95703125,2.8828125,-8.25,-3.7734375,-0.228515625,-1.52539062,1.1484375
113,1075912,1375912,-0.173583984,-0.822143555,0.474914551,0.261474609,-0.39453125,0,-0.95703125,2.8828125,-8.25,-3.7734375,-0.103515625,-1.59765625,1.18554688
114,1079599,1379599,-0.174682617,-0.823425293,0.477416992,0.252075195,-0.6640625,-0.2890625,-0.91796875,2.578125,-8.3046875,-3.890625,-0.103515625,-1.59765625,1.18554688
115,1092661,1392661,-0.175842285,-0.824768066,0.479980469,0.241760254,-0.6640625,-0.2890625,-0.91796875,2.578125,-8.3046875,-3.890625,-0.130859375,-1.70117188,1.24023438
116,1099970,1399970,-0.177001953,-0.82598877,0.48248291,0.231567383,-0.8359375,-0.12109375,-0.6328125,2.25,-8.359375,-3.984375,-0.130859375,-1.70117188,1.24023438
117,1113178,1413178,-0.178161621,-0.827209473,0.484924316,0.221008301,-0.8359375,-0.12109375,-0.6328125,2.25,-8.359375,-3.984375,-0.130859375,-1.77148438,1.27929688
118,1119362,1419362,-0.179321289,-0.82824707,0.487426758,0.210388184,-0.67578125,-0.234375,-0.4609375,1.8984375,-8.3984375,-4.078125,-0.130859375,-1.77148438,1.27929688
119,1134034,1434034,-0.180480957,-0.829040527,0.49017334,0.199584961,-0.67578125,-0.234375,-0.4609375,1.8984375,-8.3984375,-4.078125,-0.029296875,-1.82617188,1.36132812
120,1140485,1440485,-0.18157959,-0.829528809,0.493225098,0.188720703,-0.4921875,-0.5390625,-0.84375,1.5234375,-8.4375,-4.15625,-0.029296875,-1.82617188,1.36132812
121,1153835,1453835,-0.182739258,-0.829650879,0.496643066,0.17791748,-0.4921875,-0.5390625,-0.84375,1.5234375,-8.4375,-4.15625,0.154296875,-1.8046875,1.45117188
122,1159079,1459079,-0.184082031,-0.829528809,0.500183105,0.166809082,-0.72265625,0.15625,-0.22265625,1.140625,-8.484375,-4.203125,0.154296875,-1.8046875,1.45117188
123,1175659,1475659,-0.185241699,-0.829284668,0.503601074,0.155883789,-0.72265625,0.15625,-0.22265625,1.140625,-8.484375,-4.203125,0.154296875,-1.91796875,1.49023438
124,1179205,1479205,-0.186462402,-0.828979492,0.507080078,0.144348145,-0.515625,0.3515625,-0.0234375,0.7421875,-8.5234375,-4.2109375,0.154296875,-1.91796875,1.49023438
125,1193902,1493902,-0.187683105,-0.828674316,0.510559082,0.131896973,-0.515625,0.3515625,-0.0234375,0.7421875,-8.5234375,-4.2109375,0.078125,-1.98828125,1.51171875
126,1199144,1499144,-0.188781738,-0.828308105,0.51373291,0.119750977,-0.7734375,-0.0078125,0.015625,0.3125,-8.546875,-4.2109375,0.078125,-1.98828125,1.51171875
127,1212356,1512356,-0.189697266,-0.827941895,0.516662598,0.107727051,-0.7734375,-0.0078125,0.015625,0.3125,-8.546875,-4.2109375,0.04296875,-2.04101562,1.51367188
128,1224024,1524024,-0.190673828,-0.827331543,0.51965332,0.0953369141,-1.04296875,-0.15625,-0.03125,-0.109375,-8.5546875,-4.203125,0.04296875,-2.04101562,1.51367188
129,1233167,1533167,-0.191589355,-0.826538086,0.522766113,0.0827026367,-1.04296875,-0.15625,-0.03125,-0.109375,-8.5546875,-4.203125,0.099609375,-2.08007812,1.54101562
130,1239191,1539191,-0.192443848,-0.825561523,0.525756836,0.0704956055,-1.140625,-0.38671875,-0.08203125,-0.546875,-8.5546875,-4.1875,0.099609375,-2.08007812,1.54101562
131,1255109,1555109,-0.193237305,-0.824462891,0.528686523,0.0587768555,-1.140625,-0.38671875,-0.08203125,-0.546875,-8.5546875,-4.1875,0.154296875,-1.97851562,1.4921875
132,1258665,1558665,-0.194091797,-0.823120117,0.531616211,0.0471801758,-0.71875,-0.125,-0.13671875,-0.96875,-8.546875,-4.1328125,0.154296875,-1.97851562,1.4921875
133,1273207,1573207,-0.194946289,-0.821716309,0.534362793,0.0358886719,-0.71875,-0.125,-0.13671875,-0.96875,-8.546875,-4.1328125,0.1328125,-1.82617188,1.390625
134,1278454,1578454,-0.195739746,-0.820251465,0.536865234,0.0246582031,-0.50390625,0.65625,0.09765625,-1.375,-8.5234375,-4.0625,0.1328125,-1.82617188,1.390625
135,1292131,1592131,-0.196533203,-0.818969727,0.539001465,0.0141601562,-0.50390625,0.65625,0.09765625,-1.375,-8.5234375,-4.0625,0.04296875,-1.67382812,1.31445312
136,1304480,1604480,-0.197387695,-0.817626953,0.54083252,0.00402832031,-0.3125,0.65625,0.21875,-1.7578125,-8.484375,-3.9921875,0.04296875,-1.67382812,1.31445312
137,1312599,1612599,0.198059082,0.816467285,-0.542358398,0.00537109375,-0.3125,0.65625,0.21875,-1.7578125,-8.484375,-3.9921875,0.00390625,-1.578125,1.21289062
138,1318405,1618405,0.198730469,0.815185547,-0.543823242,0.0150756836,-0.09375,0.578125,0.1171875,-2.09375,-8.4453125,-3.9296875,0.00390625,-1.578125,1.21289062
139,1333010,1633010,0.199401855,0.814147949,-0.54486084,0.0236206055,-0.09375,0.578125,0.1171875,-2.09375,-8.4453125,-3.9296875,-0.060546875,-1.27734375,1.03125
140,1338388,1638388,0.200073242,0.813171387,-0.545654297,0.0311889648,0.51953125,0.515625,0.171875,-2.3984375,-8.3828125,-3.8671875,-0.060546875,-1.27734375,1.03125
141,1353302,1653302,0.200744629,0.81237793,-0.546203613,0.0373535156,0.51953125,0.515625,0.171875,-2.3984375,-8.3828125,-3.8671875,-0.083984375,-0.912109375,0.80078125
142,1357987,1657987,0.201477051,0.811706543,-0.546569824,0.0430297852,0.58984375,0.390625,0.29296875,-2.625,-8.3359375,-3.8359375,-0.083984375,-0.912109375,0.80078125
143,1371432,1671432,0.202148438,0.811096191,-0.546813965,0.0475463867,0.58984375,0.390625,0.29296875,-2.625,-8.3359375,-3.8359375,-0.06640625,-0.607421875,0.55859375
144,1382610,1682610,0.202636719,0.810668945,-0.54699707,0.0510864258,0.6640625,0.0390625,0.4140625,-2.8125,-8.2890625,-3.8046875,-0.06640625,-0.607421875,0.55859375
145,1392955,1692955,0.202880859,0.810424805,-0.54699707,0.0536499023,0.6640625,0.0390625,0.4140625,-2.8125,-8.2890625,-3.8046875,-0.076171875,-0.318359375,0.248046875
146,1400792,1700792,0.202880859,0.810424805,-0.546875,0.0551147461,0.7265625,0.23828125,0.4765625,-2.9140625,-8.2578125,-3.7890625,-0.076171875,-0.318359375,0.248046875
147,1412924,1712924,0.202697754,0.810668945,-0.546508789,0.0555419922,0.7265625,0.23828125,0.4765625,-2.9140625,-8.2578125,-3.7890625,-0.09765625,0.013671875,-0.064453125
148,1418545,1718545,0.202331543,0.811096191,-0.546020508,0.0548095703,0.7109375,0.26171875,0.33203125,-2.9375,-8.2421875,-3.796875,-0.09765625,0.013671875,-0.064453125
149,1432299,1732299,0.201843262,0.811828613,-0.545288086,0.0530395508,0.7109375,0.26171875,0.33203125,-2.9375,-8.2421875,-3.796875,-0.150390625,0.375,-0.361328125
150,1442604,1742604,0.20135498,0.812866211,-0.544250488,0.0500488281,0.85546875,0.61328125,0.4765625,-2.890625,-8.25,-3.828125,-0.150390625,0.375,-0.361328125
