sample_index,offset_us,timestamp_us,quat_i,quat_j,quat_k,quat_real,linear_accel_x_mps2,linear_accel_y_mps2,linear_accel_z_mps2,gravity_x_mps2,gravity_y_mps2,gravity_z_mps2,gyro_x_radps,gyro_y_radps,gyro_z_radps
30,269742,569742,0.182678223,-0.643493652,-0.514709473,0.536315918,0.11328125,2.86328125,1.15234375,4.6484375,8.3125,1.0546875,0.3828125,-0.92578125,1.515625
31,289302,589302,0.177185059,-0.647521973,-0.511108398,0.536804199,0.11328125,2.86328125,1.15234375,4.6484375,8.3125,1.0546875,0.25,-0.759765625,1.21289062
32,307555,607555,0.172424316,-0.650939941,-0.50793457,0.537109375,-0.13671875,1.640625,0.35546875,4.8984375,8.1953125,0.9296875,0.25,-0.759765625,1.21289062
33,307588,607588,0.168579102,-0.653930664,-0.505126953,0.537414551,-0.13671875,1.640625,0.35546875,4.8984375,8.1953125,0.9296875,0.23828125,-0.494140625,0.81640625
34,310606,610606,0.16583252,-0.656311035,-0.502746582,0.537597656,-0.2421875,1.6640625,0.54296875,5.078125,8.09375,0.8203125,0.23828125,-0.494140625,0.81640625
35,324401,624401,0.163879395,-0.658447266,-0.500610352,0.537597656,-0.2421875,1.6640625,0.54296875,5.078125,8.09375,0.8203125,0.30859375,-0.3046875,0.48828125
36,330211,630211,0.162719727,-0.660400391,-0.498474121,0.537475586,-0.12109375,1.44921875,0.23828125,5.1875,8.0390625,0.7421875,0.30859375,-0.3046875,0.48828125
37,343327,643327,0.162231445,-0.661987305,-0.496643066,0.537353516,-0.12109375,1.44921875,0.23828125,5.1875,8.0390625,0.7421875,0.35546875,-0.12890625,0.25390625
38,350263,650263,0.162231445,-0.663208008,-0.495117188,0.53729248,0.23046875,1.55859375,0.23828125,5.2578125,8.0078125,0.6640625,0.35546875,-0.12890625,0.25390625
39,363935,663935,0.162475586,-0.664245605,-0.493713379,0.537231445,0.23046875,1.55859375,0.23828125,5.2578125,8.0078125,0.6640625,0.29296875,-0.025390625,0.1171875
40,377695,677695,0.162841797,-0.665100098,-0.492553711,0.53717041,0.390625,2.03515625,0.4921875,5.2890625,7.9921875,0.6015625,0.29296875,-0.025390625,0.1171875
41,385914,685914,0.163208008,-0.665710449,-0.491577148,0.53717041,0.390625,2.03515625,0.4921875,5.2890625,7.9921875,0.6015625,0.201171875,0.001953125,0.056640625
42,390031,690031,0.163574219,-0.666137695,-0.490905762,0.537109375,0.21484375,1.8046875,0.609375,5.3125,7.9921875,0.5625,0.201171875,0.001953125,0.056640625
43,404358,704358,0.1640625,-0.666381836,-0.49041748,0.537109375,0.21484375,1.8046875,0.609375,5.3125,7.9921875,0.5625,0.13671875,0.044921875,-0.01953125
44,410172,710172,0.164855957,-0.666625977,-0.489929199,0.53704834,0.21484375,1.19140625,0.32421875,5.3125,7.9921875,0.5390625,0.13671875,0.044921875,-0.01953125
45,424625,724625,0.166015625,-0.666870117,-0.489318848,0.536987305,0.21484375,1.19140625,0.32421875,5.3125,7.9921875,0.5390625,0.25390625,0.1171875,-0.107421875
46,430571,730571,0.167541504,-0.666992188,-0.488647461,0.536865234,-0.015625,1.17578125,0.03515625,5.3125,8.0078125,0.5234375,0.25390625,0.1171875,-0.107421875
47,445261,745261,0.169311523,-0.667053223,-0.48815918,0.536743164,-0.015625,1.17578125,0.03515625,5.3125,8.0078125,0.5234375,0.259765625,0.177734375,-0.216796875
48,453263,753263,0.171142578,-0.666931152,-0.487854004,0.536560059,-0.51953125,1.45703125,0.05859375,5.28125,8.03125,0.5,0.259765625,0.177734375,-0.216796875
49,463895,763895,0.173156738,-0.666687012,-0.487854004,0.536254883,-0.51953125,1.45703125,0.05859375,5.28125,8.03125,0.5,0.18359375,0.177734375,-0.326171875
50,470355,770355,0.175170898,-0.666320801,-0.488037109,0.535888672,-0.328125,1.2734375,-0.03125,5.2421875,8.0625,0.4765625,0.18359375,0.177734375,-0.326171875
51,484587,784587,0.177734375,-0.665893555,-0.488220215,0.535461426,-0.328125,1.2734375,-0.03125,5.2421875,8.0625,0.4765625,0.23046875,0.2421875,-0.419921875
52,494474,794474,0.180541992,-0.665405273,-0.48828125,0.53503418,0.1875,1.265625,-0.0625,5.1875,8.109375,0.46875,0.23046875,0.2421875,-0.419921875
53,504831,804831,0.183532715,-0.664855957,-0.48840332,0.534545898,0.1875,1.265625,-0.0625,5.1875,8.109375,0.46875,0.26953125,0.29296875,-0.484375
54,512649,812649,0.186645508,-0.66418457,-0.488647461,0.534057617,-0.1171875,1.43359375,-0.125,5.109375,8.171875,0.453125,0.26953125,0.29296875,-0.484375
55,525102,825102,0.189819336,-0.663208008,-0.489379883,0.533508301,-0.1171875,1.43359375,-0.125,5.109375,8.171875,0.453125,0.12109375,0.3359375,-0.626953125
56,533284,833284,0.193115234,-0.661804199,-0.490600586,0.532897949,-0.1015625,1.453125,0.2578125,5.015625,8.2265625,0.453125,0.12109375,0.3359375,-0.626953125
57,545314,845314,0.196533203,-0.66003418,-0.49230957,0.532287598,-0.1015625,1.453125,0.2578125,5.015625,8.2265625,0.453125,-0.05078125,0.380859375,-0.810546875
58,551512,851512,0.200134277,-0.657958984,-0.494445801,0.531555176,0.09375,1.453125,0.34375,4.8984375,8.3046875,0.484375,-0.05078125,0.380859375,-0.810546875
59,565317,865317,0.204223633,-0.655395508,-0.496887207,0.530944824,0.09375,1.453125,0.34375,4.8984375,8.3046875,0.484375,-0.111328125,0.5390625,-0.9921875
60,574283,874283,0.20892334,-0.652526855,-0.499267578,0.530334473,0.66015625,1.015625,0.31640625,4.75,8.3984375,0.546875,-0.111328125,0.5390625,-0.9921875
61,588893,888893,0.214538574,-0.649475098,-0.501525879,0.529785156,0.66015625,1.015625,0.31640625,4.75,8.3984375,0.546875,0.072265625,0.775390625,-1.21484375
62,591885,891885,0.221191406,-0.646118164,-0.503601074,0.52911377,0.78125,0.17578125,0.5625,4.5546875,8.5078125,0.609375,0.072265625,0.775390625,-1.21484375
63,605160,905160,0.228759766,-0.642333984,-0.505737305,0.528503418,0.78125,0.17578125,0.5625,4.5546875,8.5078125,0.609375,0.169921875,1.05273438,-1.515625
64,614301,914301,0.236633301,-0.638061523,-0.508239746,0.527832031,1.26171875,0.3515625,0.61328125,4.3046875,8.640625,0.671875,0.169921875,1.05273438,-1.515625
65,624737,924737,0.245544434,-0.632507324,-0.51159668,0.52722168,1.26171875,0.3515625,0.61328125,4.3046875,8.640625,0.671875,-0.123046875,1.26367188,-1.8515625
66,631490,931490,0.254455566,-0.625976562,-0.515808105,0.526672363,1.48046875,1.16015625,0.90234375,4.0078125,8.7890625,0.765625,-0.123046875,1.26367188,-1.8515625
67,644466,944466,0.263183594,-0.618469238,-0.520751953,0.526306152,1.48046875,1.16015625,0.90234375,4.0078125,8.7890625,0.765625,-0.568359375,1.39648438,-2.03125
68,652471,952471,0.270874023,-0.610534668,-0.526245117,0.526245117,2.046875,2.0546875,1.6953125,3.6328125,8.9296875,0.9296875,-0.568359375,1.39648438,-2.03125
69,663878,963878,0.278320312,-0.600830078,-0.533203125,0.526489258,2.046875,2.0546875,1.6953125,3.6328125,8.9296875,0.9296875,-1.26757812,1.43554688,-2.13085938
70,671461,971461,0.28515625,-0.589599609,-0.541625977,0.526977539,2.140625,2.91796875,2.3984375,3.234375,9.0625,1.1875,-1.26757812,1.43554688,-2.13085938
71,684946,984946,0.290893555,-0.578186035,-0.550170898,0.527648926,2.140625,2.91796875,2.3984375,3.234375,9.0625,1.1875,-1.80859375,1.453125,-2.21875
72,692865,992865,0.296508789,-0.566162109,-0.558898926,0.528381348,2.76953125,2.078125,1.546875,2.796875,9.171875,1.578125,-1.80859375,1.453125,-2.21875
73,704954,1004954,0.302612305,-0.553649902,-0.567443848,0.52911377,2.76953125,2.078125,1.546875,2.796875,9.171875,1.578125,-1.65039062,1.58984375,-2.19726562
74,711150,1011150,0.309265137,-0.541809082,-0.574707031,0.529663086,3.18359375,0.109375,0,2.34375,9.2265625,1.9765625,-1.65039062,1.58984375,-2.19726562
75,724139,1024139,0.316955566,-0.530151367,-0.580871582,0.530151367,3.18359375,0.109375,0,2.34375,9.2265625,1.9765625,-1.07226562,1.81835938,-2.10546875
76,735199,1035199,0.324890137,-0.51965332,-0.585693359,0.530456543,2.42578125,-0.34375,-0.21484375,1.875,9.2578125,2.3046875,-1.07226562,1.81835938,-2.10546875
77,744700,1044700,0.333740234,-0.508789062,-0.590148926,0.530517578,2.42578125,-0.34375,-0.21484375,1.875,9.2578125,2.3046875,-0.72265625,1.83789062,-2.00195312
78,751460,1051460,0.342346191,-0.498352051,-0.594238281,0.530395508,1.1640625,0.5,0.82421875,1.4140625,9.296875,2.53125,-0.72265625,1.83789062,-2.00195312
79,762898,1062898,0.350585938,-0.488342285,-0.598083496,0.530029297,1.1640625,0.5,0.82421875,1.4140625,9.296875,2.53125,-0.681640625,1.73632812,-1.99414062
80,775193,1075193,0.358642578,-0.478088379,-0.602111816,0.529418945,0.62890625,0.62890625,1.06640625,0.953125,9.3203125,2.7109375,-0.681640625,1.73632812,-1.99414062
81,784656,1084656,0.366210938,-0.467712402,-0.606384277,0.528625488,0.62890625,0.62890625,1.06640625,0.953125,9.3203125,2.7109375,-0.84765625,1.56835938,-1.98046875
82,790864,1090864,0.37298584,-0.457214355,-0.610839844,0.527893066,0.63671875,1.515625,1.0546875,0.484375,9.3125,2.875,-0.84765625,1.56835938,-1.98046875
83,803342,1103342,0.379089355,-0.446594238,-0.615539551,0.52722168,0.63671875,1.515625,1.0546875,0.484375,9.3125,2.875,-1.09765625,1.44140625,-1.91796875
84,813483,1113483,0.38458252,-0.435913086,-0.620178223,0.526733398,1.00390625,1.671875,1.05078125,0.0390625,9.2734375,3.0703125,-1.09765625,1.44140625,-1.91796875
85,824177,1124177,0.390380859,-0.424438477,-0.624938965,0.526245117,1.00390625,1.671875,1.05078125,0.0390625,9.2734375,3.0703125,-1.16015625,1.51171875,-1.91015625
86,831066,1131066,0.396606445,-0.412841797,-0.629333496,0.52557373,1.25,0.66796875,0.6015625,-0.3984375,9.203125,3.2890625,-1.16015625,1.51171875,-1.91015625
87,843070,1143070,0.403381348,-0.401489258,-0.633056641,0.524719238,1.25,0.66796875,0.6015625,-0.3984375,9.203125,3.2890625,-0.90625,1.75,-1.99804688
88,855887,1155887,0.410888672,-0.390075684,-0.636291504,0.52355957,1.26171875,0.6015625,0.46875,-0.8671875,9.1171875,3.4609375,-0.90625,1.75,-1.99804688
89,864751,1164751,0.419067383,-0.378723145,-0.639038086,0.522094727,1.26171875,0.6015625,0.46875,-0.8671875,9.1171875,3.4609375,-0.607421875,1.90625,-2.04492188
90,871076,1171076,0.42755127,-0.367492676,-0.641418457,0.520324707,0.71875,0.65625,0.20703125,-1.359375,9.0234375,3.5703125,-0.607421875,1.90625,-2.04492188
91,882540,1182540,0.436096191,-0.356262207,-0.643554688,0.518371582,0.71875,0.65625,0.20703125,-1.359375,9.0234375,3.5703125,-0.51953125,1.95703125,-2.10351562
92,893863,1193863,0.444641113,-0.344970703,-0.645751953,0.516052246,0.16015625,1.05859375,0.80859375,-1.875,8.9296875,3.6171875,-0.51953125,1.95703125,-2.10351562
93,903451,1203451,0.452453613,-0.334106445,-0.647949219,0.51361084,0.16015625,1.05859375,0.80859375,-1.875,8.9296875,3.6171875,-0.572265625,1.79296875,-2.13476562
94,912495,1212495,0.460327148,-0.322570801,-0.650390625,0.510925293,-0.03515625,0.72265625,0.48046875,-2.3671875,8.8046875,3.640625,-0.572265625,1.79296875,-2.13476562
95,925103,1225103,0.468017578,-0.310852051,-0.652770996,0.508178711,-0.03515625,0.72265625,0.48046875,-2.3671875,8.8046875,3.640625,-0.65625,1.78125,-2.1875
96,933253,1233253,0.475585938,-0.298461914,-0.655334473,0.505249023,0.12890625,1.1015625,0.88671875,-2.875,8.65625,3.65625,-0.65625,1.78125,-2.1875
97,945199,1245199,0.482116699,-0.286743164,-0.657714844,0.502746582,0.12890625,1.1015625,0.88671875,-2.875,8.65625,3.65625,-0.84765625,1.7421875,-2.171875
98,950824,1250824,0.489135742,-0.273803711,-0.66015625,0.499938965,0.75,0.62890625,0.9765625,-3.3828125,8.4765625,3.6796875,-0.84765625,1.7421875,-2.171875
99,964330,1264330,0.49609375,-0.261230469,-0.66217041,0.497131348,0.75,0.62890625,0.9765625,-3.3828125,8.4765625,3.6796875,-0.75390625,1.85351562,-2.17578125
100,973863,1273863,0.503479004,-0.248779297,-0.663696289,0.49407959,1.36328125,0.57421875,1.078125,-3.8828125,8.265625,3.6953125,-0.75390625,1.85351562,-2.17578125
