sample_index,offset_us,timestamp_us,sequence,accel_x_raw,accel_y_raw,accel_z_raw,gyro_x_raw,gyro_y_raw,gyro_z_raw,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps
20,100000,400000,20,3648,11070,5805,293,-2079,2320,0.4453125,1.35131836,0.708618164,17.8833008,-126.89209,141.601562
21,104992,404992,21,3817,10668,5495,132,-2141,2363,0.465942383,1.30224609,0.670776367,8.05664062,-130.67627,144.226074
22,110000,410000,22,3931,10093,4945,-2,-2182,2403,0.479858398,1.23205566,0.603637695,-0.122070312,-133.178711,146.66748
23,114992,414992,23,4037,9481,4293,-75,-2197,2433,0.492797852,1.15734863,0.524047852,-4.57763672,-134.094238,148.498535
24,120000,420000,24,4154,8864,3671,-79,-2188,2445,0.507080078,1.08203125,0.448120117,-4.82177734,-133.544922,149.230957
25,124992,424992,25,4295,8284,3019,-22,-2163,2441,0.524291992,1.01123047,0.368530273,-1.34277344,-132.019043,148.986816
26,130000,430000,26,4484,7779,2345,99,-2125,2420,0.547363281,0.949584961,0.286254883,6.04248047,-129.699707,147.705078
27,134992,434992,27,4729,7389,1738,283,-2072,2386,0.577270508,0.901977539,0.212158203,17.2729492,-126.464844,145.629883
28,140000,440000,28,4947,7119,1266,506,-1996,2334,0.603881836,0.869018555,0.154541016,30.8837891,-121.826172,142.456055
29,144992,444992,29,5124,6945,922,753,-1891,2261,0.625488281,0.84777832,0.112548828,45.9594727,-115.41748,138.000488
30,150000,450000,30,5279,6891,722,1003,-1764,2159,0.64440918,0.841186523,0.0881347656,61.2182617,-107.666016,131.774902
31,154992,454992,31,5399,6993,628,1238,-1622,2040,0.659057617,0.853637695,0.0766601562,75.5615234,-98.9990234,124.511719
32,160000,460000,32,5478,7244,681,1442,-1466,1921,0.668701172,0.884277344,0.0831298828,88.0126953,-89.4775391,117.248535
33,164992,464992,33,5500,7562,935,1594,-1309,1810,0.671386719,0.923095703,0.114135742,97.2900391,-79.8950195,110.473633
34,170000,470000,34,5442,7901,1315,1692,-1152,1715,0.664306641,0.964477539,0.160522461,103.271484,-70.3125,104.675293
35,174992,474992,35,5336,8257,1746,1745,-1002,1637,0.651367188,1.00793457,0.213134766,106.506348,-61.1572266,99.9145508
36,180000,480000,36,5209,8636,2184,1765,-880,1588,0.635864258,1.05419922,0.266601562,107.727051,-53.7109375,96.9238281
37,184992,484992,37,5029,8988,2659,1748,-800,1565,0.613891602,1.09716797,0.324584961,106.689453,-48.828125,95.5200195
38,190000,490000,38,4820,9290,3067,1691,-768,1556,0.588378906,1.1340332,0.374389648,103.210449,-46.875,94.9707031
39,194992,494992,39,4637,9604,3300,1597,-774,1553,0.566040039,1.17236328,0.402832031,97.4731445,-47.2412109,94.7875977
40,200000,500000,40,4523,9917,3334,1473,-796,1547,0.552124023,1.21057129,0.406982422,89.9047852,-48.5839844,94.4213867
41,204992,504992,41,4478,10178,3253,1322,-813,1540,0.546630859,1.24243164,0.397094727,80.6884766,-49.621582,93.9941406
42,210000,510000,42,4439,10315,3110,1146,-820,1545,0.541870117,1.25915527,0.379638672,69.9462891,-50.0488281,94.2993164
43,214992,514992,43,4331,10255,2936,968,-818,1561,0.528686523,1.25183105,0.358398438,59.0820312,-49.9267578,95.2758789
44,220000,520000,44,4152,10059,2722,804,-818,1565,0.506835938,1.22790527,0.332275391,49.0722656,-49.9267578,95.5200195
45,224992,524992,45,3987,9819,2442,666,-834,1551,0.486694336,1.1986084,0.298095703,40.6494141,-50.9033203,94.6655273
46,230000,530000,46,3888,9575,2206,550,-856,1522,0.474609375,1.16882324,0.269287109,33.5693359,-52.2460938,92.8955078
47,234992,534992,47,3864,9373,1985,445,-866,1479,0.471679688,1.14416504,0.24230957,27.1606445,-52.8564453,90.2709961
48,240000,540000,48,3902,9182,1729,361,-861,1428,0.476318359,1.12084961,0.21105957,22.0336914,-52.5512695,87.1582031
49,244992,544992,49,3932,8964,1508,307,-845,1371,0.479980469,1.09423828,0.184082031,18.737793,-51.574707,83.6791992
50,250000,550000,50,3954,8698,1352,280,-813,1307,0.482666016,1.06176758,0.165039062,17.0898438,-49.621582,79.7729492
51,254992,554992,51,3900,8471,1272,264,-762,1233,0.476074219,1.03405762,0.155273438,16.1132812,-46.5087891,75.2563477
52,260000,560000,52,3814,8325,1214,240,-704,1142,0.465576172,1.01623535,0.148193359,14.6484375,-42.96875,69.7021484
53,264992,564992,53,3822,8223,1145,222,-645,1041,0.466552734,1.00378418,0.139770508,13.5498047,-39.3676758,63.5375977
54,270000,570000,54,3892,8165,1139,218,-582,944,0.475097656,0.996704102,0.139038086,13.3056641,-35.5224609,57.6171875
55,274992,574992,55,3937,8120,1155,221,-517,854,0.48059082,0.991210938,0.140991211,13.4887695,-31.5551758,52.1240234
56,280000,580000,56,3929,8077,1150,225,-459,769,0.479614258,0.985961914,0.140380859,13.7329102,-28.0151367,46.9360352
57,284992,584992,57,3922,8019,1154,234,-406,689,0.478759766,0.978881836,0.140869141,14.2822266,-24.7802734,42.0532227
58,290000,590000,58,3907,7956,1114,249,-355,613,0.476928711,0.971191406,0.135986328,15.1977539,-21.6674805,37.4145508
59,294992,594992,59,3947,7910,1026,273,-314,537,0.481811523,0.965576172,0.125244141,16.6625977,-19.1650391,32.7758789
60,300000,600000,60,4081,7893,917,299,-284,464,0.498168945,0.963500977,0.111938477,18.2495117,-17.3339844,28.3203125
61,304992,604992,61,4230,7884,803,326,-250,401,0.516357422,0.962402344,0.0980224609,19.8974609,-15.2587891,24.4750977
62,310000,610000,62,4349,7873,795,345,-203,344,0.530883789,0.96105957,0.0970458984,21.0571289,-12.3901367,20.9960938
63,314992,614992,63,4428,7925,826,343,-156,292,0.540527344,0.967407227,0.100830078,20.9350586,-9.52148438,17.8222656
64,320000,620000,64,4513,8038,806,329,-119,241,0.55090332,0.981201172,0.0983886719,20.0805664,-7.26318359,14.7094727
65,324992,624992,65,4617,8146,823,317,-90,199,0.563598633,0.994384766,0.100463867,19.3481445,-5.49316406,12.1459961
66,330000,630000,66,4674,8237,880,308,-63,166,0.570556641,1.00549316,0.107421875,18.7988281,-3.84521484,10.1318359
67,334992,634992,67,4677,8315,940,298,-41,137,0.570922852,1.01501465,0.114746094,18.1884766,-2.50244141,8.36181641
68,340000,640000,68,4640,8376,984,283,-25,114,0.56640625,1.02246094,0.120117188,17.2729492,-1.52587891,6.95800781
69,344992,644992,69,4589,8379,1018,263,-17,99,0.560180664,1.02282715,0.124267578,16.0522461,-1.03759766,6.04248047
70,350000,650000,70,4548,8312,1044,239,-12,88,0.555175781,1.01464844,0.127441406,14.5874023,-0.732421875,5.37109375
71,354992,654992,71,4513,8230,1058,215,-5,75,0.55090332,1.00463867,0.129150391,13.1225586,-0.305175781,4.57763672
72,360000,660000,72,4474,8171,1039,189,2,56,0.546142578,0.997436523,0.126831055,11.5356445,0.122070312,3.41796875
73,364992,664992,73,4455,8119,984,164,7,37,0.543823242,0.991088867,0.120117188,10.0097656,0.427246094,2.25830078
74,370000,670000,74,4466,8036,934,145,13,19,0.545166016,0.980957031,0.114013672,8.85009766,0.793457031,1.15966797
75,374992,674992,75,4498,7913,881,133,23,1,0.549072266,0.965942383,0.107543945,8.11767578,1.40380859,0.0610351562
76,380000,680000,76,4514,7774,821,134,40,-15,0.551025391,0.948974609,0.100219727,8.17871094,2.44140625,-0.915527344
77,384992,684992,77,4490,7669,772,153,60,-32,0.548095703,0.936157227,0.0942382812,9.33837891,3.66210938,-1.953125
78,390000,690000,78,4420,7646,711,182,75,-55,0.539550781,0.933349609,0.0867919922,11.1083984,4.57763672,-3.35693359
79,394992,694992,79,4348,7681,630,211,89,-76,0.530761719,0.93762207,0.0769042969,12.878418,5.43212891,-4.63867188
80,400000,700000,80,4281,7708,584,237,109,-94,0.522583008,0.940917969,0.0712890625,14.465332,6.65283203,-5.73730469
81,404992,704992,81,4172,7740,581,253,135,-116,0.509277344,0.944824219,0.0709228516,15.4418945,8.23974609,-7.08007812
82,410000,710000,82,4044,7792,583,258,153,-143,0.493652344,0.951171875,0.0711669922,15.7470703,9.33837891,-8.72802734
83,414992,714992,83,3936,7862,587,254,160,-172,0.48046875,0.959716797,0.0716552734,15.5029297,9.765625,-10.4980469
84,420000,720000,84,3885,7917,602,244,161,-200,0.474243164,0.966430664,0.0734863281,14.8925781,9.82666016,-12.2070312
85,424992,724992,85,3877,7922,608,227,163,-227,0.473266602,0.967041016,0.07421875,13.8549805,9.94873047,-13.8549805
86,430000,730000,86,3893,7891,587,206,164,-252,0.475219727,0.963256836,0.0716552734,12.5732422,10.0097656,-15.3808594
87,434992,734992,87,3937,7848,543,185,162,-277,0.48059082,0.958007812,0.0662841797,11.2915039,9.88769531,-16.9067383
88,440000,740000,88,4023,7811,507,174,166,-303,0.491088867,0.953491211,0.0618896484,10.6201172,10.1318359,-18.4936523
89,444992,744992,89,4151,7787,497,173,177,-326,0.506713867,0.950561523,0.0606689453,10.559082,10.8032227,-19.8974609
90,450000,750000,90,4281,7805,481,182,194,-350,0.522583008,0.952758789,0.0587158203,11.1083984,11.8408203,-21.3623047
91,454992,754992,91,4386,7860,458,199,212,-373,0.535400391,0.959472656,0.0559082031,12.1459961,12.9394531,-22.7661133
92,460000,760000,92,4431,7909,435,222,229,-392,0.540893555,0.965454102,0.0531005859,13.5498047,13.9770508,-23.9257812
93,464992,764992,93,4391,7944,428,242,247,-406,0.536010742,0.969726562,0.0522460938,14.7705078,15.0756836,-24.7802734
94,470000,770000,94,4276,7974,421,256,261,-420,0.521972656,0.973388672,0.0513916016,15.625,15.9301758,-25.6347656
95,474992,774992,95,4142,8004,402,264,269,-436,0.505615234,0.977050781,0.0490722656,16.1132812,16.418457,-26.6113281
96,480000,780000,96,4037,8023,421,264,274,-455,0.492797852,0.979370117,0.0513916016,16.1132812,16.7236328,-27.7709961
97,484992,784992,97,3971,8050,485,244,277,-478,0.484741211,0.982666016,0.0592041016,14.8925781,16.9067383,-29.1748047
98,490000,790000,98,3962,8080,576,204,283,-508,0.483642578,0.986328125,0.0703125,12.4511719,17.2729492,-31.0058594
99,494992,794992,99,3975,8096,684,155,297,-543,0.485229492,0.98828125,0.0834960938,9.46044922,18.1274414,-33.1420898
100,500000,800000,100,3958,8106,772,108,312,-583,0.483154297,0.989501953,0.0942382812,6.59179688,19.0429688,-35.5834961
101,504992,804992,101,3930,8117,825,66,323,-626,0.479736328,0.990844727,0.100708008,4.02832031,19.7143555,-38.2080078
102,510000,810000,102,3930,8138,842,27,328,-672,0.479736328,0.993408203,0.102783203,1.64794922,20.0195312,-41.015625
103,514992,814992,103,3980,8152,821,-9,336,-717,0.485839844,0.995117188,0.100219727,-0.549316406,20.5078125,-43.762207
104,520000,820000,104,4078,8131,786,-43,351,-758,0.497802734,0.992553711,0.0959472656,-2.62451172,21.4233398,-46.2646484
105,524992,824992,105,4191,8090,763,-72,373,-799,0.51159668,0.987548828,0.0931396484,-4.39453125,22.7661133,-48.7670898
106,530000,830000,106,4307,8012,769,-95,407,-842,0.525756836,0.978027344,0.0938720703,-5.79833984,24.8413086,-51.3916016
107,534992,834992,107,4389,7882,793,-107,450,-885,0.535766602,0.962158203,0.0968017578,-6.53076172,27.4658203,-54.0161133
108,540000,840000,108,4409,7701,833,-104,497,-928,0.538208008,0.940063477,0.10168457,-6.34765625,30.3344727,-56.640625
109,544992,844992,109,4383,7499,876,-81,548,-974,0.53503418,0.915405273,0.106933594,-4.94384766,33.4472656,-59.4482422
110,550000,850000,110,4329,7359,909,-35,603,-1025,0.528442383,0.89831543,0.110961914,-2.13623047,36.8041992,-62.5610352
111,554992,854992,111,4312,7296,950,22,658,-1080,0.526367188,0.890625,0.115966797,1.34277344,40.1611328,-65.9179688
112,560000,860000,112,4361,7273,992,74,718,-1139,0.532348633,0.887817383,0.12109375,4.51660156,43.8232422,-69.519043
113,564992,864992,113,4436,7291,1022,121,782,-1200,0.541503906,0.890014648,0.124755859,7.38525391,47.7294922,-73.2421875
114,570000,870000,114,4504,7368,1055,154,845,-1266,0.549804688,0.899414062,0.12878418,9.39941406,51.574707,-77.2705078
115,574992,874992,115,4537,7460,1077,166,909,-1339,0.553833008,0.910644531,0.131469727,10.1318359,55.480957,-81.7260742
116,580000,880000,116,4515,7562,1071,158,973,-1418,0.551147461,0.923095703,0.130737305,9.64355469,59.387207,-86.5478516
117,584992,884992,117,4465,7709,1095,127,1029,-1501,0.545043945,0.941040039,0.133666992,7.75146484,62.8051758,-91.6137695
118,590000,890000,118,4418,7865,1157,71,1080,-1582,0.539306641,0.960083008,0.141235352,4.33349609,65.9179688,-96.5576172
119,594992,894992,119,4407,8032,1264,-3,1128,-1659,0.537963867,0.98046875,0.154296875,-0.183105469,68.8476562,-101.257324
120,600000,900000,120,4457,8258,1459,-92,1172,-1733,0.544067383,1.00805664,0.178100586,-5.61523438,71.5332031,-105.773926
121,604992,904992,121,4532,8525,1705,-191,1217,-1799,0.553222656,1.04064941,0.208129883,-11.6577148,74.2797852,-109.802246
122,610000,910000,122,4586,8806,1968,-295,1258,-1848,0.559814453,1.07495117,0.240234375,-18.0053711,76.7822266,-112.792969
123,614992,914992,123,4583,9114,2222,-406,1284,-1882,0.559448242,1.11254883,0.271240234,-24.7802734,78.3691406,-114.868164
124,620000,920000,124,4516,9439,2477,-525,1296,-1909,0.551269531,1.15222168,0.302368164,-32.043457,79.1015625,-116.516113
125,624992,924992,125,4416,9740,2738,-659,1306,-1932,0.5390625,1.18896484,0.334228516,-40.222168,79.7119141,-117.919922
126,630000,930000,126,4316,9972,2937,-818,1321,-1958,0.526855469,1.21728516,0.358520508,-49.9267578,80.6274414,-119.506836
127,634992,934992,127,4292,10084,3053,-993,1332,-1988,0.523925781,1.23095703,0.372680664,-60.6079102,81.2988281,-121.337891
128,640000,940000,128,4319,10049,3109,-1167,1335,-2010,0.52722168,1.22668457,0.379516602,-71.2280273,81.4819336,-122.680664
129,644992,944992,129,4344,9911,3098,-1334,1332,-2031,0.530273438,1.20983887,0.378173828,-81.4208984,81.2988281,-123.962402
130,650000,950000,130,4371,9719,2986,-1485,1324,-2055,0.533569336,1.18640137,0.364501953,-90.637207,80.8105469,-125.427246
131,654992,954992,131,4438,9485,2788,-1602,1325,-2076,0.541748047,1.15783691,0.340332031,-97.7783203,80.871582,-126.708984
132,660000,960000,132,4529,9223,2593,-1676,1341,-2092,0.552856445,1.12585449,0.31652832,-102.294922,81.8481445,-127.685547
133,664992,964992,133,4597,8924,2415,-1713,1369,-2103,0.561157227,1.08935547,0.294799805,-104.553223,83.5571289,-128.356934
134,670000,970000,134,4634,8591,2232,-1703,1401,-2103,0.565673828,1.04870605,0.272460938,-103.942871,85.5102539,-128.356934
135,674992,974992,135,4584,8259,2024,-1651,1432,-2098,0.559570312,1.00817871,0.247070312,-100.769043,87.4023438,-128.051758
136,680000,980000,136,4451,7936,1777,-1557,1466,-2083,0.543334961,0.96875,0.216918945,-95.0317383,89.4775391,-127.13623
137,684992,984992,137,4240,7642,1625,-1426,1515,-2056,0.517578125,0.932861328,0.198364258,-87.0361328,92.4682617,-125.488281
138,690000,990000,138,3958,7456,1621,-1285,1578,-2026,0.483154297,0.91015625,0.197875977,-78.4301758,96.3134766,-123.657227
139,694992,994992,139,3592,7450,1738,-1154,1637,-2007,0.438476562,0.909423828,0.212158203,-70.4345703,99.9145508,-122.497559
140,700000,1000000,140,3224,7581,1922,-1036,1684,-1995,0.393554688,0.925415039,0.234619141,-63.2324219,102.783203,-121.765137
141,704992,1004992,141,2917,7802,2160,-918,1720,-1975,0.356079102,0.952392578,0.263671875,-56.0302734,104.980469,-120.544434
142,710000,1010000,142,2605,8074,2484,-812,1742,-1952,0.317993164,0.985595703,0.303222656,-49.5605469,106.323242,-119.140625
143,714992,1014992,143,2310,8245,2774,-741,1742,-1930,0.281982422,1.00646973,0.338623047,-45.2270508,106.323242,-117.797852
144,720000,1020000,144,2062,8223,2921,-696,1720,-1902,0.251708984,1.00378418,0.356567383,-42.4804688,104.980469,-116.088867
145,724992,1024992,145,1806,8103,2985,-665,1686,-1869,0.220458984,0.989135742,0.364379883,-40.5883789,102.905273,-114.074707
146,730000,1030000,146,1516,8055,3063,-646,1654,-1850,0.185058594,0.983276367,0.373901367,-39.4287109,100.952148,-112.915039
147,734992,1034992,147,1261,8193,3195,-637,1636,-1857,0.153930664,1.00012207,0.390014648,-38.8793945,99.8535156,-113.342285
148,740000,1040000,148,1114,8492,3361,-641,1622,-1878,0.135986328,1.03662109,0.41027832,-39.1235352,98.9990234,-114.624023
149,744992,1044992,149,1059,8775,3490,-657,1600,-1895,0.129272461,1.07116699,0.426025391,-40.1000977,97.65625,-115.661621
150,750000,1050000,150,996,8916,3521,-689,1561,-1899,0.121582031,1.08837891,0.42980957,-42.0532227,95.2758789,-115.905762
151,754992,1054992,151,913,8982,3451,-731,1515,-1889,0.111450195,1.09643555,0.421264648,-44.6166992,92.4682617,-115.29541
152,760000,1060000,152,799,9065,3434,-777,1472,-1869,0.0975341797,1.10656738,0.419189453,-47.4243164,89.84375,-114.074707
153,764992,1064992,153,655,9145,3516,-839,1436,-1857,0.0799560547,1.11633301,0.429199219,-51.2084961,87.6464844,-113.342285
154,770000,1070000,154,624,9185,3571,-903,1404,-1850,0.076171875,1.12121582,0.435913086,-55.1147461,85.6933594,-112.915039
155,774992,1074992,155,663,9179,3591,-959,1373,-1836,0.0809326172,1.1204834,0.438354492,-58.5327148,83.8012695,-112.060547
156,780000,1080000,156,643,9099,3571,-1016,1346,-1818,0.0784912109,1.11071777,0.435913086,-62.0117188,82.1533203,-110.961914
157,784992,1084992,157,606,8932,3513,-1068,1336,-1802,0.0739746094,1.09033203,0.428833008,-65.1855469,81.5429688,-109.985352
158,790000,1090000,158,582,8720,3461,-1096,1347,-1794,0.0710449219,1.06445312,0.422485352,-66.8945312,82.2143555,-109.49707
159,794992,1094992,159,560,8494,3435,-1103,1365,-1797,0.068359375,1.03686523,0.419311523,-67.3217773,83.3129883,-109.680176
160,800000,1100000,160,543,8293,3369,-1093,1394,-1805,0.0662841797,1.0123291,0.411254883,-66.7114258,85.0830078,-110.168457
161,804992,1104992,161,490,8215,3280,-1054,1445,-1820,0.0598144531,1.00280762,0.400390625,-64.3310547,88.1958008,-111.083984
162,810000,1110000,162,384,8217,3285,-992,1509,-1846,0.046875,1.00305176,0.401000977,-60.546875,92.1020508,-112.670898
163,814992,1114992,163,259,8153,3335,-933,1568,-1872,0.0316162109,0.995239258,0.407104492,-56.9458008,95.703125,-114.257812
164,820000,1120000,164,108,8025,3325,-872,1616,-1884,0.0131835938,0.979614258,0.405883789,-53.2226562,98.6328125,-114.990234
165,824992,1124992,165,-98,7910,3239,-792,1659,-1890,-0.0119628906,0.965576172,0.395385742,-48.3398438,101.257324,-115.356445
166,830000,1130000,166,-316,7905,3172,-708,1701,-1904,-0.0385742188,0.96496582,0.387207031,-43.2128906,103.820801,-116.210938
167,834992,1134992,167,-484,8001,3187,-642,1742,-1920,-0.0590820312,0.97668457,0.389038086,-39.1845703,106.323242,-117.1875
168,840000,1140000,168,-634,8061,3228,-597,1775,-1929,-0.0773925781,0.984008789,0.394042969,-36.4379883,108.337402,-117.736816
169,844992,1144992,169,-829,8063,3258,-565,1793,-1930,-0.101196289,0.98425293,0.397705078,-34.4848633,109.436035,-117.797852
170,850000,1150000,170,-1120,8091,3348,-542,1806,-1937,-0.13671875,0.987670898,0.408691406,-33.0810547,110.229492,-118.225098
171,854992,1154992,171,-1443,8198,3571,-524,1823,-1954,-0.176147461,1.00073242,0.435913086,-31.9824219,111.26709,-119.262695
172,860000,1160000,172,-1692,8342,3839,-502,1829,-1976,-0.206542969,1.01831055,0.46862793,-30.6396484,111.633301,-120.605469
173,864992,1164992,173,-1840,8405,3998,-486,1806,-1998,-0.224609375,1.02600098,0.488037109,-29.6630859,110.229492,-121.948242
174,870000,1170000,174,-1929,8346,3959,-492,1762,-2007,-0.235473633,1.01879883,0.483276367,-30.0292969,107.543945,-122.497559
175,874992,1174992,175,-2023,8205,3762,-513,1717,-2008,-0.246948242,1.00158691,0.459228516,-31.3110352,104.797363,-122.558594
176,880000,1180000,176,-2133,8033,3601,-537,1683,-2011,-0.260375977,0.98059082,0.439575195,-32.7758789,102.722168,-122.741699
177,884992,1184992,177,-2292,7938,3583,-559,1669,-2020,-0.279785156,0.968994141,0.43737793,-34.1186523,101.867676,-123.291016
178,890000,1190000,178,-2447,7950,3661,-574,1669,-2035,-0.298706055,0.970458984,0.446899414,-35.0341797,101.867676,-124.206543
179,894992,1194992,179,-2520,8037,3786,-584,1670,-2052,-0.307617188,0.981079102,0.462158203,-35.6445312,101.928711,-125.244141
180,900000,1200000,180,-2528,8134,3929,-605,1664,-2062,-0.30859375,0.992919922,0.479614258,-36.9262695,101.5625,-125.854492
181,904992,1204992,181,-2484,8195,4074,-646,1654,-2068,-0.303222656,1.00036621,0.497314453,-39.4287109,100.952148,-126.220703
182,910000,1210000,182,-2399,8136,4125,-704,1640,-2069,-0.29284668,0.993164062,0.503540039,-42.96875,100.097656,-126.281738
183,914992,1214992,183,-2345,7922,4076,-759,1623,-2059,-0.286254883,0.967041016,0.497558594,-46.3256836,99.0600586,-125.671387
184,920000,1220000,184,-2385,7696,4015,-793,1621,-2052,-0.291137695,0.939453125,0.490112305,-48.4008789,98.9379883,-125.244141
185,924992,1224992,185,-2437,7568,3996,-799,1635,-2056,-0.297485352,0.923828125,0.487792969,-48.7670898,99.7924805,-125.488281
186,930000,1230000,186,-2429,7508,4035,-785,1660,-2063,-0.296508789,0.916503906,0.492553711,-47.9125977,101.318359,-125.915527
187,934992,1234992,187,-2375,7435,4060,-756,1688,-2061,-0.289916992,0.907592773,0.495605469,-46.1425781,103.027344,-125.793457
188,940000,1240000,188,-2335,7333,4034,-722,1716,-2054,-0.28503418,0.895141602,0.492431641,-44.0673828,104.736328,-125.366211
189,944992,1244992,189,-2340,7186,3920,-680,1749,-2047,-0.285644531,0.877197266,0.478515625,-41.5039062,106.750488,-124.938965
190,950000,1250000,190,-2361,6965,3673,-618,1782,-2038,-0.288208008,0.850219727,0.448364258,-37.7197266,108.764648,-124.389648
191,954992,1254992,191,-2418,6699,3356,-536,1815,-2024,-0.295166016,0.817749023,0.409667969,-32.7148438,110.778809,-123.535156
192,960000,1260000,192,-2539,6424,3142,-442,1860,-2011,-0.309936523,0.784179688,0.383544922,-26.9775391,113.525391,-122.741699
193,964992,1264992,193,-2735,6266,3196,-349,1923,-2009,-0.333862305,0.764892578,0.390136719,-21.3012695,117.370605,-122.619629
194,970000,1270000,194,-2958,6363,3499,-263,1997,-2026,-0.361083984,0.776733398,0.427124023,-16.0522461,121.887207,-123.657227
195,974992,1274992,195,-3110,6654,3868,-191,2060,-2058,-0.379638672,0.812255859,0.472167969,-11.6577148,125.732422,-125.610352
196,980000,1280000,196,-3176,6985,4162,-161,2089,-2093,-0.387695312,0.852661133,0.508056641,-9.82666016,127.502441,-127.746582
197,984992,1284992,197,-3212,7215,4276,-184,2094,-2123,-0.392089844,0.880737305,0.521972656,-11.2304688,127.807617,-129.577637
198,990000,1290000,198,-3296,7352,4307,-243,2091,-2148,-0.40234375,0.897460938,0.525756836,-14.831543,127.624512,-131.103516
199,994992,1294992,199,-3397,7465,4371,-320,2101,-2180,-0.414672852,0.911254883,0.533569336,-19.53125,128.234863,-133.056641
200,1000000,1300000,200,-3405,7477,4349,-402,2107,-2211,-0.415649414,0.912719727,0.530883789,-24.5361328,128.601074,-134.94873
201,1004992,1304992,201,-3364,7324,4206,-481,2099,-2225,-0.410644531,0.894042969,0.513427734,-29.3579102,128.112793,-135.803223
202,1010000,1310000,202,-3416,7087,4021,-546,2109,-2228,-0.416992188,0.865112305,0.490844727,-33.3251953,128.723145,-135.986328
203,1014992,1314992,203,-3540,6821,3894,-579,2146,-2234,-0.432128906,0.832641602,0.475341797,-35.3393555,130.981445,-136.352539
204,1020000,1320000,204,-3680,6510,3773,-565,2189,-2238,-0.44921875,0.794677734,0.460571289,-34.4848633,133.605957,-136.59668
205,1024992,1324992,205,-3788,6099,3491,-504,2218,-2230,-0.462402344,0.744506836,0.426147461,-30.7617188,135.375977,-136.108398
206,1030000,1330000,206,-3827,5657,3020,-413,2233,-2205,-0.467163086,0.690551758,0.368652344,-25.2075195,136.291504,-134.58252
207,1034992,1334992,207,-3869,5310,2538,-311,2251,-2171,-0.472290039,0.648193359,0.309814453,-18.9819336,137.390137,-132.507324
208,1040000,1340000,208,-3968,5150,2250,-212,2290,-2145,-0.484375,0.628662109,0.274658203,-12.9394531,139.770508,-130.92041
209,1044992,1344992,209,-4067,5150,2109,-105,2345,-2137,-0.496459961,0.628662109,0.257446289,-6.40869141,143.127441,-130.432129
210,1050000,1350000,210,-4093,5156,2024,4,2387,-2135,-0.499633789,0.629394531,0.247070312,0.244140625,145.690918,-130.310059
