sample_index,offset_us,timestamp_us,sequence,accel_x_raw,accel_y_raw,accel_z_raw,gyro_x_raw,gyro_y_raw,gyro_z_raw,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps
34,170000,470000,34,-746,6770,4944,-109,-2492,2167,-0.0910644531,0.826416016,0.603515625,-6.65283203,-152.099609,132.263184
35,175008,475008,35,-497,6869,4772,26,-2461,2150,-0.0606689453,0.838500977,0.582519531,1.58691406,-150.20752,131.225586
36,180000,480000,36,-140,7022,4564,178,-2417,2130,-0.0170898438,0.857177734,0.557128906,10.8642578,-147.521973,130.004883
37,185008,485008,37,166,7201,4403,341,-2358,2106,0.0202636719,0.87902832,0.537475586,20.8129883,-143.920898,128.540039
38,190000,490000,38,360,7432,4423,486,-2279,2070,0.0439453125,0.907226562,0.539916992,29.6630859,-139.099121,126.342773
39,195008,495008,39,485,7776,4679,597,-2185,2029,0.0592041016,0.94921875,0.571166992,36.4379883,-133.361816,123.840332
40,200000,500000,40,543,8217,5096,665,-2088,1983,0.0662841797,1.00305176,0.622070312,40.5883789,-127.441406,121.032715
41,205008,505008,41,604,8630,5460,696,-2018,1937,0.0737304688,1.0534668,0.666503906,42.4804688,-123.168945,118.225098
42,210000,510000,42,694,8918,5701,708,-1984,1907,0.0847167969,1.08862305,0.695922852,43.2128906,-121.09375,116.394043
43,215008,515008,43,772,9088,5870,700,-1971,1888,0.0942382812,1.109375,0.716552734,42.7246094,-120.300293,115.234375
44,220000,520000,44,819,9166,6000,672,-1960,1864,0.0999755859,1.11889648,0.732421875,41.015625,-119.628906,113.769531
45,225008,525008,45,849,9147,6111,632,-1943,1835,0.103637695,1.11657715,0.74597168,38.5742188,-118.591309,111.999512
46,230000,530000,46,881,9075,6193,586,-1924,1810,0.107543945,1.10778809,0.755981445,35.7666016,-117.431641,110.473633
47,235008,535008,47,918,8996,6251,550,-1905,1787,0.112060547,1.09814453,0.763061523,33.5693359,-116.271973,109.069824
48,240000,540000,48,955,8949,6330,526,-1881,1766,0.116577148,1.09240723,0.772705078,32.1044922,-114.807129,107.788086
49,245008,545008,49,961,8938,6407,499,-1852,1747,0.11730957,1.09106445,0.782104492,30.456543,-113.037109,106.628418
50,250000,550000,50,942,8909,6399,464,-1825,1729,0.114990234,1.08752441,0.78112793,28.3203125,-111.38916,105.529785
51,255008,555008,51,1005,8806,6200,431,-1807,1715,0.122680664,1.07495117,0.756835938,26.3061523,-110.290527,104.675293
52,260000,560000,52,1133,8621,5823,419,-1791,1711,0.138305664,1.05236816,0.71081543,25.5737305,-109.313965,104.431152
53,265008,565008,53,1282,8337,5364,430,-1768,1716,0.156494141,1.0177002,0.654785156,26.2451172,-107.910156,104.736328
54,270000,570000,54,1427,8010,4891,460,-1731,1719,0.174194336,0.977783203,0.597045898,28.0761719,-105.651855,104.919434
55,275008,575008,55,1540,7712,4481,514,-1674,1709,0.187988281,0.94140625,0.54699707,31.3720703,-102.172852,104.309082
56,280000,580000,56,1679,7465,4148,599,-1606,1690,0.204956055,0.911254883,0.506347656,36.5600586,-98.0224609,103.149414
57,285008,585008,57,1851,7317,3925,718,-1533,1676,0.225952148,0.893188477,0.479125977,43.8232422,-93.5668945,102.294922
58,290000,590000,58,1947,7308,3961,849,-1450,1665,0.237670898,0.892089844,0.483520508,51.8188477,-88.5009766,101.623535
59,295008,595008,59,1906,7490,4295,952,-1353,1641,0.232666016,0.914306641,0.524291992,58.1054688,-82.5805664,100.158691
60,300000,600000,60,1786,7912,4837,1002,-1262,1609,0.218017578,0.965820312,0.590454102,61.1572266,-77.0263672,98.2055664
61,305008,605008,61,1674,8498,5460,987,-1197,1573,0.204345703,1.03735352,0.666503906,60.2416992,-73.059082,96.0083008
62,310000,610000,62,1611,9094,5947,909,-1169,1536,0.196655273,1.11010742,0.725952148,55.480957,-71.3500977,93.75
63,315008,615008,63,1630,9594,6183,779,-1176,1508,0.198974609,1.17114258,0.754760742,47.5463867,-71.7773438,92.0410156
64,320000,620000,64,1643,9937,6198,612,-1202,1488,0.200561523,1.2130127,0.756591797,37.3535156,-73.3642578,90.8203125
65,325008,625008,65,1632,10041,6019,434,-1230,1460,0.19921875,1.22570801,0.734741211,26.4892578,-75.0732422,89.1113281
66,330000,630000,66,1724,9877,5712,267,-1247,1425,0.210449219,1.20568848,0.697265625,16.2963867,-76.1108398,86.9750977
67,335008,635008,67,1767,9478,5379,136,-1239,1400,0.215698242,1.15698242,0.656616211,8.30078125,-75.6225586,85.4492188
68,340000,640000,68,1718,8961,4981,70,-1223,1374,0.209716797,1.09387207,0.608032227,4.27246094,-74.6459961,83.8623047
69,345008,645008,69,1756,8480,4556,80,-1211,1348,0.214355469,1.03515625,0.556152344,4.8828125,-73.9135742,82.2753906
70,350000,650000,70,1850,8127,4205,146,-1184,1324,0.225830078,0.99206543,0.513305664,8.91113281,-72.265625,80.8105469
71,355008,655008,71,1930,7886,3911,241,-1144,1298,0.235595703,0.962646484,0.477416992,14.7094727,-69.8242188,79.2236328
72,360000,660000,72,2024,7716,3663,349,-1100,1276,0.247070312,0.941894531,0.447143555,21.3012695,-67.1386719,77.8808594
73,365008,665008,73,2112,7608,3475,460,-1053,1253,0.2578125,0.928710938,0.424194336,28.0761719,-64.2700195,76.4770508
74,370000,670000,74,2206,7539,3369,565,-1005,1229,0.269287109,0.920288086,0.411254883,34.4848633,-61.340332,75.012207
75,375008,675008,75,2308,7510,3370,656,-950,1204,0.281738281,0.916748047,0.411376953,40.0390625,-57.9833984,73.4863281
76,380000,680000,76,2346,7549,3449,729,-891,1179,0.286376953,0.921508789,0.421020508,44.4946289,-54.3823242,71.9604492
77,385008,685008,77,2309,7652,3565,783,-840,1153,0.281860352,0.934082031,0.435180664,47.7905273,-51.2695312,70.3735352
78,390000,690000,78,2249,7769,3720,818,-801,1135,0.274536133,0.948364258,0.454101562,49.9267578,-48.8891602,69.2749023
79,395008,695008,79,2189,7871,3871,825,-782,1129,0.267211914,0.96081543,0.47253418,50.3540039,-47.7294922,68.9086914
80,400000,700000,80,2159,7954,3965,805,-782,1132,0.263549805,0.970947266,0.484008789,49.1333008,-47.7294922,69.0917969
81,405008,705008,81,2187,8026,4004,764,-795,1137,0.266967773,0.979736328,0.488769531,46.6308594,-48.5229492,69.3969727
82,410000,710000,82,2243,8097,4034,699,-812,1148,0.273803711,0.98840332,0.492431641,42.6635742,-49.5605469,70.0683594
83,415008,715008,83,2299,8161,4051,619,-833,1156,0.280639648,0.99621582,0.494506836,37.7807617,-50.8422852,70.5566406
84,420000,720000,84,2331,8200,4034,536,-853,1162,0.284545898,1.00097656,0.492431641,32.7148438,-52.0629883,70.9228516
85,425008,725008,85,2362,8181,3971,459,-875,1168,0.288330078,0.998657227,0.484741211,28.0151367,-53.4057617,71.2890625
86,430000,730000,86,2413,8073,3848,392,-901,1174,0.294555664,0.985473633,0.469726562,23.9257812,-54.9926758,71.6552734
87,435008,735008,87,2499,7909,3650,339,-928,1180,0.305053711,0.965454102,0.445556641,20.690918,-56.640625,72.0214844
88,440000,740000,88,2630,7734,3422,308,-949,1185,0.321044922,0.944091797,0.417724609,18.7988281,-57.9223633,72.3266602
89,445008,745008,89,2761,7544,3231,292,-960,1186,0.337036133,0.920898438,0.39440918,17.8222656,-58.59375,72.3876953
90,450000,750000,90,2909,7379,3073,287,-959,1181,0.355102539,0.900756836,0.37512207,17.5170898,-58.5327148,72.0825195
91,455008,755008,91,3095,7269,2969,294,-946,1172,0.377807617,0.887329102,0.362426758,17.9443359,-57.7392578,71.5332031
92,460000,760000,92,3253,7190,2918,314,-921,1157,0.397094727,0.877685547,0.356201172,19.1650391,-56.2133789,70.6176758
93,465008,765008,93,3361,7176,2908,344,-890,1136,0.41027832,0.875976562,0.354980469,20.9960938,-54.3212891,69.3359375
94,470000,770000,94,3419,7248,2950,378,-856,1109,0.417358398,0.884765625,0.360107422,23.0712891,-52.2460938,67.6879883
95,475008,775008,95,3463,7376,3062,399,-824,1082,0.422729492,0.900390625,0.373779297,24.3530273,-50.2929688,66.0400391
96,480000,780000,96,3506,7535,3211,402,-797,1060,0.427978516,0.919799805,0.391967773,24.5361328,-48.6450195,64.6972656
97,485008,785008,97,3515,7658,3335,387,-774,1047,0.429077148,0.934814453,0.407104492,23.6206055,-47.2412109,63.9038086
98,490000,790000,98,3521,7701,3397,356,-763,1040,0.42980957,0.940063477,0.414672852,21.7285156,-46.5698242,63.4765625
99,495008,795008,99,3526,7655,3378,316,-763,1036,0.430419922,0.934448242,0.412353516,19.2871094,-46.5698242,63.2324219
100,500000,800000,100,3533,7563,3320,269,-766,1032,0.431274414,0.923217773,0.405273438,16.418457,-46.7529297,62.9882812
101,505008,805008,101,3562,7491,3255,222,-764,1024,0.434814453,0.914428711,0.397338867,13.5498047,-46.6308594,62.5
102,510000,810000,102,3603,7436,3163,187,-760,1015,0.439819336,0.907714844,0.386108398,11.4135742,-46.3867188,61.9506836
103,515008,815008,103,3649,7382,3045,161,-757,1008,0.44543457,0.901123047,0.371704102,9.82666016,-46.2036133,61.5234375
104,520000,820000,104,3711,7327,2948,143,-755,1006,0.45300293,0.89440918,0.359863281,8.72802734,-46.081543,61.4013672
105,525008,825008,105,3772,7281,2906,132,-746,1005,0.460449219,0.888793945,0.354736328,8.05664062,-45.5322266,61.340332
106,530000,830000,106,3802,7233,2909,127,-729,1002,0.464111328,0.88293457,0.355102539,7.75146484,-44.4946289,61.1572266
107,535008,835008,107,3778,7201,2944,132,-711,996,0.461181641,0.87902832,0.359375,8.05664062,-43.3959961,60.7910156
108,540000,840000,108,3754,7240,3009,143,-695,986,0.458251953,0.883789062,0.36730957,8.72802734,-42.4194336,60.1806641
109,545008,845008,109,3777,7320,3066,156,-677,972,0.46105957,0.893554688,0.374267578,9.52148438,-41.3208008,59.3261719
110,550000,850000,110,3800,7409,3084,174,-659,958,0.463867188,0.904418945,0.376464844,10.6201172,-40.222168,58.4716797
111,555008,855008,111,3801,7518,3066,195,-644,939,0.463989258,0.917724609,0.374267578,11.9018555,-39.3066406,57.3120117
112,560000,860000,112,3804,7630,3032,209,-629,913,0.464355469,0.931396484,0.370117188,12.7563477,-38.3911133,55.7250977
113,565008,865008,113,3828,7712,2991,215,-611,885,0.467285156,0.94140625,0.365112305,13.1225586,-37.2924805,54.0161133
114,570000,870000,114,3865,7731,2952,212,-587,853,0.471801758,0.943725586,0.360351562,12.9394531,-35.8276367,52.0629883
115,575008,875008,115,3904,7707,2902,207,-559,814,0.4765625,0.940795898,0.354248047,12.6342773,-34.1186523,49.6826172
116,580000,880000,116,3944,7682,2871,203,-528,769,0.481445312,0.937744141,0.350463867,12.3901367,-32.2265625,46.9360352
117,585008,885008,117,3960,7655,2861,195,-489,718,0.483398438,0.934448242,0.349243164,11.9018555,-29.8461914,43.8232422
118,590000,890000,118,3970,7624,2844,187,-449,664,0.484619141,0.930664062,0.347167969,11.4135742,-27.4047852,40.5273438
119,595008,895008,119,3982,7600,2841,182,-411,612,0.486083984,0.927734375,0.346801758,11.1083984,-25.0854492,37.3535156
120,600000,900000,120,3996,7589,2837,180,-371,565,0.487792969,0.926391602,0.346313477,10.9863281,-22.644043,34.4848633
121,605008,905008,121,4025,7596,2802,180,-332,517,0.491333008,0.927246094,0.342041016,10.9863281,-20.2636719,31.5551758
122,610000,910000,122,4051,7610,2769,181,-297,473,0.494506836,0.928955078,0.338012695,11.0473633,-18.1274414,28.8696289
123,615008,915008,123,4045,7637,2763,178,-260,433,0.493774414,0.932250977,0.337280273,10.8642578,-15.8691406,26.4282227
124,620000,920000,124,4033,7679,2742,168,-225,393,0.49230957,0.93737793,0.334716797,10.2539062,-13.7329102,23.9868164
125,625008,925008,125,4032,7747,2735,155,-188,350,0.4921875,0.945678711,0.333862305,9.46044922,-11.4746094,21.3623047
126,630000,930000,126,4022,7862,2777,137,-145,304,0.490966797,0.959716797,0.338989258,8.36181641,-8.85009766,18.5546875
127,635008,935008,127,3990,7993,2823,118,-103,257,0.487060547,0.975708008,0.344604492,7.20214844,-6.28662109,15.6860352
128,640000,940000,128,3935,8084,2827,94,-71,214,0.48034668,0.986816406,0.345092773,5.73730469,-4.33349609,13.0615234
129,645008,945008,129,3869,8123,2806,77,-50,179,0.472290039,0.991577148,0.342529297,4.69970703,-3.05175781,10.925293
130,650000,950000,130,3817,8161,2810,69,-30,140,0.465942383,0.99621582,0.343017578,4.21142578,-1.83105469,8.54492188
131,655008,955008,131,3804,8231,2838,60,-2,91,0.464355469,1.00476074,0.346435547,3.66210938,-0.122070312,5.55419922
132,660000,960000,132,3781,8320,2872,51,33,35,0.461547852,1.015625,0.350585938,3.11279297,2.01416016,2.13623047
133,665008,965008,133,3746,8394,2884,45,65,-22,0.457275391,1.0246582,0.352050781,2.74658203,3.96728516,-1.34277344
134,670000,970000,134,3722,8430,2876,42,92,-78,0.454345703,1.02905273,0.351074219,2.56347656,5.61523438,-4.76074219
135,675008,975008,135,3750,8422,2869,40,118,-134,0.457763672,1.02807617,0.350219727,2.44140625,7.20214844,-8.17871094
136,680000,980000,136,3817,8383,2861,36,149,-188,0.465942383,1.02331543,0.349243164,2.19726562,9.09423828,-11.4746094
137,685008,985008,137,3879,8370,2893,38,191,-240,0.473510742,1.02172852,0.353149414,2.31933594,11.6577148,-14.6484375
138,690000,990000,138,3934,8451,3013,43,243,-298,0.480224609,1.03161621,0.367797852,2.62451172,14.831543,-18.1884766
139,695008,995008,139,3965,8628,3201,42,307,-361,0.484008789,1.05322266,0.39074707,2.56347656,18.737793,-22.0336914
140,700000,1000000,140,3952,8864,3401,30,372,-427,0.482421875,1.08203125,0.415161133,1.83105469,22.7050781,-26.0620117
141,705008,1005008,141,3900,9086,3594,5,428,-495,0.476074219,1.10913086,0.438720703,0.305175781,26.1230469,-30.2124023
142,710000,1010000,142,3827,9249,3790,-41,478,-566,0.467163086,1.12902832,0.462646484,-2.50244141,29.1748047,-34.5458984
143,715008,1015008,143,3775,9385,3929,-105,526,-648,0.46081543,1.14562988,0.479614258,-6.40869141,32.1044922,-39.5507812
144,720000,1020000,144,3791,9513,3991,-173,574,-739,0.462768555,1.16125488,0.487182617,-10.559082,35.0341797,-45.1049805
145,725008,1025008,145,3842,9625,4049,-240,626,-835,0.468994141,1.17492676,0.494262695,-14.6484375,38.2080078,-50.9643555
146,730000,1030000,146,3863,9741,4106,-307,691,-939,0.471557617,1.18908691,0.501220703,-18.737793,42.175293,-57.3120117
147,735008,1035008,147,3852,9865,4159,-369,764,-1051,0.470214844,1.20422363,0.50769043,-22.5219727,46.6308594,-64.1479492
148,740000,1040000,148,3876,9949,4207,-422,834,-1169,0.473144531,1.21447754,0.513549805,-25.7568359,50.9033203,-71.3500977
149,745008,1045008,149,3932,10000,4252,-469,903,-1283,0.479980469,1.22070312,0.519042969,-28.6254883,55.1147461,-78.3081055
150,750000,1050000,150,3993,10074,4306,-512,977,-1398,0.487426758,1.22973633,0.525634766,-31.25,59.6313477,-85.3271484
151,755008,1055008,151,4064,10166,4353,-554,1056,-1510,0.49609375,1.2409668,0.53137207,-33.8134766,64.453125,-92.1630859
152,760000,1060000,152,4157,10250,4401,-593,1133,-1616,0.507446289,1.2512207,0.537231445,-36.1938477,69.152832,-98.6328125
153,765008,1065008,153,4269,10313,4468,-624,1212,-1722,0.521118164,1.25891113,0.545410156,-38.0859375,73.9746094,-105.102539
154,770000,1070000,154,4379,10339,4544,-654,1298,-1829,0.534545898,1.26208496,0.5546875,-39.9169922,79.2236328,-111.633301
155,775008,1075008,155,4504,10346,4639,-688,1383,-1940,0.549804688,1.26293945,0.56628418,-41.9921875,84.4116211,-118.408203
156,780000,1080000,156,4668,10309,4802,-730,1473,-2052,0.569824219,1.25842285,0.586181641,-44.5556641,89.9047852,-125.244141
157,785008,1085008,157,4819,10226,4956,-776,1567,-2156,0.588256836,1.24829102,0.604980469,-47.3632812,95.6420898,-131.591797
158,790000,1090000,158,4919,10136,5049,-813,1655,-2261,0.600463867,1.23730469,0.616333008,-49.621582,101.013184,-138.000488
159,795008,1095008,159,5005,10037,5085,-849,1738,-2362,0.610961914,1.22521973,0.620727539,-51.8188477,106.079102,-144.165039
160,800000,1100000,160,5101,9925,5028,-888,1809,-2450,0.622680664,1.21154785,0.613769531,-54.1992188,110.412598,-149.536133
161,805008,1105008,161,5179,9799,4902,-936,1871,-2526,0.632202148,1.19616699,0.598388672,-57.1289062,114.196777,-154.174805
162,810000,1110000,162,5173,9670,4762,-992,1933,-2594,0.631469727,1.18041992,0.581298828,-60.546875,117.980957,-158.325195
163,815008,1115008,163,5069,9535,4669,-1058,1999,-2652,0.618774414,1.16394043,0.569946289,-64.5751953,122.009277,-161.865234
164,820000,1120000,164,4878,9412,4677,-1123,2067,-2698,0.595458984,1.14892578,0.570922852,-68.5424805,126.159668,-164.672852
165,825008,1125008,165,4624,9362,4810,-1175,2138,-2732,0.564453125,1.14282227,0.587158203,-71.7163086,130.493164,-166.748047
166,830000,1130000,166,4388,9377,4993,-1211,2195,-2757,0.535644531,1.14465332,0.60949707,-73.9135742,133.972168,-168.273926
167,835008,1135008,167,4234,9376,5130,-1234,2233,-2773,0.516845703,1.14453125,0.626220703,-75.3173828,136.291504,-169.250488
168,840000,1140000,168,4128,9330,5158,-1251,2260,-2767,0.50390625,1.13891602,0.629638672,-76.3549805,137.939453,-168.884277
169,845008,1145008,169,4030,9224,5106,-1257,2269,-2739,0.491943359,1.12597656,0.623291016,-76.7211914,138.48877,-167.175293
170,850000,1150000,170,3981,9028,5101,-1257,2270,-2705,0.485961914,1.10205078,0.622680664,-76.7211914,138.549805,-165.100098
171,855008,1155008,171,3969,8724,5103,-1251,2288,-2669,0.48449707,1.06494141,0.622924805,-76.3549805,139.648438,-162.902832
172,860000,1160000,172,3890,8374,5058,-1215,2314,-2640,0.474853516,1.0222168,0.617431641,-74.1577148,141.235352,-161.132812
173,865008,1165008,173,3769,8088,5000,-1142,2346,-2624,0.460083008,0.987304688,0.610351562,-69.7021484,143.188477,-160.15625
174,870000,1170000,174,3682,7935,4952,-1047,2383,-2623,0.449462891,0.96862793,0.604492188,-63.9038086,145.446777,-160.095215
175,875008,1175008,175,3649,7864,4963,-944,2425,-2628,0.44543457,0.959960938,0.605834961,-57.6171875,148.010254,-160.400391
176,880000,1180000,176,3603,7782,4987,-845,2481,-2629,0.439819336,0.949951172,0.608764648,-51.574707,151.428223,-160.461426
177,885008,1185008,177,3485,7662,4900,-750,2527,-2619,0.425415039,0.935302734,0.598144531,-45.7763672,154.23584,-159.851074
178,890000,1190000,178,3366,7528,4709,-664,2553,-2598,0.410888672,0.918945312,0.574829102,-40.5273438,155.822754,-158.569336
179,895008,1195008,179,3232,7468,4584,-595,2574,-2575,0.39453125,0.911621094,0.559570312,-36.315918,157.104492,-157.165527
180,900000,1200000,180,3038,7532,4538,-551,2602,-2561,0.370849609,0.919433594,0.553955078,-33.6303711,158.813477,-156.311035
181,905008,1205008,181,2831,7663,4506,-530,2622,-2554,0.345581055,0.935424805,0.550048828,-32.3486328,160.03418,-155.883789
182,910000,1210000,182,2594,7795,4595,-528,2638,-2549,0.316650391,0.951538086,0.560913086,-32.2265625,161.010742,-155.578613
183,915008,1215008,183,2286,7912,4769,-543,2659,-2545,0.279052734,0.965820312,0.58215332,-33.1420898,162.29248,-155.334473
184,920000,1220000,184,1953,7942,4869,-567,2666,-2536,0.23840332,0.969482422,0.594360352,-34.6069336,162.719727,-154.785156
185,925008,1225008,185,1600,7833,4853,-601,2653,-2514,0.1953125,0.956176758,0.592407227,-36.6821289,161.92627,-153.442383
186,930000,1230000,186,1180,7665,4730,-647,2627,-2487,0.144042969,0.935668945,0.577392578,-39.4897461,160.339355,-151.794434
187,935008,1235008,187,748,7542,4574,-692,2592,-2463,0.0913085938,0.920654297,0.558349609,-42.2363281,158.203125,-150.32959
188,940000,1240000,188,366,7496,4553,-730,2560,-2442,0.0446777344,0.915039062,0.555786133,-44.5556641,156.25,-149.047852
189,945008,1245008,189,34,7434,4603,-754,2538,-2422,0.00415039062,0.907470703,0.561889648,-46.0205078,154.907227,-147.827148
190,950000,1250000,190,-300,7277,4562,-755,2510,-2394,-0.0366210938,0.888305664,0.556884766,-46.081543,153.198242,-146.118164
191,955008,1255008,191,-659,7119,4531,-747,2474,-2363,-0.0804443359,0.869018555,0.553100586,-45.5932617,151.000977,-144.226074
192,960000,1260000,192,-1009,7036,4567,-748,2444,-2342,-0.123168945,0.858886719,0.557495117,-45.6542969,149.169922,-142.944336
193,965008,1265008,193,-1316,7060,4651,-754,2421,-2337,-0.160644531,0.861816406,0.567749023,-46.0205078,147.766113,-142.63916
194,970000,1270000,194,-1521,7176,4751,-756,2395,-2344,-0.185668945,0.875976562,0.579956055,-46.1425781,146.179199,-143.066406
195,975008,1275008,195,-1622,7263,4801,-760,2365,-2350,-0.197998047,0.88659668,0.58605957,-46.3867188,144.348145,-143.432617
196,980000,1280000,196,-1693,7230,4798,-773,2330,-2346,-0.206665039,0.882568359,0.585693359,-47.1801758,142.211914,-143.188477
197,985008,1285008,197,-1801,7139,4834,-799,2298,-2336,-0.219848633,0.871459961,0.590087891,-48.7670898,140.258789,-142.578125
198,990000,1290000,198,-1928,7100,4949,-830,2280,-2333,-0.235351562,0.866699219,0.604125977,-50.6591797,139.160156,-142.39502
199,995008,1295008,199,-1999,7057,5031,-856,2271,-2337,-0.244018555,0.861450195,0.614135742,-52.2460938,138.61084,-142.63916
200,1000000,1300000,200,-2028,6993,5070,-877,2258,-2344,-0.247558594,0.853637695,0.618896484,-53.527832,137.817383,-143.066406
201,1005008,1305008,201,-2109,7083,5166,-907,2254,-2362,-0.257446289,0.864624023,0.630615234,-55.3588867,137.573242,-144.165039
202,1010000,1310000,202,-2227,7354,5364,-953,2265,-2398,-0.271850586,0.897705078,0.654785156,-58.1665039,138.244629,-146.362305
203,1015008,1315008,203,-2304,7598,5623,-1020,2278,-2441,-0.28125,0.927490234,0.686401367,-62.2558594,139.038086,-148.986816
204,1020000,1320000,204,-2372,7672,5776,-1099,2286,-2474,-0.289550781,0.936523438,0.705078125,-67.0776367,139.526367,-151.000977
205,1025008,1325008,205,-2413,7567,5661,-1165,2295,-2494,-0.294555664,0.923706055,0.691040039,-71.105957,140.075684,-152.22168
206,1030000,1330000,206,-2405,7300,5282,-1204,2302,-2497,-0.293579102,0.891113281,0.644775391,-73.4863281,140.50293,-152.404785
207,1035008,1335008,207,-2421,6951,4802,-1210,2316,-2481,-0.295532227,0.848510742,0.586181641,-73.8525391,141.357422,-151.428223
208,1040000,1340000,208,-2464,6592,4348,-1174,2348,-2455,-0.30078125,0.8046875,0.530761719,-71.6552734,143.310547,-149.841309
209,1045008,1345008,209,-2475,6133,3880,-1089,2394,-2422,-0.302124023,0.748657227,0.473632812,-66.4672852,146.118164,-147.827148
210,1050000,1350000,210,-2470,5540,3326,-956,2440,-2377,-0.301513672,0.676269531,0.406005859,-58.3496094,148.925781,-145.080566
211,1055008,1355008,211,-2563,4980,2743,-779,2494,-2329,-0.312866211,0.607910156,0.334838867,-47.5463867,152.22168,-142.150879
