sample_index,offset_us,timestamp_us,sequence,accel_x_raw,accel_y_raw,accel_z_raw,gyro_x_raw,gyro_y_raw,gyro_z_raw,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps
29,145008,445008,29,-4140,3276,5599,-1147,-535,120,-0.505371094,0.399902344,0.68347168,-70.0073242,-32.6538086,7.32421875
30,150000,450000,30,-3818,1954,5405,-682,-298,214,-0.466064453,0.238525391,0.659790039,-41.6259766,-18.1884766,13.0615234
31,155008,455008,31,-4032,1596,5559,-14,-15,197,-0.4921875,0.194824219,0.678588867,-0.854492188,-0.915527344,12.0239258
32,160000,460000,32,-4586,2285,5961,590,192,145,-0.559814453,0.278930664,0.727661133,36.0107422,11.71875,8.85009766
33,165008,465008,33,-4957,3579,6439,954,295,73,-0.605102539,0.436889648,0.786010742,58.2275391,18.0053711,4.45556641
34,170000,470000,34,-4916,4879,6813,1061,322,8,-0.600097656,0.595581055,0.831665039,64.7583008,19.6533203,0.48828125
35,175008,475008,35,-4624,5795,6948,991,324,-18,-0.564453125,0.707397461,0.848144531,60.4858398,19.7753906,-1.09863281
36,180000,480000,36,-4279,6192,6754,854,313,-2,-0.522338867,0.755859375,0.824462891,52.1240234,19.1040039,-0.122070312
37,185008,485008,37,-4139,6156,6335,740,293,10,-0.505249023,0.751464844,0.77331543,45.1660156,17.8833008,0.610351562
38,190000,490000,38,-4224,6049,6062,650,283,-20,-0.515625,0.73840332,0.739990234,39.6728516,17.2729492,-1.22070312
39,195008,495008,39,-4424,6194,6190,512,329,-128,-0.540039062,0.756103516,0.755615234,31.25,20.0805664,-7.8125
40,200000,500000,40,-4532,6294,6227,309,403,-271,-0.553222656,0.768310547,0.760131836,18.8598633,24.597168,-16.5405273
41,205008,505008,41,-4516,6172,6054,123,425,-364,-0.551269531,0.753417969,0.739013672,7.50732422,25.9399414,-22.2167969
42,210000,510000,42,-4494,6090,6096,-12,427,-416,-0.548583984,0.743408203,0.744140625,-0.732421875,26.0620117,-25.390625
43,215008,515008,43,-4409,6135,6226,-142,435,-450,-0.538208008,0.748901367,0.760009766,-8.66699219,26.550293,-27.4658203
44,220000,520000,44,-4312,6138,6275,-284,439,-467,-0.526367188,0.749267578,0.765991211,-17.3339844,26.7944336,-28.503418
45,225008,525008,45,-4276,5928,6276,-400,448,-470,-0.521972656,0.723632812,0.766113281,-24.4140625,27.34375,-28.6865234
46,230000,530000,46,-4327,5581,6289,-460,466,-467,-0.528198242,0.681274414,0.767700195,-28.0761719,28.4423828,-28.503418
47,235008,535008,47,-4443,5267,6364,-458,497,-474,-0.542358398,0.642944336,0.776855469,-27.9541016,30.3344727,-28.9306641
48,240000,540000,48,-4572,5095,6486,-414,543,-497,-0.558105469,0.621948242,0.791748047,-25.2685547,33.1420898,-30.3344727
49,245008,545008,49,-4628,5048,6614,-354,597,-531,-0.564941406,0.616210938,0.807373047,-21.6064453,36.4379883,-32.409668
50,250000,550000,50,-4595,5035,6706,-290,654,-566,-0.560913086,0.614624023,0.818603516,-17.7001953,39.9169922,-34.5458984
51,255008,555008,51,-4552,5020,6723,-227,711,-596,-0.555664062,0.612792969,0.820678711,-13.8549805,43.3959961,-36.3769531
52,260000,560000,52,-4583,5039,6683,-170,770,-626,-0.559448242,0.615112305,0.815795898,-10.3759766,46.9970703,-38.2080078
53,265008,565008,53,-4669,5117,6629,-124,829,-656,-0.569946289,0.624633789,0.809204102,-7.56835938,50.5981445,-40.0390625
54,270000,570000,54,-4752,5224,6580,-95,881,-685,-0.580078125,0.637695312,0.803222656,-5.79833984,53.7719727,-41.809082
55,275008,575008,55,-4801,5298,6543,-85,925,-710,-0.58605957,0.646728516,0.798706055,-5.18798828,56.4575195,-43.3349609
56,280000,580000,56,-4836,5327,6508,-88,965,-736,-0.590332031,0.650268555,0.794433594,-5.37109375,58.8989258,-44.921875
57,285008,585008,57,-4868,5338,6444,-99,1002,-764,-0.594238281,0.651611328,0.786621094,-6.04248047,61.1572266,-46.6308594
58,290000,590000,58,-4877,5313,6324,-111,1035,-792,-0.595336914,0.64855957,0.771972656,-6.77490234,63.1713867,-48.3398438
59,295008,595008,59,-4865,5220,6171,-130,1066,-813,-0.59387207,0.637207031,0.753295898,-7.93457031,65.0634766,-49.621582
60,300000,600000,60,-4890,5093,6036,-154,1095,-832,-0.596923828,0.621704102,0.736816406,-9.39941406,66.8334961,-50.78125
61,305008,605008,61,-4968,5018,5931,-178,1127,-859,-0.606445312,0.612548828,0.723999023,-10.8642578,68.7866211,-52.4291992
62,310000,610000,62,-5040,5005,5855,-204,1157,-888,-0.615234375,0.610961914,0.71472168,-12.4511719,70.6176758,-54.1992188
63,315008,615008,63,-5073,4994,5789,-229,1178,-915,-0.619262695,0.609619141,0.706665039,-13.9770508,71.8994141,-55.847168
64,320000,620000,64,-5108,4962,5707,-254,1198,-939,-0.623535156,0.605712891,0.696655273,-15.5029297,73.1201172,-57.3120117
65,325008,625008,65,-5160,4911,5611,-280,1217,-962,-0.629882812,0.599487305,0.684936523,-17.0898438,74.2797852,-58.7158203
66,330000,630000,66,-5196,4849,5522,-307,1234,-981,-0.634277344,0.591918945,0.674072266,-18.737793,75.3173828,-59.8754883
67,335008,635008,67,-5232,4779,5448,-326,1254,-995,-0.638671875,0.583374023,0.665039062,-19.8974609,76.5380859,-60.7299805
68,340000,640000,68,-5297,4696,5384,-333,1277,-1007,-0.646606445,0.573242188,0.657226562,-20.324707,77.9418945,-61.4624023
69,345008,645008,69,-5362,4593,5332,-331,1299,-1018,-0.654541016,0.560668945,0.650878906,-20.2026367,79.284668,-62.1337891
70,350000,650000,70,-5420,4510,5318,-328,1318,-1026,-0.661621094,0.550537109,0.649169922,-20.0195312,80.4443359,-62.6220703
71,355008,655008,71,-5488,4482,5350,-331,1346,-1038,-0.669921875,0.547119141,0.653076172,-20.2026367,82.1533203,-63.3544922
72,360000,660000,72,-5559,4483,5396,-338,1377,-1055,-0.678588867,0.547241211,0.658691406,-20.6298828,84.0454102,-64.3920898
73,365008,665008,73,-5565,4468,5410,-347,1404,-1074,-0.679321289,0.545410156,0.660400391,-21.1791992,85.6933594,-65.5517578
74,370000,670000,74,-5531,4379,5332,-352,1422,-1085,-0.675170898,0.534545898,0.650878906,-21.484375,86.7919922,-66.2231445
75,375008,675008,75,-5555,4228,5167,-348,1437,-1092,-0.678100586,0.516113281,0.630737305,-21.2402344,87.7075195,-66.6503906
76,380000,680000,76,-5591,4085,5021,-339,1454,-1103,-0.682495117,0.498657227,0.612915039,-20.690918,88.7451172,-67.3217773
77,385008,685008,77,-5656,4007,4925,-328,1476,-1116,-0.690429688,0.489135742,0.601196289,-20.0195312,90.0878906,-68.1152344
78,390000,690000,78,-5746,3949,4863,-313,1500,-1133,-0.701416016,0.482055664,0.59362793,-19.1040039,91.5527344,-69.152832
79,395008,695008,79,-5795,3839,4819,-293,1518,-1146,-0.707397461,0.46862793,0.588256836,-17.8833008,92.6513672,-69.9462891
80,400000,700000,80,-5805,3686,4731,-271,1532,-1151,-0.708618164,0.449951172,0.577514648,-16.5405273,93.5058594,-70.2514648
81,405008,705008,81,-5839,3527,4570,-245,1543,-1148,-0.712768555,0.430541992,0.557861328,-14.9536133,94.1772461,-70.0683594
82,410000,710000,82,-5914,3377,4357,-211,1550,-1144,-0.721923828,0.412231445,0.531860352,-12.878418,94.6044922,-69.8242188
83,415008,715008,83,-5990,3267,4195,-173,1556,-1141,-0.731201172,0.398803711,0.512084961,-10.559082,94.9707031,-69.6411133
84,420000,720000,84,-6070,3220,4125,-131,1570,-1140,-0.740966797,0.393066406,0.503540039,-7.99560547,95.8251953,-69.5800781
85,425008,725008,85,-6168,3233,4070,-80,1589,-1147,-0.752929688,0.39465332,0.496826172,-4.8828125,96.9848633,-70.0073242
86,430000,730000,86,-6205,3223,4010,-25,1604,-1155,-0.757446289,0.393432617,0.489501953,-1.52587891,97.9003906,-70.4956055
87,435008,735008,87,-6147,3118,3948,21,1601,-1146,-0.750366211,0.380615234,0.481933594,1.28173828,97.7172852,-69.9462891
88,440000,740000,88,-6123,3020,3894,49,1590,-1129,-0.747436523,0.368652344,0.475341797,2.99072266,97.0458984,-68.9086914
89,445008,745008,89,-6164,2925,3840,70,1588,-1116,-0.752441406,0.357055664,0.46875,4.27246094,96.9238281,-68.1152344
90,450000,750000,90,-6253,2788,3795,90,1593,-1097,-0.763305664,0.340332031,0.463256836,5.49316406,97.2290039,-66.9555664
91,455008,755008,91,-6318,2656,3733,114,1586,-1079,-0.771240234,0.32421875,0.455688477,6.95800781,96.8017578,-65.8569336
92,460000,760000,92,-6397,2619,3677,139,1575,-1059,-0.780883789,0.319702148,0.448852539,8.48388672,96.1303711,-64.6362305
93,465008,765008,93,-6429,2639,3700,169,1574,-1061,-0.784790039,0.322143555,0.451660156,10.3149414,96.0693359,-64.7583008
94,470000,770000,94,-6311,2580,3723,203,1569,-1070,-0.770385742,0.314941406,0.454467773,12.3901367,95.7641602,-65.3076172
95,475008,775008,95,-6185,2471,3718,220,1554,-1050,-0.755004883,0.301635742,0.453857422,13.4277344,94.8486328,-64.0869141
96,480000,780000,96,-6167,2442,3707,219,1533,-1025,-0.752807617,0.298095703,0.452514648,13.3666992,93.5668945,-62.5610352
97,485008,785008,97,-6247,2503,3680,212,1521,-1016,-0.762573242,0.305541992,0.44921875,12.9394531,92.8344727,-62.0117188
98,490000,790000,98,-6292,2474,3589,199,1507,-1004,-0.768066406,0.302001953,0.438110352,12.1459961,91.9799805,-61.2792969
99,495008,795008,99,-6337,2367,3494,177,1481,-976,-0.77355957,0.28894043,0.426513672,10.8032227,90.3930664,-59.5703125
100,500000,800000,100,-6424,2303,3425,143,1463,-952,-0.784179688,0.28112793,0.41809082,8.72802734,89.2944336,-58.1054688
101,505008,805008,101,-6471,2286,3314,106,1447,-936,-0.789916992,0.279052734,0.404541016,6.46972656,88.3178711,-57.1289062
102,510000,810000,102,-6450,2257,3169,65,1426,-919,-0.787353516,0.275512695,0.38684082,3.96728516,87.0361328,-56.0913086
103,515008,815008,103,-6413,2156,2962,15,1402,-900,-0.782836914,0.263183594,0.361572266,0.915527344,85.5712891,-54.9316406
104,520000,820000,104,-6396,2007,2707,-31,1379,-878,-0.780761719,0.244995117,0.330444336,-1.89208984,84.1674805,-53.5888672
105,525008,825008,105,-6426,1877,2469,-64,1363,-865,-0.784423828,0.229125977,0.301391602,-3.90625,83.190918,-52.7954102
106,530000,830000,106,-6502,1775,2250,-86,1359,-866,-0.793701172,0.216674805,0.274658203,-5.24902344,82.9467773,-52.8564453
107,535008,835008,107,-6517,1653,2031,-98,1351,-867,-0.795532227,0.201782227,0.247924805,-5.98144531,82.4584961,-52.9174805
108,540000,840000,108,-6454,1568,1905,-108,1331,-859,-0.787841797,0.19140625,0.232543945,-6.59179688,81.237793,-52.4291992
109,545008,845008,109,-6396,1643,1892,-127,1316,-851,-0.780761719,0.200561523,0.230957031,-7.75146484,80.3222656,-51.940918
110,550000,850000,110,-6398,1846,1939,-144,1317,-851,-0.781005859,0.225341797,0.236694336,-8.7890625,80.3833008,-51.940918
111,555008,855008,111,-6462,2005,1998,-158,1322,-849,-0.788818359,0.244750977,0.243896484,-9.64355469,80.6884766,-51.8188477
112,560000,860000,112,-6593,2076,2010,-177,1317,-842,-0.80480957,0.253417969,0.245361328,-10.8032227,80.3833008,-51.3916016
113,565008,865008,113,-6752,2151,1993,-210,1312,-845,-0.82421875,0.262573242,0.243286133,-12.8173828,80.078125,-51.574707
114,570000,870000,114,-6837,2207,1962,-243,1307,-858,-0.834594727,0.26940918,0.239501953,-14.831543,79.7729492,-52.3681641
115,575008,875008,115,-6860,2199,1998,-273,1296,-867,-0.837402344,0.268432617,0.243896484,-16.6625977,79.1015625,-52.9174805
116,580000,880000,116,-6885,2214,2093,-305,1281,-874,-0.840454102,0.270263672,0.255493164,-18.6157227,78.1860352,-53.3447266
117,585008,885008,117,-6886,2298,2214,-330,1276,-895,-0.840576172,0.280517578,0.270263672,-20.1416016,77.8808594,-54.6264648
118,590000,890000,118,-6882,2370,2327,-343,1279,-921,-0.840087891,0.289306641,0.284057617,-20.9350586,78.0639648,-56.2133789
119,595008,895008,119,-6990,2350,2356,-355,1286,-940,-0.853271484,0.286865234,0.287597656,-21.6674805,78.4912109,-57.3730469
120,600000,900000,120,-7104,2179,2237,-367,1292,-948,-0.8671875,0.265991211,0.273071289,-22.3999023,78.8574219,-57.8613281
121,605008,905008,121,-7177,1959,2039,-375,1277,-935,-0.876098633,0.239135742,0.248901367,-22.8881836,77.9418945,-57.0678711
122,610000,910000,122,-7192,1814,1819,-369,1262,-930,-0.877929688,0.221435547,0.222045898,-22.5219727,77.0263672,-56.7626953
123,615008,915008,123,-7145,1704,1650,-350,1255,-930,-0.872192383,0.208007812,0.201416016,-21.3623047,76.5991211,-56.7626953
124,620000,920000,124,-7158,1615,1558,-324,1251,-921,-0.873779297,0.197143555,0.190185547,-19.7753906,76.3549805,-56.2133789
125,625008,925008,125,-7200,1538,1432,-298,1252,-913,-0.87890625,0.187744141,0.174804688,-18.1884766,76.4160156,-55.7250977
126,630000,930000,126,-7256,1493,1335,-274,1253,-901,-0.885742188,0.182250977,0.162963867,-16.7236328,76.4770508,-54.9926758
127,635008,935008,127,-7361,1544,1269,-261,1257,-897,-0.89855957,0.188476562,0.154907227,-15.9301758,76.7211914,-54.7485352
128,640000,940000,128,-7423,1605,1183,-252,1265,-907,-0.90612793,0.195922852,0.14440918,-15.3808594,77.2094727,-55.3588867
129,645008,945008,129,-7372,1541,1023,-241,1259,-910,-0.899902344,0.188110352,0.12487793,-14.7094727,76.8432617,-55.5419922
130,650000,950000,130,-7342,1436,918,-235,1245,-909,-0.896240234,0.175292969,0.112060547,-14.3432617,75.9887695,-55.480957
131,655008,955008,131,-7401,1373,900,-239,1247,-918,-0.903442383,0.167602539,0.109863281,-14.5874023,76.1108398,-56.0302734
132,660000,960000,132,-7475,1297,843,-247,1250,-923,-0.912475586,0.158325195,0.102905273,-15.0756836,76.2939453,-56.3354492
133,665008,965008,133,-7566,1248,816,-252,1241,-919,-0.923583984,0.15234375,0.099609375,-15.3808594,75.7446289,-56.0913086
134,670000,970000,134,-7690,1261,842,-254,1242,-919,-0.938720703,0.153930664,0.102783203,-15.5029297,75.8056641,-56.0913086
135,675008,975008,135,-7730,1203,809,-257,1254,-922,-0.943603516,0.146850586,0.0987548828,-15.6860352,76.5380859,-56.2744141
136,680000,980000,136,-7715,1030,555,-253,1246,-901,-0.941772461,0.125732422,0.0677490234,-15.4418945,76.0498047,-54.9926758
137,685008,985008,137,-7617,873,298,-231,1203,-869,-0.92980957,0.106567383,0.0363769531,-14.0991211,73.425293,-53.0395508
138,690000,990000,138,-7473,842,275,-205,1162,-844,-0.912231445,0.102783203,0.0335693359,-12.512207,70.9228516,-51.5136719
139,695008,995008,139,-7506,939,455,-199,1160,-823,-0.916259766,0.114624023,0.0555419922,-12.1459961,70.8007812,-50.2319336
140,700000,1000000,140,-7609,1072,574,-201,1156,-800,-0.928833008,0.130859375,0.0700683594,-12.2680664,70.5566406,-48.828125
141,705008,1005008,141,-7731,1144,548,-187,1138,-774,-0.943725586,0.139648438,0.0668945312,-11.4135742,69.4580078,-47.2412109
142,710000,1010000,142,-7950,1111,509,-173,1135,-755,-0.970458984,0.135620117,0.0621337891,-10.559082,69.2749023,-46.081543
143,715008,1015008,143,-8039,955,367,-172,1117,-741,-0.981323242,0.116577148,0.0447998047,-10.4980469,68.1762695,-45.2270508
144,720000,1020000,144,-8005,809,262,-180,1087,-727,-0.977172852,0.0987548828,0.0319824219,-10.9863281,66.3452148,-44.3725586
145,725008,1025008,145,-7972,740,195,-194,1068,-716,-0.973144531,0.0903320312,0.0238037109,-11.8408203,65.1855469,-43.7011719
146,730000,1030000,146,-7788,667,12,-190,1036,-692,-0.950683594,0.0814208984,0.00146484375,-11.5966797,63.2324219,-42.2363281
147,735008,1035008,147,-7649,624,-88,-161,1007,-662,-0.93371582,0.076171875,-0.0107421875,-9.82666016,61.4624023,-40.4052734
148,740000,1040000,148,-7676,575,-73,-133,1001,-646,-0.937011719,0.0701904297,-0.00891113281,-8.11767578,61.0961914,-39.4287109
149,745008,1045008,149,-7756,478,-54,-128,993,-634,-0.946777344,0.0583496094,-0.00659179688,-7.8125,60.6079102,-38.6962891
150,750000,1050000,150,-7859,423,-10,-139,978,-624,-0.959350586,0.0516357422,-0.00122070312,-8.48388672,59.6923828,-38.0859375
151,755008,1055008,151,-7925,418,-44,-140,973,-631,-0.967407227,0.0510253906,-0.00537109375,-8.54492188,59.387207,-38.5131836
152,760000,1060000,152,-7984,435,-85,-115,984,-654,-0.974609375,0.0531005859,-0.0103759766,-7.01904297,60.0585938,-39.9169922
153,765008,1065008,153,-7922,366,-140,-86,991,-666,-0.967041016,0.0446777344,-0.0170898438,-5.24902344,60.4858398,-40.6494141
154,770000,1070000,154,-7767,267,-317,-68,968,-651,-0.948120117,0.0325927734,-0.0386962891,-4.15039062,59.0820312,-39.7338867
155,775008,1075008,155,-7672,236,-394,-55,947,-638,-0.936523438,0.0288085938,-0.0480957031,-3.35693359,57.800293,-38.9404297
156,780000,1080000,156,-7625,199,-423,-51,936,-620,-0.930786133,0.0242919922,-0.0516357422,-3.11279297,57.1289062,-37.8417969
157,785008,1085008,157,-7630,175,-484,-38,915,-591,-0.931396484,0.0213623047,-0.0590820312,-2.31933594,55.847168,-36.0717773
158,790000,1090000,158,-7698,157,-483,-16,901,-568,-0.939697266,0.0191650391,-0.0589599609,-0.9765625,54.9926758,-34.6679688
159,795008,1095008,159,-7813,117,-524,0,885,-543,-0.953735352,0.0142822266,-0.0639648438,0,54.0161133,-33.1420898
160,800000,1100000,160,-7873,70,-602,11,859,-518,-0.96105957,0.00854492188,-0.0734863281,0.671386719,52.4291992,-31.6162109
161,805008,1105008,161,-7878,1,-656,17,832,-494,-0.961669922,0.000122070312,-0.080078125,1.03759766,50.78125,-30.1513672
162,810000,1110000,162,-7879,-93,-703,21,806,-470,-0.961791992,-0.0113525391,-0.0858154297,1.28173828,49.1943359,-28.6865234
163,815008,1115008,163,-7834,-213,-803,34,773,-448,-0.956298828,-0.0260009766,-0.0980224609,2.07519531,47.1801758,-27.34375
164,820000,1120000,164,-7777,-321,-852,49,749,-425,-0.94934082,-0.0391845703,-0.104003906,2.99072266,45.715332,-25.9399414
165,825008,1125008,165,-7709,-423,-883,55,726,-395,-0.941040039,-0.0516357422,-0.107788086,3.35693359,44.3115234,-24.1088867
166,830000,1130000,166,-7691,-514,-925,55,698,-362,-0.938842773,-0.0627441406,-0.112915039,3.35693359,42.6025391,-22.0947266
167,835008,1135008,167,-7734,-589,-964,61,682,-336,-0.944091797,-0.0718994141,-0.117675781,3.72314453,41.6259766,-20.5078125
168,840000,1140000,168,-7704,-695,-1108,75,659,-305,-0.940429688,-0.0848388672,-0.135253906,4.57763672,40.222168,-18.6157227
169,845008,1145008,169,-7630,-770,-1248,98,619,-272,-0.931396484,-0.0939941406,-0.15234375,5.98144531,37.7807617,-16.6015625
170,850000,1150000,170,-7618,-776,-1279,118,588,-247,-0.929931641,-0.0947265625,-0.15612793,7.20214844,35.8886719,-15.0756836
171,855008,1155008,171,-7691,-774,-1244,130,584,-234,-0.938842773,-0.0944824219,-0.151855469,7.93457031,35.6445312,-14.2822266
172,860000,1160000,172,-7705,-856,-1318,141,576,-214,-0.940551758,-0.104492188,-0.160888672,8.60595703,35.15625,-13.0615234
173,865008,1165008,173,-7673,-940,-1450,159,541,-184,-0.936645508,-0.114746094,-0.177001953,9.70458984,33.0200195,-11.2304688
174,870000,1170000,174,-7701,-941,-1489,173,511,-161,-0.940063477,-0.114868164,-0.181762695,10.559082,31.1889648,-9.82666016
175,875008,1175008,175,-7657,-921,-1554,184,484,-138,-0.934692383,-0.112426758,-0.189697266,11.2304688,29.5410156,-8.42285156
176,880000,1180000,176,-7570,-865,-1632,199,443,-110,-0.924072266,-0.10559082,-0.19921875,12.1459961,27.0385742,-6.71386719
177,885008,1185008,177,-7571,-800,-1676,212,411,-84,-0.924194336,-0.09765625,-0.204589844,12.9394531,25.0854492,-5.12695312
178,890000,1190000,178,-7646,-769,-1752,221,383,-60,-0.933349609,-0.0938720703,-0.213867188,13.4887695,23.3764648,-3.66210938
179,895008,1195008,179,-7700,-800,-1890,224,345,-31,-0.939941406,-0.09765625,-0.230712891,13.671875,21.0571289,-1.89208984
180,900000,1200000,180,-7710,-890,-2056,231,293,4,-0.941162109,-0.108642578,-0.250976562,14.0991211,17.8833008,0.244140625
181,905008,1205008,181,-7717,-986,-2169,244,241,39,-0.942016602,-0.120361328,-0.264770508,14.8925781,14.7094727,2.38037109
182,910000,1210000,182,-7700,-1117,-2276,257,192,80,-0.939941406,-0.136352539,-0.277832031,15.6860352,11.71875,4.8828125
183,915008,1215008,183,-7692,-1213,-2358,277,144,124,-0.938964844,-0.148071289,-0.287841797,16.9067383,8.7890625,7.56835938
184,920000,1220000,184,-7696,-1226,-2354,305,103,160,-0.939453125,-0.149658203,-0.287353516,18.6157227,6.28662109,9.765625
185,925008,1225008,185,-7662,-1230,-2341,335,63,198,-0.935302734,-0.150146484,-0.285766602,20.4467773,3.84521484,12.0849609
186,930000,1230000,186,-7613,-1232,-2333,367,20,241,-0.929321289,-0.150390625,-0.284790039,22.3999023,1.22070312,14.7094727
187,935008,1235008,187,-7616,-1205,-2270,398,-14,287,-0.9296875,-0.147094727,-0.277099609,24.2919922,-0.854492188,17.5170898
188,940000,1240000,188,-7643,-1143,-2203,423,-49,332,-0.932983398,-0.139526367,-0.268920898,25.8178711,-2.99072266,20.2636719
189,945008,1245008,189,-7644,-1057,-2073,440,-95,364,-0.933105469,-0.12902832,-0.253051758,26.8554688,-5.79833984,22.2167969
190,950000,1250000,190,-7634,-965,-1921,446,-133,391,-0.931884766,-0.117797852,-0.23449707,27.2216797,-8.11767578,23.8647461
191,955008,1255008,191,-7692,-901,-1835,440,-167,415,-0.938964844,-0.109985352,-0.223999023,26.8554688,-10.1928711,25.3295898
192,960000,1260000,192,-7779,-874,-1797,427,-215,441,-0.949584961,-0.106689453,-0.219360352,26.0620117,-13.1225586,26.9165039
193,965008,1265008,193,-7806,-839,-1803,410,-272,469,-0.952880859,-0.102416992,-0.220092773,25.0244141,-16.6015625,28.6254883
194,970000,1270000,194,-7798,-776,-1790,384,-330,495,-0.951904297,-0.0947265625,-0.218505859,23.4375,-20.1416016,30.2124023
195,975008,1275008,195,-7763,-707,-1761,349,-388,520,-0.947631836,-0.0863037109,-0.21496582,21.3012695,-23.6816406,31.7382812
196,980000,1280000,196,-7721,-651,-1724,308,-446,544,-0.942504883,-0.0794677734,-0.210449219,18.7988281,-27.2216797,33.203125
197,985008,1285008,197,-7697,-605,-1674,266,-504,567,-0.939575195,-0.0738525391,-0.204345703,16.2353516,-30.7617188,34.6069336
198,990000,1290000,198,-7683,-551,-1637,226,-562,588,-0.937866211,-0.0672607422,-0.199829102,13.7939453,-34.3017578,35.8886719
199,995008,1295008,199,-7669,-493,-1605,188,-621,611,-0.936157227,-0.0601806641,-0.195922852,11.4746094,-37.902832,37.2924805
200,1000000,1300000,200,-7659,-429,-1558,148,-679,635,-0.934936523,-0.0523681641,-0.190185547,9.03320312,-41.4428711,38.7573242
201,1005008,1305008,201,-7653,-352,-1497,106,-733,659,-0.934204102,-0.04296875,-0.182739258,6.46972656,-44.7387695,40.222168
202,1010000,1310000,202,-7646,-282,-1453,63,-788,682,-0.933349609,-0.0344238281,-0.177368164,3.84521484,-48.0957031,41.6259766
