sample_index,offset_us,timestamp_us,sequence,accel_x_raw,accel_y_raw,accel_z_raw,gyro_x_raw,gyro_y_raw,gyro_z_raw,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps
97,485008,785008,97,-2210,-5316,-6364,57,-887,566,-0.269775391,-0.648925781,-0.776855469,3.47900391,-54.1381836,34.5458984
98,490000,790000,98,-2245,-5250,-6300,64,-904,565,-0.274047852,-0.640869141,-0.769042969,3.90625,-55.1757812,34.4848633
99,495008,795008,99,-2265,-5192,-6267,59,-920,562,-0.276489258,-0.633789062,-0.765014648,3.60107422,-56.1523438,34.3017578
100,500000,800000,100,-2287,-5137,-6262,49,-939,563,-0.279174805,-0.627075195,-0.764404297,2.99072266,-57.3120117,34.362793
101,505008,805008,101,-2330,-5120,-6274,41,-962,571,-0.284423828,-0.625,-0.765869141,2.50244141,-58.7158203,34.8510742
102,510000,810000,102,-2385,-5138,-6296,38,-989,584,-0.291137695,-0.627197266,-0.768554688,2.31933594,-60.3637695,35.6445312
103,515008,815008,103,-2440,-5152,-6309,44,-1014,597,-0.297851562,-0.62890625,-0.770141602,2.68554688,-61.8896484,36.4379883
104,520000,820000,104,-2493,-5156,-6304,59,-1033,608,-0.304321289,-0.629394531,-0.76953125,3.60107422,-63.0493164,37.109375
105,525008,825008,105,-2529,-5153,-6269,75,-1050,617,-0.30871582,-0.62902832,-0.765258789,4.57763672,-64.0869141,37.6586914
106,530000,830000,106,-2561,-5136,-6221,88,-1067,626,-0.31262207,-0.626953125,-0.759399414,5.37109375,-65.1245117,38.2080078
107,535008,835008,107,-2588,-5117,-6184,97,-1076,634,-0.315917969,-0.624633789,-0.754882812,5.92041016,-65.6738281,38.6962891
108,540000,840000,108,-2604,-5119,-6146,102,-1080,643,-0.317871094,-0.62487793,-0.750244141,6.22558594,-65.9179688,39.2456055
109,545008,845008,109,-2635,-5126,-6123,102,-1088,655,-0.321655273,-0.625732422,-0.747436523,6.22558594,-66.40625,39.9780273
110,550000,850000,110,-2681,-5130,-6120,105,-1101,664,-0.327270508,-0.626220703,-0.747070312,6.40869141,-67.199707,40.5273438
111,555008,855008,111,-2707,-5131,-6086,110,-1111,666,-0.330444336,-0.626342773,-0.742919922,6.71386719,-67.8100586,40.6494141
112,560000,860000,112,-2714,-5119,-6031,121,-1115,665,-0.331298828,-0.62487793,-0.736206055,7.38525391,-68.0541992,40.5883789
113,565008,865008,113,-2735,-5093,-5939,138,-1114,663,-0.333862305,-0.621704102,-0.724975586,8.42285156,-67.9931641,40.4663086
114,570000,870000,114,-2782,-5085,-5848,144,-1112,656,-0.339599609,-0.620727539,-0.713867188,8.7890625,-67.8710938,40.0390625
115,575008,875008,115,-2822,-5114,-5809,145,-1118,650,-0.344482422,-0.624267578,-0.709106445,8.85009766,-68.2373047,39.6728516
116,580000,880000,116,-2858,-5138,-5779,153,-1131,644,-0.348876953,-0.627197266,-0.705444336,9.33837891,-69.0307617,39.3066406
117,585008,885008,117,-2897,-5130,-5744,166,-1141,637,-0.353637695,-0.626220703,-0.701171875,10.1318359,-69.6411133,38.8793945
118,590000,890000,118,-2946,-5102,-5700,175,-1146,631,-0.359619141,-0.622802734,-0.695800781,10.6811523,-69.9462891,38.5131836
119,595008,895008,119,-2998,-5061,-5676,178,-1149,620,-0.365966797,-0.617797852,-0.692871094,10.8642578,-70.1293945,37.8417969
120,600000,900000,120,-3040,-5019,-5652,182,-1156,608,-0.37109375,-0.612670898,-0.689941406,11.1083984,-70.5566406,37.109375
121,605008,905008,121,-3108,-4982,-5603,187,-1164,598,-0.379394531,-0.608154297,-0.683959961,11.4135742,-71.0449219,36.4990234
122,610000,910000,122,-3169,-4942,-5570,186,-1165,587,-0.38684082,-0.603271484,-0.679931641,11.3525391,-71.105957,35.8276367
123,615008,915008,123,-3231,-4894,-5546,180,-1159,572,-0.39440918,-0.597412109,-0.677001953,10.9863281,-70.7397461,34.9121094
124,620000,920000,124,-3304,-4841,-5525,169,-1155,552,-0.403320312,-0.590942383,-0.674438477,10.3149414,-70.4956055,33.6914062
125,625008,925008,125,-3350,-4813,-5523,164,-1153,532,-0.408935547,-0.587524414,-0.674194336,10.0097656,-70.3735352,32.4707031
126,630000,930000,126,-3396,-4789,-5525,166,-1146,513,-0.414550781,-0.584594727,-0.674438477,10.1318359,-69.9462891,31.3110352
127,635008,935008,127,-3442,-4746,-5487,164,-1137,492,-0.420166016,-0.579345703,-0.669799805,10.0097656,-69.3969727,30.0292969
128,640000,940000,128,-3452,-4722,-5422,160,-1129,473,-0.421386719,-0.576416016,-0.661865234,9.765625,-68.9086914,28.8696289
129,645008,945008,129,-3464,-4714,-5349,166,-1115,458,-0.422851562,-0.575439453,-0.652954102,10.1318359,-68.0541992,27.9541016
130,650000,950000,130,-3508,-4696,-5261,171,-1094,441,-0.428222656,-0.573242188,-0.642211914,10.4370117,-66.7724609,26.9165039
131,655008,955008,131,-3538,-4687,-5207,167,-1070,425,-0.431884766,-0.572143555,-0.635620117,10.1928711,-65.3076172,25.9399414
132,660000,960000,132,-3553,-4697,-5201,164,-1047,413,-0.43371582,-0.573364258,-0.634887695,10.0097656,-63.9038086,25.2075195
133,665008,965008,133,-3583,-4694,-5193,164,-1031,405,-0.43737793,-0.572998047,-0.633911133,10.0097656,-62.9272461,24.7192383
134,670000,970000,134,-3603,-4674,-5195,166,-1023,397,-0.439819336,-0.570556641,-0.634155273,10.1318359,-62.4389648,24.230957
135,675008,975008,135,-3624,-4647,-5212,169,-1017,397,-0.442382812,-0.567260742,-0.636230469,10.3149414,-62.0727539,24.230957
136,680000,980000,136,-3664,-4608,-5188,170,-1018,404,-0.447265625,-0.5625,-0.633300781,10.3759766,-62.1337891,24.6582031
137,685008,985008,137,-3710,-4556,-5141,171,-1023,414,-0.452880859,-0.556152344,-0.627563477,10.4370117,-62.4389648,25.2685547
138,690000,990000,138,-3762,-4501,-5128,168,-1020,420,-0.459228516,-0.549438477,-0.625976562,10.2539062,-62.2558594,25.6347656
139,695008,995008,139,-3807,-4461,-5110,159,-1013,421,-0.46472168,-0.544555664,-0.623779297,9.70458984,-61.8286133,25.6958008
140,700000,1000000,140,-3847,-4448,-5082,139,-1010,419,-0.469604492,-0.54296875,-0.620361328,8.48388672,-61.6455078,25.5737305
141,705008,1005008,141,-3898,-4463,-5084,116,-1008,418,-0.475830078,-0.544799805,-0.620605469,7.08007812,-61.5234375,25.5126953
142,710000,1010000,142,-3956,-4497,-5074,92,-1006,419,-0.482910156,-0.548950195,-0.619384766,5.61523438,-61.4013672,25.5737305
143,715008,1015008,143,-4017,-4553,-5040,64,-1008,424,-0.490356445,-0.555786133,-0.615234375,3.90625,-61.5234375,25.8789062
144,720000,1020000,144,-4086,-4637,-5031,35,-1014,429,-0.498779297,-0.566040039,-0.614135742,2.13623047,-61.8896484,26.184082
145,725008,1025008,145,-4153,-4733,-5024,15,-1017,432,-0.506958008,-0.577758789,-0.61328125,0.915527344,-62.0727539,26.3671875
146,730000,1030000,146,-4209,-4814,-5005,4,-1017,437,-0.513793945,-0.587646484,-0.610961914,0.244140625,-62.0727539,26.6723633
147,735008,1035008,147,-4254,-4872,-4997,-4,-1012,439,-0.519287109,-0.594726562,-0.609985352,-0.244140625,-61.7675781,26.7944336
148,740000,1040000,148,-4289,-4917,-4994,-11,-1004,440,-0.52355957,-0.600219727,-0.609619141,-0.671386719,-61.2792969,26.8554688
149,745008,1045008,149,-4333,-4959,-5004,-12,-996,441,-0.528930664,-0.60534668,-0.610839844,-0.732421875,-60.7910156,26.9165039
150,750000,1050000,150,-4372,-5017,-5016,-7,-987,441,-0.533691406,-0.612426758,-0.612304688,-0.427246094,-60.2416992,26.9165039
151,755008,1055008,151,-4424,-5065,-4986,-1,-980,440,-0.540039062,-0.618286133,-0.608642578,-0.0610351562,-59.8144531,26.8554688
152,760000,1060000,152,-4471,-5097,-4940,8,-966,435,-0.545776367,-0.622192383,-0.603027344,0.48828125,-58.9599609,26.550293
153,765008,1065008,153,-4499,-5127,-4923,23,-947,429,-0.549194336,-0.625854492,-0.600952148,1.40380859,-57.800293,26.184082
154,770000,1070000,154,-4534,-5134,-4895,41,-935,425,-0.553466797,-0.626708984,-0.59753418,2.50244141,-57.0678711,25.9399414
155,775008,1075008,155,-4565,-5125,-4844,54,-922,419,-0.557250977,-0.625610352,-0.591308594,3.29589844,-56.2744141,25.5737305
156,780000,1080000,156,-4596,-5108,-4811,62,-902,407,-0.561035156,-0.623535156,-0.587280273,3.78417969,-55.0537109,24.8413086
157,785008,1085008,157,-4612,-5075,-4800,69,-881,394,-0.562988281,-0.619506836,-0.5859375,4.21142578,-53.7719727,24.0478516
158,790000,1090000,158,-4633,-5040,-4766,79,-871,387,-0.565551758,-0.615234375,-0.581787109,4.82177734,-53.1616211,23.6206055
159,795008,1095008,159,-4664,-5007,-4692,84,-866,387,-0.569335938,-0.611206055,-0.572753906,5.12695312,-52.8564453,23.6206055
160,800000,1100000,160,-4692,-4978,-4655,83,-856,386,-0.572753906,-0.607666016,-0.568237305,5.06591797,-52.2460938,23.5595703
161,805008,1105008,161,-4723,-4959,-4646,83,-845,383,-0.576538086,-0.60534668,-0.567138672,5.06591797,-51.574707,23.3764648
162,810000,1110000,162,-4755,-4934,-4611,79,-832,377,-0.580444336,-0.602294922,-0.562866211,4.82177734,-50.78125,23.0102539
163,815008,1115008,163,-4787,-4922,-4586,70,-814,367,-0.584350586,-0.600830078,-0.559814453,4.27246094,-49.6826172,22.3999023
164,820000,1120000,164,-4828,-4932,-4584,65,-801,360,-0.589355469,-0.602050781,-0.559570312,3.96728516,-48.8891602,21.9726562
165,825008,1125008,165,-4868,-4945,-4579,65,-795,356,-0.594238281,-0.603637695,-0.558959961,3.96728516,-48.5229492,21.7285156
166,830000,1130000,166,-4905,-4954,-4567,68,-785,349,-0.598754883,-0.604736328,-0.557495117,4.15039062,-47.9125977,21.3012695
167,835008,1135008,167,-4938,-4940,-4535,67,-775,339,-0.602783203,-0.603027344,-0.553588867,4.08935547,-47.3022461,20.690918
168,840000,1140000,168,-4966,-4910,-4494,63,-765,328,-0.606201172,-0.599365234,-0.548583984,3.84521484,-46.6918945,20.0195312
169,845008,1145008,169,-4972,-4893,-4475,60,-753,318,-0.606933594,-0.597290039,-0.546264648,3.66210938,-45.9594727,19.4091797
170,850000,1150000,170,-4962,-4881,-4461,64,-743,312,-0.605712891,-0.595825195,-0.544555664,3.90625,-45.3491211,19.0429688
171,855008,1155008,171,-4958,-4846,-4440,72,-731,309,-0.605224609,-0.591552734,-0.541992188,4.39453125,-44.6166992,18.8598633
172,860000,1160000,172,-4956,-4802,-4427,75,-713,306,-0.604980469,-0.586181641,-0.540405273,4.57763672,-43.5180664,18.6767578
173,865008,1165008,173,-4959,-4775,-4444,75,-695,303,-0.60534668,-0.582885742,-0.542480469,4.57763672,-42.4194336,18.4936523
174,870000,1170000,174,-4962,-4747,-4455,79,-677,299,-0.605712891,-0.579467773,-0.543823242,4.82177734,-41.3208008,18.2495117
175,875008,1175008,175,-4960,-4718,-4419,86,-655,295,-0.60546875,-0.575927734,-0.539428711,5.24902344,-39.9780273,18.0053711
176,880000,1180000,176,-4975,-4706,-4386,90,-635,293,-0.607299805,-0.574462891,-0.535400391,5.49316406,-38.7573242,17.8833008
177,885008,1185008,177,-5015,-4691,-4359,91,-619,293,-0.612182617,-0.572631836,-0.532104492,5.55419922,-37.7807617,17.8833008
178,890000,1190000,178,-5057,-4665,-4341,86,-605,290,-0.61730957,-0.569458008,-0.529907227,5.24902344,-36.9262695,17.7001953
179,895008,1195008,179,-5085,-4634,-4346,82,-590,286,-0.620727539,-0.565673828,-0.530517578,5.00488281,-36.0107422,17.4560547
180,900000,1200000,180,-5111,-4586,-4353,79,-577,282,-0.623901367,-0.559814453,-0.53137207,4.82177734,-35.2172852,17.2119141
181,905008,1205008,181,-5135,-4532,-4341,76,-562,276,-0.626831055,-0.553222656,-0.529907227,4.63867188,-34.3017578,16.8457031
182,910000,1210000,182,-5158,-4504,-4291,70,-543,268,-0.629638672,-0.549804688,-0.523803711,4.27246094,-33.1420898,16.3574219
183,915008,1215008,183,-5183,-4498,-4236,59,-525,260,-0.63269043,-0.549072266,-0.517089844,3.60107422,-32.043457,15.8691406
184,920000,1220000,184,-5202,-4504,-4188,47,-506,252,-0.635009766,-0.549804688,-0.511230469,2.86865234,-30.8837891,15.3808594
185,925008,1225008,185,-5224,-4527,-4169,39,-485,242,-0.637695312,-0.552612305,-0.508911133,2.38037109,-29.6020508,14.7705078
186,930000,1230000,186,-5257,-4561,-4141,37,-465,231,-0.641723633,-0.556762695,-0.505493164,2.25830078,-28.3813477,14.0991211
187,935008,1235008,187,-5279,-4606,-4092,37,-443,217,-0.64440918,-0.562255859,-0.499511719,2.25830078,-27.0385742,13.2446289
188,940000,1240000,188,-5301,-4644,-4073,39,-423,203,-0.647094727,-0.566894531,-0.497192383,2.38037109,-25.8178711,12.3901367
189,945008,1245008,189,-5310,-4660,-4053,46,-407,190,-0.648193359,-0.568847656,-0.494750977,2.80761719,-24.8413086,11.5966797
190,950000,1250000,190,-5304,-4672,-4011,55,-388,176,-0.647460938,-0.5703125,-0.489624023,3.35693359,-23.6816406,10.7421875
191,955008,1255008,191,-5321,-4677,-3978,61,-368,162,-0.649536133,-0.570922852,-0.485595703,3.72314453,-22.4609375,9.88769531
192,960000,1260000,192,-5326,-4679,-3956,69,-347,147,-0.650146484,-0.571166992,-0.482910156,4.21142578,-21.1791992,8.97216797
193,965008,1265008,193,-5309,-4676,-3932,78,-325,129,-0.648071289,-0.570800781,-0.479980469,4.76074219,-19.8364258,7.87353516
194,970000,1270000,194,-5304,-4650,-3939,88,-302,111,-0.647460938,-0.567626953,-0.480834961,5.37109375,-18.4326172,6.77490234
195,975008,1275008,195,-5302,-4597,-3968,98,-279,92,-0.647216797,-0.561157227,-0.484375,5.98144531,-17.0288086,5.61523438
196,980000,1280000,196,-5281,-4516,-3978,105,-253,72,-0.64465332,-0.551269531,-0.485595703,6.40869141,-15.4418945,4.39453125
