sample_index,offset_us,timestamp_us,sequence,accel_x_raw,accel_y_raw,accel_z_raw,gyro_x_raw,gyro_y_raw,gyro_z_raw,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps
55,274992,574992,55,-2612,7473,-1976,3,-70,57,-0.318847656,0.912231445,-0.241210938,0.183105469,-4.27246094,3.47900391
56,280000,580000,56,-2702,7483,-1989,6,-62,63,-0.329833984,0.913452148,-0.242797852,0.366210938,-3.78417969,3.84521484
57,284992,584992,57,-2745,7487,-1992,10,-59,70,-0.335083008,0.91394043,-0.243164062,0.610351562,-3.60107422,4.27246094
58,290000,590000,58,-2772,7492,-1983,9,-62,73,-0.338378906,0.914550781,-0.24206543,0.549316406,-3.78417969,4.45556641
59,294992,594992,59,-2787,7486,-1992,8,-64,76,-0.340209961,0.913818359,-0.243164062,0.48828125,-3.90625,4.63867188
60,300000,600000,60,-2772,7484,-2003,12,-68,77,-0.338378906,0.913574219,-0.244506836,0.732421875,-4.15039062,4.69970703
61,304992,604992,61,-2753,7493,-1977,19,-78,75,-0.33605957,0.914672852,-0.241333008,1.15966797,-4.76074219,4.57763672
62,310000,610000,62,-2730,7496,-1933,23,-84,71,-0.333251953,0.915039062,-0.235961914,1.40380859,-5.12695312,4.33349609
63,314992,614992,63,-2731,7485,-1889,22,-84,67,-0.333374023,0.913696289,-0.23059082,1.34277344,-5.12695312,4.08935547
64,320000,620000,64,-2731,7468,-1857,20,-83,64,-0.333374023,0.911621094,-0.22668457,1.22070312,-5.06591797,3.90625
65,324992,624992,65,-2714,7459,-1834,15,-85,60,-0.331298828,0.910522461,-0.223876953,0.915527344,-5.18798828,3.66210938
66,330000,630000,66,-2732,7439,-1830,11,-89,59,-0.333496094,0.908081055,-0.223388672,0.671386719,-5.43212891,3.60107422
67,334992,634992,67,-2746,7414,-1831,12,-95,57,-0.335205078,0.905029297,-0.223510742,0.732421875,-5.79833984,3.47900391
68,340000,640000,68,-2685,7405,-1813,9,-102,50,-0.327758789,0.903930664,-0.221313477,0.549316406,-6.22558594,3.05175781
69,344992,644992,69,-2649,7407,-1817,-1,-101,49,-0.323364258,0.904174805,-0.221801758,-0.0610351562,-6.16455078,2.99072266
70,350000,650000,70,-2653,7401,-1832,-8,-100,49,-0.323852539,0.903442383,-0.223632812,-0.48828125,-6.10351562,2.99072266
71,354992,654992,71,-2622,7403,-1832,-14,-106,48,-0.320068359,0.903686523,-0.223632812,-0.854492188,-6.46972656,2.9296875
72,360000,660000,72,-2613,7412,-1828,-20,-109,52,-0.318969727,0.904785156,-0.223144531,-1.22070312,-6.65283203,3.17382812
73,364992,664992,73,-2601,7415,-1834,-25,-108,60,-0.317504883,0.905151367,-0.223876953,-1.52587891,-6.59179688,3.66210938
74,370000,670000,74,-2541,7438,-1849,-31,-105,64,-0.310180664,0.907958984,-0.225708008,-1.89208984,-6.40869141,3.90625
75,374992,674992,75,-2468,7460,-1873,-40,-102,65,-0.301269531,0.910644531,-0.228637695,-2.44140625,-6.22558594,3.96728516
76,380000,680000,76,-2394,7462,-1921,-47,-93,63,-0.292236328,0.910888672,-0.23449707,-2.86865234,-5.67626953,3.84521484
77,384992,684992,77,-2363,7467,-1970,-50,-79,58,-0.288452148,0.911499023,-0.240478516,-3.05175781,-4.82177734,3.54003906
78,390000,690000,78,-2367,7463,-1999,-50,-64,50,-0.28894043,0.911010742,-0.244018555,-3.05175781,-3.90625,3.05175781
79,394992,694992,79,-2369,7460,-2020,-51,-53,42,-0.28918457,0.910644531,-0.246582031,-3.11279297,-3.23486328,2.56347656
80,400000,700000,80,-2371,7473,-2030,-56,-47,31,-0.289428711,0.912231445,-0.247802734,-3.41796875,-2.86865234,1.89208984
81,404992,704992,81,-2392,7469,-2031,-62,-43,21,-0.291992188,0.911743164,-0.247924805,-3.78417969,-2.62451172,1.28173828
82,410000,710000,82,-2399,7436,-2030,-69,-36,8,-0.29284668,0.907714844,-0.247802734,-4.21142578,-2.19726562,0.48828125
83,414992,714992,83,-2415,7383,-2023,-73,-29,-5,-0.294799805,0.901245117,-0.246948242,-4.45556641,-1.77001953,-0.305175781
84,420000,720000,84,-2469,7310,-2020,-69,-22,-16,-0.301391602,0.892333984,-0.246582031,-4.21142578,-1.34277344,-0.9765625
85,424992,724992,85,-2530,7244,-1999,-52,-21,-25,-0.308837891,0.884277344,-0.244018555,-3.17382812,-1.28173828,-1.52587891
86,430000,730000,86,-2585,7196,-1959,-30,-25,-37,-0.315551758,0.878417969,-0.239135742,-1.83105469,-1.52587891,-2.25830078
87,434992,734992,87,-2607,7156,-1945,-13,-28,-52,-0.318237305,0.873535156,-0.237426758,-0.793457031,-1.70898438,-3.17382812
88,440000,740000,88,-2664,7107,-1952,9,-28,-65,-0.325195312,0.867553711,-0.23828125,0.549316406,-1.70898438,-3.96728516
89,444992,744992,89,-2768,7064,-1951,41,-33,-72,-0.337890625,0.862304688,-0.23815918,2.50244141,-2.01416016,-4.39453125
90,450000,750000,90,-2855,7061,-1927,71,-50,-74,-0.348510742,0.861938477,-0.235229492,4.33349609,-3.05175781,-4.51660156
91,454992,754992,91,-2867,7085,-1885,92,-71,-76,-0.349975586,0.864868164,-0.230102539,5.61523438,-4.33349609,-4.63867188
92,460000,760000,92,-2830,7127,-1842,104,-84,-74,-0.345458984,0.869995117,-0.224853516,6.34765625,-5.12695312,-4.51660156
93,464992,764992,93,-2782,7198,-1799,99,-87,-70,-0.339599609,0.878662109,-0.219604492,6.04248047,-5.31005859,-4.27246094
94,470000,770000,94,-2753,7279,-1789,81,-86,-67,-0.33605957,0.888549805,-0.218383789,4.94384766,-5.24902344,-4.08935547
95,474992,774992,95,-2764,7348,-1800,65,-85,-58,-0.337402344,0.896972656,-0.219726562,3.96728516,-5.18798828,-3.54003906
96,480000,780000,96,-2747,7424,-1800,48,-87,-46,-0.335327148,0.90625,-0.219726562,2.9296875,-5.31005859,-2.80761719
97,484992,784992,97,-2717,7496,-1800,26,-88,-32,-0.331665039,0.915039062,-0.219726562,1.58691406,-5.37109375,-1.953125
98,490000,790000,98,-2677,7554,-1818,4,-86,-17,-0.326782227,0.922119141,-0.221923828,0.244140625,-5.24902344,-1.03759766
99,494992,794992,99,-2679,7590,-1833,-11,-80,-2,-0.327026367,0.926513672,-0.223754883,-0.671386719,-4.8828125,-0.122070312
100,500000,800000,100,-2700,7611,-1835,-13,-74,10,-0.329589844,0.929077148,-0.223999023,-0.793457031,-4.51660156,0.610351562
101,504992,804992,101,-2693,7645,-1823,-6,-72,20,-0.328735352,0.933227539,-0.22253418,-0.366210938,-4.39453125,1.22070312
102,510000,810000,102,-2676,7690,-1798,2,-70,29,-0.326660156,0.938720703,-0.219482422,0.122070312,-4.27246094,1.77001953
103,514992,814992,103,-2663,7734,-1787,6,-65,36,-0.325073242,0.944091797,-0.218139648,0.366210938,-3.96728516,2.19726562
104,520000,820000,104,-2684,7762,-1792,5,-57,42,-0.327636719,0.947509766,-0.21875,0.305175781,-3.47900391,2.56347656
105,524992,824992,105,-2718,7756,-1808,3,-51,45,-0.331787109,0.946777344,-0.220703125,0.183105469,-3.11279297,2.74658203
106,530000,830000,106,-2707,7728,-1836,3,-50,42,-0.330444336,0.943359375,-0.224121094,0.183105469,-3.05175781,2.56347656
107,534992,834992,107,-2708,7710,-1852,5,-52,39,-0.330566406,0.941162109,-0.226074219,0.305175781,-3.17382812,2.38037109
108,540000,840000,108,-2752,7695,-1858,8,-54,38,-0.3359375,0.939331055,-0.226806641,0.48828125,-3.29589844,2.31933594
109,544992,844992,109,-2803,7657,-1860,10,-57,36,-0.342163086,0.934692383,-0.227050781,0.610351562,-3.47900391,2.19726562
110,550000,850000,110,-2866,7601,-1858,11,-65,37,-0.349853516,0.927856445,-0.226806641,0.671386719,-3.96728516,2.25830078
111,554992,854992,111,-2879,7558,-1876,17,-81,39,-0.35144043,0.922607422,-0.229003906,1.03759766,-4.94384766,2.38037109
112,560000,860000,112,-2818,7527,-1887,27,-99,38,-0.343994141,0.918823242,-0.23034668,1.64794922,-6.04248047,2.31933594
113,564992,864992,113,-2735,7505,-1862,32,-109,36,-0.333862305,0.916137695,-0.227294922,1.953125,-6.65283203,2.19726562
114,570000,870000,114,-2742,7484,-1846,33,-108,39,-0.334716797,0.913574219,-0.225341797,2.01416016,-6.59179688,2.38037109
115,574992,874992,115,-2794,7448,-1844,36,-107,43,-0.341064453,0.909179688,-0.225097656,2.19726562,-6.53076172,2.62451172
116,580000,880000,116,-2778,7413,-1835,33,-109,49,-0.339111328,0.904907227,-0.223999023,2.01416016,-6.65283203,2.99072266
117,584992,884992,117,-2732,7384,-1859,28,-108,56,-0.333496094,0.901367188,-0.226928711,1.70898438,-6.59179688,3.41796875
118,590000,890000,118,-2702,7396,-1899,25,-106,62,-0.329833984,0.902832031,-0.231811523,1.52587891,-6.46972656,3.78417969
119,594992,894992,119,-2681,7418,-1912,26,-106,65,-0.327270508,0.905517578,-0.233398438,1.58691406,-6.46972656,3.96728516
120,600000,900000,120,-2675,7411,-1914,26,-103,67,-0.326538086,0.904663086,-0.233642578,1.58691406,-6.28662109,4.08935547
121,604992,904992,121,-2666,7404,-1915,26,-98,64,-0.325439453,0.903808594,-0.233764648,1.58691406,-5.98144531,3.90625
122,610000,910000,122,-2673,7393,-1913,27,-95,61,-0.326293945,0.90246582,-0.233520508,1.64794922,-5.79833984,3.72314453
123,614992,914992,123,-2746,7371,-1901,33,-95,60,-0.335205078,0.899780273,-0.232055664,2.01416016,-5.79833984,3.66210938
124,620000,920000,124,-2768,7366,-1879,41,-97,57,-0.337890625,0.899169922,-0.229370117,2.50244141,-5.92041016,3.47900391
125,624992,924992,125,-2783,7377,-1874,47,-101,55,-0.33972168,0.900512695,-0.228759766,2.86865234,-6.16455078,3.35693359
126,630000,930000,126,-2813,7365,-1874,52,-107,56,-0.343383789,0.899047852,-0.228759766,3.17382812,-6.53076172,3.41796875
127,634992,934992,127,-2796,7361,-1867,53,-112,54,-0.341308594,0.89855957,-0.227905273,3.23486328,-6.8359375,3.29589844
128,640000,940000,128,-2785,7380,-1868,54,-110,52,-0.33996582,0.900878906,-0.228027344,3.29589844,-6.71386719,3.17382812
129,644992,944992,129,-2763,7403,-1876,52,-111,51,-0.337280273,0.903686523,-0.229003906,3.17382812,-6.77490234,3.11279297
130,650000,950000,130,-2717,7425,-1892,48,-112,49,-0.331665039,0.90637207,-0.230957031,2.9296875,-6.8359375,2.99072266
131,654992,954992,131,-2674,7438,-1905,45,-109,48,-0.326416016,0.907958984,-0.232543945,2.74658203,-6.65283203,2.9296875
132,660000,960000,132,-2648,7450,-1896,43,-104,48,-0.323242188,0.909423828,-0.231445312,2.62451172,-6.34765625,2.9296875
133,664992,964992,133,-2645,7475,-1881,40,-102,50,-0.322875977,0.912475586,-0.229614258,2.44140625,-6.22558594,3.05175781
134,670000,970000,134,-2635,7500,-1857,34,-107,52,-0.321655273,0.915527344,-0.22668457,2.07519531,-6.53076172,3.17382812
135,674992,974992,135,-2599,7508,-1833,26,-109,54,-0.317260742,0.916503906,-0.223754883,1.58691406,-6.65283203,3.29589844
136,680000,980000,136,-2590,7516,-1825,18,-108,57,-0.316162109,0.917480469,-0.22277832,1.09863281,-6.59179688,3.47900391
137,684992,984992,137,-2618,7531,-1813,14,-109,60,-0.319580078,0.919311523,-0.221313477,0.854492188,-6.65283203,3.66210938
138,690000,990000,138,-2635,7547,-1786,9,-116,60,-0.321655273,0.921264648,-0.218017578,0.549316406,-7.08007812,3.66210938
139,694992,994992,139,-2617,7561,-1769,-1,-121,61,-0.319458008,0.922973633,-0.215942383,-0.0610351562,-7.38525391,3.72314453
140,700000,1000000,140,-2611,7566,-1770,-13,-121,59,-0.318725586,0.923583984,-0.216064453,-0.793457031,-7.38525391,3.60107422
141,704992,1004992,141,-2613,7554,-1774,-20,-119,55,-0.318969727,0.922119141,-0.216552734,-1.22070312,-7.26318359,3.35693359
142,710000,1010000,142,-2612,7527,-1775,-24,-115,49,-0.318847656,0.918823242,-0.216674805,-1.46484375,-7.01904297,2.99072266
143,714992,1014992,143,-2614,7486,-1789,-25,-106,41,-0.319091797,0.913818359,-0.218383789,-1.52587891,-6.46972656,2.50244141
144,720000,1020000,144,-2620,7448,-1813,-25,-96,33,-0.319824219,0.909179688,-0.221313477,-1.52587891,-5.859375,2.01416016
145,724992,1024992,145,-2628,7406,-1849,-21,-87,25,-0.320800781,0.904052734,-0.225708008,-1.28173828,-5.31005859,1.52587891
146,730000,1030000,146,-2634,7361,-1901,-13,-77,18,-0.321533203,0.89855957,-0.232055664,-0.793457031,-4.69970703,1.09863281
147,734992,1034992,147,-2629,7328,-1953,-6,-67,12,-0.320922852,0.89453125,-0.23840332,-0.366210938,-4.08935547,0.732421875
148,740000,1040000,148,-2601,7311,-1996,-1,-57,6,-0.317504883,0.892456055,-0.243652344,-0.0610351562,-3.47900391,0.366210938
149,744992,1044992,149,-2567,7305,-2020,3,-46,1,-0.313354492,0.891723633,-0.246582031,0.183105469,-2.80761719,0.0610351562
150,750000,1050000,150,-2534,7312,-2029,1,-33,-3,-0.309326172,0.892578125,-0.247680664,0.0610351562,-2.01416016,-0.183105469
151,754992,1054992,151,-2509,7338,-2028,-6,-19,-4,-0.306274414,0.895751953,-0.247558594,-0.366210938,-1.15966797,-0.244140625
152,760000,1060000,152,-2496,7365,-2011,-18,-6,-5,-0.3046875,0.899047852,-0.245483398,-1.09863281,-0.366210938,-0.305175781
153,764992,1064992,153,-2498,7386,-1992,-32,3,-3,-0.304931641,0.901611328,-0.243164062,-1.953125,0.183105469,-0.183105469
154,770000,1070000,154,-2513,7411,-1981,-47,10,-1,-0.306762695,0.904663086,-0.241821289,-2.86865234,0.610351562,-0.0610351562
155,774992,1074992,155,-2534,7436,-1967,-60,15,1,-0.309326172,0.907714844,-0.240112305,-3.66210938,0.915527344,0.0610351562
156,780000,1080000,156,-2561,7462,-1942,-69,14,3,-0.31262207,0.910888672,-0.237060547,-4.21142578,0.854492188,0.183105469
157,784992,1084992,157,-2587,7488,-1917,-74,9,4,-0.315795898,0.9140625,-0.234008789,-4.51660156,0.549316406,0.244140625
158,790000,1090000,158,-2601,7517,-1890,-75,3,6,-0.317504883,0.917602539,-0.230712891,-4.57763672,0.183105469,0.366210938
159,794992,1094992,159,-2608,7553,-1858,-73,-3,9,-0.318359375,0.92199707,-0.226806641,-4.45556641,-0.183105469,0.549316406
160,800000,1100000,160,-2613,7582,-1826,-69,-6,11,-0.318969727,0.925537109,-0.222900391,-4.21142578,-0.366210938,0.671386719
161,804992,1104992,161,-2603,7604,-1801,-67,-3,11,-0.317749023,0.928222656,-0.219848633,-4.08935547,-0.183105469,0.671386719
162,810000,1110000,162,-2592,7621,-1788,-68,3,10,-0.31640625,0.930297852,-0.218261719,-4.15039062,0.183105469,0.610351562
163,814992,1114992,163,-2588,7636,-1795,-71,12,9,-0.315917969,0.932128906,-0.219116211,-4.33349609,0.732421875,0.549316406
164,820000,1120000,164,-2574,7646,-1823,-76,24,8,-0.314208984,0.933349609,-0.22253418,-4.63867188,1.46484375,0.48828125
165,824992,1124992,165,-2558,7644,-1841,-81,39,8,-0.312255859,0.933105469,-0.224731445,-4.94384766,2.38037109,0.48828125
166,830000,1130000,166,-2544,7633,-1862,-87,57,5,-0.310546875,0.931762695,-0.227294922,-5.31005859,3.47900391,0.305175781
167,834992,1134992,167,-2543,7611,-1886,-95,74,3,-0.310424805,0.929077148,-0.230224609,-5.79833984,4.51660156,0.183105469
168,840000,1140000,168,-2559,7575,-1896,-101,87,2,-0.31237793,0.924682617,-0.231445312,-6.16455078,5.31005859,0.122070312
169,844992,1144992,169,-2577,7531,-1911,-105,95,0,-0.314575195,0.919311523,-0.233276367,-6.40869141,5.79833984,0
170,850000,1150000,170,-2608,7491,-1932,-102,101,-2,-0.318359375,0.914428711,-0.235839844,-6.22558594,6.16455078,-0.122070312
171,854992,1154992,171,-2640,7455,-1946,-95,103,-4,-0.322265625,0.91003418,-0.237548828,-5.79833984,6.28662109,-0.244140625
172,860000,1160000,172,-2655,7415,-1951,-88,100,-5,-0.32409668,0.905151367,-0.23815918,-5.37109375,6.10351562,-0.305175781
173,864992,1164992,173,-2668,7390,-1950,-83,95,-7,-0.325683594,0.902099609,-0.238037109,-5.06591797,5.79833984,-0.427246094
174,870000,1170000,174,-2676,7381,-1943,-79,94,-9,-0.326660156,0.901000977,-0.237182617,-4.82177734,5.73730469,-0.549316406
175,874992,1174992,175,-2668,7381,-1938,-77,96,-9,-0.325683594,0.901000977,-0.236572266,-4.69970703,5.859375,-0.549316406
176,880000,1180000,176,-2665,7389,-1927,-78,100,-9,-0.325317383,0.901977539,-0.235229492,-4.76074219,6.10351562,-0.549316406
177,884992,1184992,177,-2680,7406,-1916,-80,105,-9,-0.327148438,0.904052734,-0.233886719,-4.8828125,6.40869141,-0.549316406
178,890000,1190000,178,-2693,7425,-1916,-84,112,-8,-0.328735352,0.90637207,-0.233886719,-5.12695312,6.8359375,-0.48828125
179,894992,1194992,179,-2698,7447,-1910,-89,118,-7,-0.329345703,0.909057617,-0.233154297,-5.43212891,7.20214844,-0.427246094
180,900000,1200000,180,-2701,7476,-1900,-99,120,-3,-0.329711914,0.912597656,-0.231933594,-6.04248047,7.32421875,-0.183105469
181,904992,1204992,181,-2694,7507,-1900,-111,122,5,-0.328857422,0.916381836,-0.231933594,-6.77490234,7.44628906,0.305175781
182,910000,1210000,182,-2675,7543,-1895,-124,123,12,-0.326538086,0.920776367,-0.231323242,-7.56835938,7.50732422,0.732421875
183,914992,1214992,183,-2654,7572,-1896,-136,126,19,-0.323974609,0.924316406,-0.231445312,-8.30078125,7.69042969,1.15966797
184,920000,1220000,184,-2624,7602,-1902,-144,132,27,-0.3203125,0.927978516,-0.232177734,-8.7890625,8.05664062,1.64794922
185,924992,1224992,185,-2609,7645,-1897,-147,136,35,-0.318481445,0.933227539,-0.231567383,-8.97216797,8.30078125,2.13623047
186,930000,1230000,186,-2618,7678,-1892,-147,137,43,-0.319580078,0.937255859,-0.230957031,-8.97216797,8.36181641,2.62451172
187,934992,1234992,187,-2619,7701,-1869,-146,137,49,-0.319702148,0.940063477,-0.228149414,-8.91113281,8.36181641,2.99072266
188,940000,1240000,188,-2609,7723,-1838,-144,134,55,-0.318481445,0.942749023,-0.224365234,-8.7890625,8.17871094,3.35693359
189,944992,1244992,189,-2626,7720,-1802,-142,130,63,-0.320556641,0.942382812,-0.219970703,-8.66699219,7.93457031,3.84521484
190,950000,1250000,190,-2581,7722,-1768,-144,130,70,-0.315063477,0.942626953,-0.215820312,-8.7890625,7.93457031,4.27246094
191,954992,1254992,191,-2510,7750,-1741,-152,132,75,-0.306396484,0.946044922,-0.212524414,-9.27734375,8.05664062,4.57763672
192,960000,1260000,192,-2466,7765,-1715,-163,138,76,-0.301025391,0.947875977,-0.209350586,-9.94873047,8.42285156,4.63867188
193,964992,1264992,193,-2414,7769,-1712,-174,153,70,-0.294677734,0.948364258,-0.208984375,-10.6201172,9.33837891,4.27246094
194,970000,1270000,194,-2404,7754,-1727,-182,168,60,-0.293457031,0.946533203,-0.21081543,-11.1083984,10.2539062,3.66210938
195,974992,1274992,195,-2415,7712,-1734,-185,178,51,-0.294799805,0.94140625,-0.211669922,-11.2915039,10.8642578,3.11279297
196,980000,1280000,196,-2449,7655,-1747,-177,180,43,-0.298950195,0.934448242,-0.213256836,-10.8032227,10.9863281,2.62451172
197,984992,1284992,197,-2497,7608,-1754,-164,177,34,-0.30480957,0.928710938,-0.214111328,-10.0097656,10.8032227,2.07519531
198,990000,1290000,198,-2532,7555,-1766,-152,169,26,-0.309082031,0.922241211,-0.215576172,-9.27734375,10.3149414,1.58691406
199,994992,1294992,199,-2572,7484,-1796,-136,162,22,-0.313964844,0.913574219,-0.219238281,-8.30078125,9.88769531,1.34277344
200,1000000,1300000,200,-2593,7447,-1800,-117,151,18,-0.31652832,0.909057617,-0.219726562,-7.14111328,9.21630859,1.09863281
