sample_index,offset_us,timestamp_us,quat_i,quat_j,quat_k,quat_real,linear_accel_x_mps2,linear_accel_y_mps2,linear_accel_z_mps2,gravity_x_mps2,gravity_y_mps2,gravity_z_mps2,gyro_x_radps,gyro_y_radps,gyro_z_radps
0,18299,318299,0.110595703,0.808166504,-0.326599121,0.477416992,-0.31640625,-0.21875,-0.046875,-7.234375,-4.4296875,-4.1484375,0.03515625,-1.27148438,0.587890625
1,32203,332203,0.111022949,0.805236816,-0.326782227,0.482116699,-0.31640625,-0.21875,-0.046875,-7.234375,-4.4296875,-4.1484375,0.15625,-0.998046875,0.404296875
2,32250,332250,0.111328125,0.80255127,-0.326965332,0.486450195,-0.0234375,0.0078125,0.26171875,-8.0234375,-3.96875,-3.0390625,0.15625,-0.998046875,0.404296875
3,32283,332283,0.111572266,0.799743652,-0.327148438,0.490844727,-0.0234375,0.0078125,0.26171875,-8.0234375,-3.96875,-3.0390625,0.107421875,-0.916015625,0.359375
4,32330,332330,0.111755371,0.797241211,-0.327148438,0.494873047,0.21484375,0.3828125,0.3671875,-8.109375,-3.921875,-2.875,0.107421875,-0.916015625,0.359375
5,32362,332362,0.111999512,0.794921875,-0.327087402,0.498657227,0.21484375,0.3828125,0.3671875,-8.109375,-3.921875,-2.875,0.0859375,-0.77734375,0.33984375
6,32410,332410,0.112365723,0.792663574,-0.327026367,0.502075195,0.25390625,0.21484375,0.21875,-8.1875,-3.8671875,-2.7265625,0.0859375,-0.77734375,0.33984375
7,32442,332442,0.112731934,0.790649414,-0.327087402,0.505187988,0.25390625,0.21484375,0.21875,-8.1875,-3.8671875,-2.7265625,0.111328125,-0.638671875,0.298828125
8,34725,334725,0.116821289,0.781921387,-0.327758789,0.517211914,0.25390625,0.21484375,0.21875,-8.1875,-3.8671875,-2.7265625,0.111328125,-0.638671875,0.298828125
9,44857,344857,0.116943359,0.782958984,-0.328186035,0.515319824,0.25390625,0.21484375,0.21875,-8.1875,-3.8671875,-2.7265625,0.111328125,-0.638671875,0.298828125
10,54141,354141,0.116943359,0.783691406,-0.328369141,0.514099121,0.25390625,0.21484375,0.21875,-8.1875,-3.8671875,-2.7265625,0,0.291015625,-0.140625
11,61533,361533,0.116821289,0.784606934,-0.328552246,0.512634277,0.09765625,0.34765625,0.3203125,-8.3359375,-3.734375,-2.40625,0,0.291015625,-0.140625
12,74757,374757,0.116699219,0.785644531,-0.328735352,0.510925293,0.09765625,0.34765625,0.3203125,-8.3359375,-3.734375,-2.40625,-0.017578125,0.38671875,-0.189453125
13,80939,380939,0.116516113,0.786865234,-0.328918457,0.508972168,0.10546875,0.3359375,0.41796875,-8.3046875,-3.7578125,-2.46875,-0.017578125,0.38671875,-0.189453125
14,93782,393782,0.116394043,0.788208008,-0.329162598,0.506835938,0.10546875,0.3359375,0.41796875,-8.3046875,-3.7578125,-2.46875,-0.009765625,0.50390625,-0.23046875
15,101535,401535,0.116271973,0.789733887,-0.329406738,0.504272461,0.1875,0.21875,0.3359375,-8.2734375,-3.796875,-2.5390625,-0.009765625,0.50390625,-0.23046875
16,114001,414001,0.116088867,0.791442871,-0.329589844,0.501464844,0.1875,0.21875,0.3359375,-8.2734375,-3.796875,-2.5390625,-0.046875,0.63671875,-0.28125
17,120746,420746,0.115905762,0.793395996,-0.329711914,0.498352051,0.171875,0.25,0.27734375,-8.21875,-3.828125,-2.6328125,-0.046875,0.63671875,-0.28125
18,133040,433040,0.115722656,0.795410156,-0.32989502,0.495056152,0.171875,0.25,0.27734375,-8.21875,-3.828125,-2.6328125,-0.04296875,0.7734375,-0.33203125
19,140671,440671,0.115539551,0.797729492,-0.33013916,0.491149902,0.03125,0.375,0.05078125,-8.15625,-3.875,-2.75,-0.04296875,0.7734375,-0.33203125
20,153563,453563,0.115356445,0.800109863,-0.330322266,0.487243652,0.03125,0.375,0.05078125,-8.15625,-3.875,-2.75,-0.064453125,0.87109375,-0.388671875
21,160449,460449,0.11505127,0.802612305,-0.330505371,0.483032227,-0.0859375,0.3515625,0.2578125,-8.078125,-3.9296875,-2.8828125,-0.064453125,0.87109375,-0.388671875
22,172229,472229,0.114685059,0.805236816,-0.330749512,0.478637695,-0.0859375,0.3515625,0.2578125,-8.078125,-3.9296875,-2.8828125,-0.06640625,0.998046875,-0.466796875
23,180938,480938,0.114257812,0.808166504,-0.331115723,0.473510742,-0.015625,0.1484375,0.26171875,-7.9921875,-3.9921875,-3.0390625,-0.06640625,0.998046875,-0.466796875
