sample_index,offset_us,timestamp_us,sequence,accel_x_raw,accel_y_raw,accel_z_raw,gyro_x_raw,gyro_y_raw,gyro_z_raw,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps
12,60000,360000,12,-6916,-2314,-4008,109,-1442,820,-0.844238281,-0.282470703,-0.489257812,6.65283203,-88.0126953,50.0488281
13,64992,364992,13,-6948,-2293,-3907,92,-1484,839,-0.848144531,-0.279907227,-0.476928711,5.61523438,-90.5761719,51.2084961
14,70000,370000,14,-6990,-2275,-3770,79,-1521,860,-0.853271484,-0.277709961,-0.460205078,4.82177734,-92.8344727,52.4902344
15,74992,374992,15,-7035,-2264,-3644,74,-1560,880,-0.858764648,-0.276367188,-0.444824219,4.51660156,-95.2148438,53.7109375
16,80000,380000,16,-7060,-2232,-3504,74,-1600,899,-0.861816406,-0.272460938,-0.427734375,4.51660156,-97.65625,54.8706055
17,84992,384992,17,-7061,-2185,-3341,75,-1636,915,-0.861938477,-0.266723633,-0.407836914,4.57763672,-99.8535156,55.847168
18,90000,390000,18,-7054,-2125,-3189,72,-1672,933,-0.861083984,-0.259399414,-0.389282227,4.39453125,-102.050781,56.9458008
19,94992,394992,19,-7050,-2041,-3062,68,-1709,952,-0.860595703,-0.249145508,-0.373779297,4.15039062,-104.309082,58.1054688
20,100000,400000,20,-7052,-1933,-2921,60,-1746,968,-0.860839844,-0.235961914,-0.356567383,3.66210938,-106.567383,59.0820312
21,104992,404992,21,-7048,-1821,-2790,48,-1784,981,-0.860351562,-0.222290039,-0.340576172,2.9296875,-108.886719,59.8754883
22,110000,410000,22,-7030,-1715,-2680,38,-1823,993,-0.858154297,-0.209350586,-0.327148438,2.31933594,-111.26709,60.6079102
23,114992,414992,23,-7000,-1610,-2587,30,-1862,1009,-0.854492188,-0.196533203,-0.315795898,1.83105469,-113.647461,61.5844727
24,120000,420000,24,-6970,-1501,-2488,21,-1907,1028,-0.850830078,-0.183227539,-0.303710938,1.28173828,-116.394043,62.7441406
25,124992,424992,25,-6944,-1386,-2369,7,-1951,1047,-0.84765625,-0.169189453,-0.28918457,0.427246094,-119.07959,63.9038086
26,130000,430000,26,-6937,-1276,-2262,-17,-1995,1064,-0.846801758,-0.155761719,-0.276123047,-1.03759766,-121.765137,64.9414062
27,134992,434992,27,-6933,-1186,-2175,-46,-2045,1076,-0.846313477,-0.144775391,-0.26550293,-2.80761719,-124.816895,65.6738281
28,140000,440000,28,-6918,-1123,-2066,-74,-2089,1084,-0.844482422,-0.137084961,-0.252197266,-4.51660156,-127.502441,66.1621094
29,144992,444992,29,-6915,-1087,-1954,-95,-2120,1089,-0.844116211,-0.13269043,-0.238525391,-5.79833984,-129.394531,66.4672852
30,150000,450000,30,-6851,-1055,-1930,-98,-2157,1104,-0.836303711,-0.12878418,-0.235595703,-5.98144531,-131.652832,67.3828125
31,154992,454992,31,-6755,-986,-1835,-94,-2219,1129,-0.824584961,-0.120361328,-0.223999023,-5.73730469,-135.437012,68.9086914
32,160000,460000,32,-6673,-896,-1682,-97,-2282,1155,-0.814575195,-0.109375,-0.205322266,-5.92041016,-139.282227,70.4956055
33,164992,464992,33,-6607,-819,-1560,-95,-2330,1178,-0.806518555,-0.0999755859,-0.190429688,-5.79833984,-142.211914,71.8994141
34,170000,470000,34,-6632,-764,-1408,-91,-2353,1194,-0.809570312,-0.0932617188,-0.171875,-5.55419922,-143.615723,72.8759766
35,174992,474992,35,-6715,-729,-1346,-85,-2371,1201,-0.819702148,-0.0889892578,-0.164306641,-5.18798828,-144.714355,73.3032227
36,180000,480000,36,-6774,-699,-1253,-65,-2398,1202,-0.826904297,-0.0853271484,-0.152954102,-3.96728516,-146.362305,73.3642578
37,184992,484992,37,-6761,-711,-1097,-46,-2423,1209,-0.825317383,-0.0867919922,-0.133911133,-2.80761719,-147.888184,73.7915039
38,190000,490000,38,-6778,-688,-947,-25,-2446,1225,-0.827392578,-0.083984375,-0.115600586,-1.52587891,-149.291992,74.7680664
39,194992,494992,39,-6840,-631,-720,-5,-2440,1225,-0.834960938,-0.0770263672,-0.087890625,-0.305175781,-148.925781,74.7680664
40,200000,500000,40,-6885,-599,-573,14,-2432,1223,-0.840454102,-0.0731201172,-0.0699462891,0.854492188,-148.4375,74.6459961
41,204992,504992,41,-6823,-530,-586,50,-2467,1243,-0.832885742,-0.0646972656,-0.0715332031,3.05175781,-150.57373,75.8666992
42,210000,510000,42,-6710,-405,-462,90,-2507,1273,-0.819091797,-0.0494384766,-0.0563964844,5.49316406,-153.015137,77.6977539
43,214992,514992,43,-6641,-272,-325,111,-2533,1309,-0.810668945,-0.033203125,-0.0396728516,6.77490234,-154.602051,79.8950195
44,220000,520000,44,-6683,-158,-249,123,-2549,1342,-0.815795898,-0.0192871094,-0.0303955078,7.50732422,-155.578613,81.9091797
45,224992,524992,45,-6831,-45,-86,125,-2535,1349,-0.833862305,-0.00549316406,-0.0104980469,7.62939453,-154.724121,82.3364258
46,230000,530000,46,-6830,-25,-149,125,-2536,1363,-0.833740234,-0.00305175781,-0.0181884766,7.62939453,-154.785156,83.190918
47,234992,534992,47,-6777,-25,-306,159,-2571,1390,-0.827270508,-0.00305175781,-0.0373535156,9.70458984,-156.921387,84.8388672
48,240000,540000,48,-6702,31,-264,211,-2598,1408,-0.818115234,0.00378417969,-0.0322265625,12.878418,-158.569336,85.9375
49,244992,544992,49,-6601,58,-140,250,-2606,1433,-0.805786133,0.00708007812,-0.0170898438,15.2587891,-159.057617,87.4633789
50,250000,550000,50,-6591,97,0,287,-2605,1461,-0.80456543,0.0118408203,0,17.5170898,-158.996582,89.1723633
51,254992,554992,51,-6637,152,139,336,-2598,1478,-0.810180664,0.0185546875,0.0169677734,20.5078125,-158.569336,90.2099609
52,260000,560000,52,-6608,167,189,394,-2593,1495,-0.806640625,0.0203857422,0.0230712891,24.0478516,-158.26416,91.2475586
53,264992,564992,53,-6476,157,158,466,-2613,1523,-0.790527344,0.0191650391,0.0192871094,28.4423828,-159.484863,92.956543
54,270000,570000,54,-6438,246,272,537,-2633,1554,-0.785888672,0.0300292969,0.033203125,32.7758789,-160.705566,94.8486328
55,274992,574992,55,-6437,423,523,565,-2628,1567,-0.785766602,0.0516357422,0.0638427734,34.4848633,-160.400391,95.6420898
56,280000,580000,56,-6345,569,700,554,-2638,1573,-0.774536133,0.0694580078,0.0854492188,33.8134766,-161.010742,96.0083008
57,284992,584992,57,-6236,722,884,542,-2660,1578,-0.761230469,0.0881347656,0.107910156,33.0810547,-162.353516,96.3134766
58,290000,590000,58,-6178,923,1231,520,-2657,1574,-0.754150391,0.112670898,0.150268555,31.7382812,-162.17041,96.0693359
59,294992,594992,59,-6132,1098,1520,475,-2639,1564,-0.748535156,0.134033203,0.185546875,28.9916992,-161.071777,95.4589844
60,300000,600000,60,-6059,1210,1591,427,-2639,1559,-0.739624023,0.147705078,0.194213867,26.0620117,-161.071777,95.1538086
61,304992,604992,61,-5999,1288,1604,386,-2654,1559,-0.732299805,0.157226562,0.195800781,23.5595703,-161.987305,95.1538086
62,310000,610000,62,-5937,1333,1599,352,-2670,1563,-0.724731445,0.162719727,0.19519043,21.484375,-162.963867,95.3979492
63,314992,614992,63,-5845,1337,1560,336,-2688,1576,-0.713500977,0.163208008,0.190429688,20.5078125,-164.0625,96.1914062
64,320000,620000,64,-5732,1274,1481,359,-2708,1599,-0.699707031,0.155517578,0.180786133,21.9116211,-165.283203,97.5952148
65,324992,624992,65,-5629,1145,1406,424,-2732,1637,-0.687133789,0.139770508,0.171630859,25.8789062,-166.748047,99.9145508
66,330000,630000,66,-5635,1043,1294,520,-2749,1689,-0.687866211,0.127319336,0.157958984,31.7382812,-167.785645,103.088379
67,334992,634992,67,-5705,1031,1147,642,-2768,1743,-0.696411133,0.125854492,0.140014648,39.1845703,-168.945312,106.384277
68,340000,640000,68,-5681,1135,1133,770,-2801,1786,-0.693481445,0.138549805,0.138305664,46.9970703,-170.959473,109.008789
69,344992,644992,69,-5547,1392,1314,870,-2827,1817,-0.677124023,0.169921875,0.160400391,53.1005859,-172.546387,110.900879
70,350000,650000,70,-5354,1759,1592,929,-2843,1833,-0.653564453,0.21472168,0.194335938,56.7016602,-173.522949,111.877441
71,354992,654992,71,-5147,2104,1860,962,-2854,1840,-0.628295898,0.256835938,0.227050781,58.7158203,-174.194336,112.304688
72,360000,660000,72,-4993,2332,2085,983,-2865,1847,-0.60949707,0.284667969,0.254516602,59.9975586,-174.865723,112.731934
73,364992,664992,73,-4963,2464,2305,987,-2879,1852,-0.605834961,0.30078125,0.28137207,60.2416992,-175.720215,113.037109
74,370000,670000,74,-5015,2592,2589,961,-2898,1852,-0.612182617,0.31640625,0.316040039,58.6547852,-176.879883,113.037109
75,374992,674992,75,-5042,2801,2981,900,-2922,1847,-0.615478516,0.341918945,0.363891602,54.9316406,-178.344727,112.731934
76,380000,680000,76,-4985,3093,3457,811,-2950,1839,-0.608520508,0.377563477,0.42199707,49.4995117,-180.053711,112.243652
77,384992,684992,77,-4870,3427,3981,701,-2980,1827,-0.594482422,0.418334961,0.485961914,42.7856445,-181.884766,111.51123
78,390000,690000,78,-4739,3768,4519,573,-3011,1807,-0.578491211,0.459960938,0.551635742,34.9731445,-183.776855,110.290527
79,394992,694992,79,-4623,4084,5021,426,-3045,1785,-0.564331055,0.498535156,0.612915039,26.0009766,-185.852051,108.947754
80,400000,700000,80,-4522,4349,5440,274,-3086,1760,-0.552001953,0.530883789,0.6640625,16.7236328,-188.354492,107.421875
81,404992,704992,81,-4386,4509,5760,134,-3135,1729,-0.535400391,0.550415039,0.703125,8.17871094,-191.345215,105.529785
82,410000,710000,82,-4197,4531,5986,9,-3185,1705,-0.512329102,0.553100586,0.730712891,0.549316406,-194.396973,104.064941
83,414992,714992,83,-4019,4461,6115,-94,-3233,1689,-0.490600586,0.544555664,0.746459961,-5.73730469,-197.32666,103.088379
84,420000,720000,84,-3865,4362,6209,-162,-3270,1668,-0.471801758,0.532470703,0.75793457,-9.88769531,-199.584961,101.806641
85,424992,724992,85,-3699,4261,6285,-195,-3279,1635,-0.451538086,0.520141602,0.767211914,-11.9018555,-200.134277,99.7924805
86,430000,730000,86,-3515,4153,6321,-194,-3276,1592,-0.429077148,0.506958008,0.771606445,-11.8408203,-199.951172,97.1679688
87,434992,734992,87,-3316,4050,6380,-165,-3262,1542,-0.404785156,0.494384766,0.778808594,-10.0708008,-199.09668,94.1162109
88,440000,740000,88,-3154,4033,6499,-121,-3224,1486,-0.385009766,0.49230957,0.793334961,-7.38525391,-196.777344,90.6982422
89,444992,744992,89,-3096,4174,6696,-60,-3179,1416,-0.377929688,0.509521484,0.817382812,-3.66210938,-194.030762,86.4257812
90,450000,750000,90,-2897,4370,7183,-14,-3103,1347,-0.353637695,0.533447266,0.876831055,-0.854492188,-189.39209,82.2143555
91,454992,754992,91,-2583,4488,7580,30,-3007,1287,-0.315307617,0.547851562,0.925292969,1.83105469,-183.532715,78.5522461
92,460000,760000,92,-2376,4508,7647,128,-2931,1235,-0.290039062,0.550292969,0.93347168,7.8125,-178.894043,75.378418
93,464992,764992,93,-2235,4482,7661,234,-2859,1194,-0.272827148,0.547119141,0.935180664,14.2822266,-174.499512,72.8759766
94,470000,770000,94,-2183,4500,7643,302,-2782,1158,-0.266479492,0.549316406,0.932983398,18.4326172,-169.799805,70.6787109
95,474992,774992,95,-2158,4576,7686,346,-2688,1118,-0.263427734,0.55859375,0.938232422,21.1181641,-164.0625,68.2373047
96,480000,780000,96,-2067,4667,7884,377,-2584,1075,-0.252319336,0.569702148,0.962402344,23.0102539,-157.714844,65.612793
97,484992,784992,97,-1924,4715,8158,397,-2483,1037,-0.234863281,0.575561523,0.995849609,24.230957,-151.550293,63.293457
98,490000,790000,98,-1851,4705,8304,420,-2382,1009,-0.225952148,0.57434082,1.01367188,25.6347656,-145.385742,61.5844727
99,494992,794992,99,-1840,4666,8404,448,-2296,985,-0.224609375,0.569580078,1.02587891,27.34375,-140.136719,60.1196289
100,500000,800000,100,-1847,4624,8506,466,-2218,966,-0.225463867,0.564453125,1.03833008,28.4423828,-135.375977,58.9599609
101,504992,804992,101,-1926,4612,8486,475,-2133,959,-0.235107422,0.562988281,1.03588867,28.9916992,-130.187988,58.5327148
102,510000,810000,102,-2038,4586,8382,490,-2050,964,-0.248779297,0.559814453,1.02319336,29.9072266,-125.12207,58.8378906
103,514992,814992,103,-2142,4513,8257,510,-1974,979,-0.261474609,0.55090332,1.00793457,31.1279297,-120.483398,59.753418
104,520000,820000,104,-2214,4455,8094,532,-1905,996,-0.270263672,0.543823242,0.988037109,32.4707031,-116.271973,60.7910156
105,524992,824992,105,-2223,4441,7960,558,-1845,1013,-0.271362305,0.542114258,0.971679688,34.0576172,-112.609863,61.8286133
106,530000,830000,106,-2221,4440,7954,578,-1784,1022,-0.271118164,0.541992188,0.970947266,35.2783203,-108.886719,62.3779297
107,534992,834992,107,-2273,4465,8057,593,-1713,1015,-0.27746582,0.545043945,0.983520508,36.1938477,-104.553223,61.9506836
108,540000,840000,108,-2358,4568,8184,601,-1641,997,-0.287841797,0.557617188,0.999023438,36.6821289,-100.158691,60.8520508
109,544992,844992,109,-2391,4745,8356,596,-1586,972,-0.291870117,0.579223633,1.02001953,36.3769531,-96.8017578,59.3261719
110,550000,850000,110,-2403,4926,8584,574,-1533,940,-0.293334961,0.601318359,1.04785156,35.0341797,-93.5668945,57.3730469
111,554992,854992,111,-2472,5090,8777,530,-1481,908,-0.301757812,0.621337891,1.07141113,32.3486328,-90.3930664,55.4199219
112,560000,860000,112,-2533,5220,8909,466,-1441,873,-0.309204102,0.637207031,1.08752441,28.4423828,-87.9516602,53.2836914
113,564992,864992,113,-2543,5293,8951,390,-1406,839,-0.310424805,0.646118164,1.09265137,23.8037109,-85.8154297,51.2084961
114,570000,870000,114,-2527,5319,8931,301,-1375,805,-0.30847168,0.649291992,1.09020996,18.371582,-83.9233398,49.1333008
115,574992,874992,115,-2525,5309,8856,198,-1341,767,-0.308227539,0.648071289,1.08105469,12.0849609,-81.8481445,46.8139648
116,580000,880000,116,-2564,5279,8708,104,-1300,725,-0.312988281,0.64440918,1.06298828,6.34765625,-79.3457031,44.2504883
117,584992,884992,117,-2560,5236,8560,33,-1259,685,-0.3125,0.639160156,1.04492188,2.01416016,-76.8432617,41.809082
118,590000,890000,118,-2469,5148,8431,-20,-1221,649,-0.301391602,0.628417969,1.0291748,-1.22070312,-74.5239258,39.6118164
119,594992,894992,119,-2377,5013,8242,-56,-1175,616,-0.290161133,0.611938477,1.00610352,-3.41796875,-71.7163086,37.5976562
120,600000,900000,120,-2333,4870,8013,-65,-1117,582,-0.284790039,0.594482422,0.978149414,-3.96728516,-68.1762695,35.5224609
121,604992,904992,121,-2303,4772,7860,-45,-1050,547,-0.28112793,0.582519531,0.959472656,-2.74658203,-64.0869141,33.3862305
122,610000,910000,122,-2279,4733,7822,-2,-977,513,-0.278198242,0.577758789,0.954833984,-0.122070312,-59.6313477,31.3110352
123,614992,914992,123,-2286,4749,7881,55,-897,482,-0.279052734,0.579711914,0.962036133,3.35693359,-54.7485352,29.4189453
124,620000,920000,124,-2332,4819,7991,111,-823,454,-0.284667969,0.588256836,0.975463867,6.77490234,-50.2319336,27.7099609
125,624992,924992,125,-2397,4890,8093,155,-760,430,-0.292602539,0.596923828,0.987915039,9.46044922,-46.3867188,26.2451172
126,630000,930000,126,-2443,4929,8153,180,-708,413,-0.298217773,0.60168457,0.995239258,10.9863281,-43.2128906,25.2075195
127,634992,934992,127,-2497,4965,8142,186,-662,398,-0.30480957,0.606079102,0.993896484,11.3525391,-40.4052734,24.2919922
128,640000,940000,128,-2568,5040,8066,181,-624,383,-0.313476562,0.615234375,0.984619141,11.0473633,-38.0859375,23.3764648
129,644992,944992,129,-2622,5140,7964,168,-597,368,-0.320068359,0.627441406,0.972167969,10.2539062,-36.4379883,22.4609375
130,650000,950000,130,-2673,5211,7864,144,-577,354,-0.326293945,0.636108398,0.959960938,8.7890625,-35.2172852,21.6064453
131,654992,954992,131,-2740,5237,7813,112,-559,344,-0.334472656,0.639282227,0.953735352,6.8359375,-34.1186523,20.9960938
132,660000,960000,132,-2794,5235,7814,80,-543,334,-0.341064453,0.639038086,0.953857422,4.8828125,-33.1420898,20.3857422
133,664992,964992,133,-2803,5181,7813,52,-532,328,-0.342163086,0.632446289,0.953735352,3.17382812,-32.4707031,20.0195312
134,670000,970000,134,-2789,5062,7783,33,-525,326,-0.340454102,0.617919922,0.950073242,2.01416016,-32.043457,19.8974609
135,674992,974992,135,-2776,4928,7687,28,-520,322,-0.338867188,0.6015625,0.938354492,1.70898438,-31.7382812,19.6533203
136,680000,980000,136,-2740,4821,7518,31,-520,316,-0.334472656,0.588500977,0.917724609,1.89208984,-31.7382812,19.2871094
137,684992,984992,137,-2662,4734,7346,38,-522,310,-0.324951172,0.577880859,0.896728516,2.31933594,-31.8603516,18.9208984
138,690000,990000,138,-2589,4682,7231,49,-514,301,-0.316040039,0.571533203,0.88269043,2.99072266,-31.3720703,18.371582
139,694992,994992,139,-2549,4714,7138,59,-501,283,-0.311157227,0.575439453,0.871337891,3.60107422,-30.5786133,17.2729492
140,700000,1000000,140,-2497,4808,7036,67,-492,265,-0.30480957,0.586914062,0.858886719,4.08935547,-30.0292969,16.1743164
141,704992,1004992,141,-2418,4860,6950,69,-491,255,-0.295166016,0.593261719,0.848388672,4.21142578,-29.9682617,15.5639648
142,710000,1010000,142,-2368,4811,6878,64,-492,255,-0.2890625,0.587280273,0.839599609,3.90625,-30.0292969,15.5639648
143,714992,1014992,143,-2358,4695,6812,60,-497,261,-0.287841797,0.573120117,0.831542969,3.66210938,-30.3344727,15.9301758
144,720000,1020000,144,-2363,4581,6737,61,-506,268,-0.288452148,0.559204102,0.822387695,3.72314453,-30.8837891,16.3574219
145,724992,1024992,145,-2374,4496,6682,69,-514,273,-0.289794922,0.548828125,0.815673828,4.21142578,-31.3720703,16.6625977
146,730000,1030000,146,-2365,4452,6705,78,-522,277,-0.288696289,0.543457031,0.818481445,4.76074219,-31.8603516,16.9067383
147,734992,1034992,147,-2330,4443,6805,87,-529,282,-0.284423828,0.542358398,0.830688477,5.31005859,-32.2875977,17.2119141
148,740000,1040000,148,-2280,4437,6928,96,-533,289,-0.278320312,0.541625977,0.845703125,5.859375,-32.5317383,17.6391602
149,744992,1044992,149,-2227,4417,7028,103,-538,299,-0.271850586,0.53918457,0.857910156,6.28662109,-32.8369141,18.2495117
150,750000,1050000,150,-2195,4428,7113,105,-538,305,-0.267944336,0.540527344,0.868286133,6.40869141,-32.8369141,18.6157227
151,754992,1054992,151,-2180,4511,7193,102,-533,305,-0.266113281,0.55065918,0.878051758,6.22558594,-32.5317383,18.6157227
152,760000,1060000,152,-2135,4619,7248,96,-531,301,-0.260620117,0.563842773,0.884765625,5.859375,-32.409668,18.371582
153,764992,1064992,153,-2082,4696,7229,84,-526,298,-0.254150391,0.573242188,0.882446289,5.12695312,-32.1044922,18.1884766
154,770000,1070000,154,-2044,4743,7158,69,-516,294,-0.249511719,0.578979492,0.873779297,4.21142578,-31.4941406,17.9443359
155,774992,1074992,155,-2000,4764,7079,57,-501,287,-0.244140625,0.581542969,0.864135742,3.47900391,-30.5786133,17.5170898
156,780000,1080000,156,-1953,4765,7003,55,-481,281,-0.23840332,0.581665039,0.854858398,3.35693359,-29.3579102,17.1508789
157,784992,1084992,157,-1890,4727,6909,58,-461,278,-0.230712891,0.577026367,0.843383789,3.54003906,-28.137207,16.9677734
158,790000,1090000,158,-1762,4649,6773,68,-439,269,-0.215087891,0.567504883,0.826782227,4.15039062,-26.7944336,16.418457
159,794992,1094992,159,-1644,4595,6665,96,-411,256,-0.200683594,0.560913086,0.813598633,5.859375,-25.0854492,15.625
160,800000,1100000,160,-1605,4600,6654,137,-375,242,-0.195922852,0.561523438,0.812255859,8.36181641,-22.8881836,14.7705078
161,804992,1104992,161,-1618,4642,6752,180,-332,229,-0.197509766,0.566650391,0.82421875,10.9863281,-20.2636719,13.9770508
162,810000,1110000,162,-1665,4702,6970,216,-293,220,-0.20324707,0.573974609,0.850830078,13.1835938,-17.8833008,13.4277344
163,814992,1114992,163,-1733,4767,7230,238,-259,210,-0.211547852,0.58190918,0.882568359,14.5263672,-15.8081055,12.8173828
164,820000,1120000,164,-1820,4845,7444,245,-228,192,-0.222167969,0.591430664,0.908691406,14.9536133,-13.9160156,11.71875
165,824992,1124992,165,-1886,4976,7604,236,-202,167,-0.230224609,0.607421875,0.928222656,14.4042969,-12.3291016,10.1928711
166,830000,1130000,166,-1923,5143,7726,212,-177,140,-0.234741211,0.627807617,0.943115234,12.9394531,-10.8032227,8.54492188
167,834992,1134992,167,-1948,5292,7857,172,-155,114,-0.237792969,0.645996094,0.959106445,10.4980469,-9.46044922,6.95800781
168,840000,1140000,168,-1973,5384,7990,119,-136,93,-0.240844727,0.657226562,0.975341797,7.26318359,-8.30078125,5.67626953
169,844992,1144992,169,-1989,5407,8104,63,-120,73,-0.242797852,0.66003418,0.989257812,3.84521484,-7.32421875,4.45556641
170,850000,1150000,170,-2000,5393,8174,4,-102,51,-0.244140625,0.658325195,0.997802734,0.244140625,-6.22558594,3.11279297
171,854992,1154992,171,-2013,5381,8180,-52,-82,24,-0.245727539,0.656860352,0.998535156,-3.17382812,-5.00488281,1.46484375
172,860000,1160000,172,-2006,5364,8158,-96,-61,-1,-0.244873047,0.654785156,0.995849609,-5.859375,-3.72314453,-0.0610351562
173,864992,1164992,173,-1975,5335,8148,-127,-35,-22,-0.241088867,0.651245117,0.994628906,-7.75146484,-2.13623047,-1.34277344
174,870000,1170000,174,-1944,5316,8161,-145,-3,-45,-0.237304688,0.648925781,0.99621582,-8.85009766,-0.183105469,-2.74658203
175,874992,1174992,175,-1900,5315,8196,-155,35,-71,-0.231933594,0.648803711,1.00048828,-9.46044922,2.13623047,-4.33349609
176,880000,1180000,176,-1843,5301,8252,-163,78,-97,-0.224975586,0.647094727,1.00732422,-9.94873047,4.76074219,-5.92041016
177,884992,1184992,177,-1803,5273,8301,-166,128,-125,-0.220092773,0.643676758,1.01330566,-10.1318359,7.8125,-7.62939453
178,890000,1190000,178,-1777,5275,8364,-161,185,-155,-0.216918945,0.643920898,1.02099609,-9.82666016,11.2915039,-9.46044922
179,894992,1194992,179,-1756,5325,8445,-151,246,-185,-0.214355469,0.650024414,1.03088379,-9.21630859,15.0146484,-11.2915039
180,900000,1200000,180,-1737,5389,8502,-144,307,-213,-0.212036133,0.657836914,1.0378418,-8.7890625,18.737793,-13.0004883
181,904992,1204992,181,-1718,5424,8529,-141,367,-238,-0.209716797,0.662109375,1.0411377,-8.60595703,22.3999023,-14.5263672
182,910000,1210000,182,-1720,5457,8544,-138,429,-264,-0.209960938,0.666137695,1.04296875,-8.42285156,26.184082,-16.1132812
183,914992,1214992,183,-1736,5521,8584,-135,490,-295,-0.211914062,0.673950195,1.04785156,-8.23974609,29.9072266,-18.0053711
184,920000,1220000,184,-1772,5604,8659,-139,555,-329,-0.216308594,0.684082031,1.05700684,-8.48388672,33.8745117,-20.0805664
185,924992,1224992,185,-1823,5707,8747,-153,620,-369,-0.22253418,0.696655273,1.06774902,-9.33837891,37.8417969,-22.5219727
186,930000,1230000,186,-1841,5814,8847,-175,679,-412,-0.224731445,0.709716797,1.07995605,-10.6811523,41.4428711,-25.1464844
187,934992,1234992,187,-1855,5892,8958,-205,736,-453,-0.22644043,0.719238281,1.09350586,-12.512207,44.921875,-27.6489258
188,940000,1240000,188,-1885,5937,9054,-240,794,-491,-0.230102539,0.724731445,1.10522461,-14.6484375,48.4619141,-29.9682617
189,944992,1244992,189,-1894,5957,9129,-273,851,-529,-0.231201172,0.727172852,1.11437988,-16.6625977,51.940918,-32.2875977
190,950000,1250000,190,-1898,5957,9167,-306,908,-571,-0.231689453,0.727172852,1.11901855,-18.6767578,55.4199219,-34.8510742
191,954992,1254992,191,-1895,5935,9177,-341,963,-616,-0.231323242,0.724487305,1.12023926,-20.8129883,58.7768555,-37.5976562
192,960000,1260000,192,-1870,5903,9184,-375,1022,-659,-0.228271484,0.720581055,1.12109375,-22.8881836,62.3779297,-40.222168
193,964992,1264992,193,-1847,5875,9184,-404,1084,-701,-0.225463867,0.717163086,1.12109375,-24.6582031,66.1621094,-42.7856445
194,970000,1270000,194,-1835,5833,9178,-429,1149,-743,-0.223999023,0.712036133,1.12036133,-26.184082,70.1293945,-45.3491211
195,974992,1274992,195,-1814,5806,9156,-452,1218,-786,-0.221435547,0.708740234,1.11767578,-27.5878906,74.3408203,-47.9736328
196,980000,1280000,196,-1770,5821,9133,-475,1290,-827,-0.216064453,0.710571289,1.11486816,-28.9916992,78.7353516,-50.4760742
197,984992,1284992,197,-1699,5863,9122,-501,1362,-865,-0.207397461,0.715698242,1.11352539,-30.5786133,83.1298828,-52.7954102
198,990000,1290000,198,-1607,5916,9073,-530,1435,-906,-0.196166992,0.722167969,1.10754395,-32.3486328,87.5854492,-55.2978516
199,994992,1294992,199,-1516,5937,9030,-555,1511,-950,-0.185058594,0.724731445,1.10229492,-33.8745117,92.2241211,-57.9833984
200,1000000,1300000,200,-1454,5905,9008,-579,1594,-997,-0.177490234,0.720825195,1.09960938,-35.3393555,97.2900391,-60.8520508
201,1004992,1304992,201,-1438,5835,8983,-601,1679,-1043,-0.175537109,0.712280273,1.09655762,-36.6821289,102.478027,-63.659668
202,1010000,1310000,202,-1444,5754,8963,-617,1760,-1090,-0.176269531,0.702392578,1.09411621,-37.6586914,107.421875,-66.5283203
203,1014992,1314992,203,-1436,5676,8889,-637,1836,-1138,-0.175292969,0.692871094,1.08508301,-38.8793945,112.060547,-69.4580078
