sample_index,offset_us,timestamp_us,sequence,accel_x_raw,accel_y_raw,accel_z_raw,gyro_x_raw,gyro_y_raw,gyro_z_raw,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps
39,195008,495008,39,-722,-5487,-6880,-145,-1483,1096,-0.0881347656,-0.669799805,-0.83984375,-8.85009766,-90.5151367,66.8945312
40,200000,500000,40,-855,-5496,-6971,-133,-1564,1120,-0.104370117,-0.670898438,-0.850952148,-8.11767578,-95.4589844,68.359375
41,205008,505008,41,-955,-5575,-7071,-156,-1639,1135,-0.116577148,-0.680541992,-0.86315918,-9.52148438,-100.036621,69.2749023
42,210000,510000,42,-998,-5671,-7181,-170,-1696,1153,-0.121826172,-0.692260742,-0.876586914,-10.3759766,-103.515625,70.3735352
43,215008,515008,43,-1028,-5752,-7215,-154,-1743,1169,-0.125488281,-0.702148438,-0.880737305,-9.39941406,-106.384277,71.3500977
44,220000,520000,44,-1128,-5796,-7181,-120,-1784,1186,-0.137695312,-0.707519531,-0.876586914,-7.32421875,-108.886719,72.3876953
45,225008,525008,45,-1304,-5775,-7075,-94,-1826,1201,-0.159179688,-0.704956055,-0.863647461,-5.73730469,-111.450195,73.3032227
46,230000,530000,46,-1429,-5742,-6982,-85,-1868,1214,-0.174438477,-0.700927734,-0.852294922,-5.18798828,-114.013672,74.0966797
47,235008,535008,47,-1579,-5735,-6969,-66,-1923,1234,-0.192749023,-0.700073242,-0.850708008,-4.02832031,-117.370605,75.3173828
48,240000,540000,48,-1772,-5692,-7013,-21,-2005,1264,-0.216308594,-0.694824219,-0.856079102,-1.28173828,-122.375488,77.1484375
49,245008,545008,49,-1850,-5587,-7080,16,-2077,1293,-0.225830078,-0.682006836,-0.864257812,0.9765625,-126.77002,78.918457
50,250000,550000,50,-1881,-5520,-7070,44,-2114,1313,-0.229614258,-0.673828125,-0.863037109,2.68554688,-129.02832,80.1391602
51,255008,555008,51,-1972,-5527,-6935,79,-2141,1326,-0.240722656,-0.674682617,-0.846557617,4.82177734,-130.67627,80.9326172
52,260000,560000,52,-2112,-5560,-6750,95,-2182,1332,-0.2578125,-0.678710938,-0.823974609,5.79833984,-133.178711,81.2988281
53,265008,565008,53,-2302,-5594,-6637,85,-2246,1336,-0.281005859,-0.682861328,-0.810180664,5.18798828,-137.084961,81.5429688
54,270000,570000,54,-2450,-5575,-6565,56,-2301,1332,-0.299072266,-0.680541992,-0.801391602,3.41796875,-140.441895,81.2988281
55,275008,575008,55,-2485,-5554,-6532,7,-2296,1316,-0.303344727,-0.677978516,-0.797363281,0.427246094,-140.136719,80.3222656
56,280000,580000,56,-2572,-5569,-6610,-22,-2288,1309,-0.313964844,-0.67980957,-0.806884766,-1.34277344,-139.648438,79.8950195
57,285008,585008,57,-2740,-5587,-6665,-15,-2326,1314,-0.334472656,-0.682006836,-0.813598633,-0.915527344,-141.967773,80.2001953
58,290000,590000,58,-2891,-5604,-6612,-7,-2367,1326,-0.352905273,-0.684082031,-0.807128906,-0.427246094,-144.470215,80.9326172
59,295008,595008,59,-3007,-5623,-6547,-5,-2391,1333,-0.36706543,-0.686401367,-0.799194336,-0.305175781,-145.935059,81.3598633
60,300000,600000,60,-3081,-5635,-6541,-6,-2404,1337,-0.376098633,-0.687866211,-0.798461914,-0.366210938,-146.728516,81.6040039
61,305008,605008,61,-3188,-5616,-6583,1,-2422,1345,-0.389160156,-0.685546875,-0.803588867,0.0610351562,-147.827148,82.0922852
62,310000,610000,62,-3278,-5590,-6572,18,-2424,1343,-0.400146484,-0.682373047,-0.802246094,1.09863281,-147.949219,81.9702148
63,315008,615008,63,-3360,-5552,-6488,37,-2414,1338,-0.41015625,-0.677734375,-0.791992188,2.25830078,-147.338867,81.6650391
64,320000,620000,64,-3461,-5488,-6387,65,-2413,1337,-0.422485352,-0.669921875,-0.779663086,3.96728516,-147.277832,81.6040039
65,325008,625008,65,-3552,-5400,-6250,89,-2413,1337,-0.43359375,-0.659179688,-0.762939453,5.43212891,-147.277832,81.6040039
66,330000,630000,66,-3642,-5344,-6096,107,-2407,1335,-0.444580078,-0.65234375,-0.744140625,6.53076172,-146.911621,81.4819336
67,335008,635008,67,-3755,-5322,-5970,120,-2391,1330,-0.458374023,-0.649658203,-0.728759766,7.32421875,-145.935059,81.1767578
68,340000,640000,68,-3925,-5294,-5899,122,-2384,1324,-0.479125977,-0.646240234,-0.720092773,7.44628906,-145.507812,80.8105469
69,345008,645008,69,-4047,-5277,-5862,134,-2387,1319,-0.494018555,-0.644165039,-0.715576172,8.17871094,-145.690918,80.5053711
70,350000,650000,70,-4152,-5206,-5774,149,-2392,1318,-0.506835938,-0.635498047,-0.704833984,9.09423828,-145.996094,80.4443359
71,355008,655008,71,-4313,-5112,-5709,157,-2402,1321,-0.526489258,-0.624023438,-0.696899414,9.58251953,-146.606445,80.6274414
72,360000,660000,72,-4349,-5133,-5708,179,-2371,1295,-0.530883789,-0.626586914,-0.696777344,10.925293,-144.714355,79.0405273
73,365008,665008,73,-4311,-5186,-5628,203,-2328,1246,-0.526245117,-0.633056641,-0.687011719,12.3901367,-142.089844,76.0498047
74,370000,670000,74,-4380,-5129,-5536,203,-2319,1216,-0.534667969,-0.626098633,-0.67578125,12.3901367,-141.540527,74.21875
75,375008,675008,75,-4457,-4996,-5516,203,-2316,1197,-0.544067383,-0.609863281,-0.673339844,12.3901367,-141.357422,73.059082
76,380000,680000,76,-4503,-4835,-5446,210,-2330,1189,-0.549682617,-0.590209961,-0.664794922,12.8173828,-142.211914,72.5708008
77,385008,685008,77,-4519,-4680,-5322,210,-2341,1185,-0.551635742,-0.571289062,-0.649658203,12.8173828,-142.883301,72.3266602
78,390000,690000,78,-4517,-4572,-5224,207,-2336,1177,-0.551391602,-0.558105469,-0.637695312,12.6342773,-142.578125,71.8383789
79,395008,695008,79,-4554,-4497,-5153,197,-2332,1178,-0.555908203,-0.548950195,-0.62902832,12.0239258,-142.333984,71.8994141
80,400000,700000,80,-4596,-4447,-5119,171,-2319,1171,-0.561035156,-0.54284668,-0.62487793,10.4370117,-141.540527,71.472168
81,405008,705008,81,-4632,-4431,-5167,141,-2298,1155,-0.565429688,-0.540893555,-0.630737305,8.60595703,-140.258789,70.4956055
82,410000,710000,82,-4668,-4431,-5231,123,-2276,1146,-0.569824219,-0.540893555,-0.638549805,7.50732422,-138.916016,69.9462891
83,415008,715008,83,-4744,-4390,-5242,119,-2260,1144,-0.579101562,-0.535888672,-0.639892578,7.26318359,-137.939453,69.8242188
84,420000,720000,84,-4857,-4348,-5211,124,-2248,1137,-0.592895508,-0.530761719,-0.636108398,7.56835938,-137.207031,69.3969727
85,425008,725008,85,-4954,-4329,-5113,133,-2233,1122,-0.604736328,-0.528442383,-0.624145508,8.11767578,-136.291504,68.4814453
86,430000,730000,86,-5035,-4298,-4927,139,-2216,1104,-0.614624023,-0.524658203,-0.60144043,8.48388672,-135.253906,67.3828125
87,435008,735008,87,-5082,-4270,-4772,131,-2194,1086,-0.620361328,-0.521240234,-0.582519531,7.99560547,-133.911133,66.2841797
88,440000,740000,88,-5088,-4278,-4707,122,-2178,1077,-0.62109375,-0.522216797,-0.574584961,7.44628906,-132.93457,65.7348633
89,445008,745008,89,-5048,-4316,-4649,118,-2165,1082,-0.616210938,-0.526855469,-0.567504883,7.20214844,-132.141113,66.0400391
90,450000,750000,90,-5005,-4359,-4605,114,-2150,1098,-0.610961914,-0.532104492,-0.562133789,6.95800781,-131.225586,67.0166016
91,455008,755008,91,-5040,-4387,-4599,124,-2117,1110,-0.615234375,-0.535522461,-0.561401367,7.56835938,-129.211426,67.7490234
92,460000,760000,92,-5159,-4386,-4576,141,-2078,1105,-0.629760742,-0.535400391,-0.55859375,8.60595703,-126.831055,67.4438477
93,465008,765008,93,-5271,-4352,-4497,162,-2050,1091,-0.643432617,-0.53125,-0.548950195,9.88769531,-125.12207,66.5893555
94,470000,770000,94,-5371,-4260,-4299,172,-2026,1081,-0.655639648,-0.520019531,-0.524780273,10.4980469,-123.657227,65.9790039
95,475008,775008,95,-5437,-4150,-4181,161,-2008,1075,-0.663696289,-0.506591797,-0.510375977,9.82666016,-122.558594,65.612793
96,480000,780000,96,-5437,-4053,-4163,164,-1999,1069,-0.663696289,-0.494750977,-0.508178711,10.0097656,-122.009277,65.246582
97,485008,785008,97,-5436,-3939,-3996,170,-1991,1063,-0.663574219,-0.480834961,-0.487792969,10.3759766,-121.520996,64.8803711
98,490000,790000,98,-5480,-3844,-3819,160,-1967,1052,-0.668945312,-0.469238281,-0.466186523,9.765625,-120.056152,64.2089844
99,495008,795008,99,-5606,-3777,-3761,150,-1942,1045,-0.684326172,-0.46105957,-0.459106445,9.15527344,-118.530273,63.7817383
100,500000,800000,100,-5758,-3731,-3659,138,-1925,1028,-0.702880859,-0.455444336,-0.446655273,8.42285156,-117.492676,62.7441406
101,505008,805008,101,-5810,-3770,-3563,123,-1903,1000,-0.709228516,-0.460205078,-0.434936523,7.50732422,-116.149902,61.0351562
102,510000,810000,102,-5881,-3814,-3519,109,-1863,973,-0.717895508,-0.465576172,-0.42956543,6.65283203,-113.708496,59.387207
103,515008,815008,103,-6091,-3822,-3492,96,-1828,942,-0.743530273,-0.466552734,-0.426269531,5.859375,-111.572266,57.4951172
104,520000,820000,104,-6277,-3801,-3422,72,-1812,909,-0.766235352,-0.463989258,-0.417724609,4.39453125,-110.595703,55.480957
105,525008,825008,105,-6434,-3731,-3360,39,-1801,882,-0.785400391,-0.455444336,-0.41015625,2.38037109,-109.924316,53.8330078
106,530000,830000,106,-6493,-3709,-3368,16,-1794,849,-0.792602539,-0.452758789,-0.411132812,0.9765625,-109.49707,51.8188477
107,535008,835008,107,-6367,-3717,-3324,5,-1786,819,-0.77722168,-0.453735352,-0.405761719,0.305175781,-109.008789,49.987793
108,540000,840000,108,-6213,-3709,-3256,1,-1772,803,-0.758422852,-0.452758789,-0.397460938,0.0610351562,-108.154297,49.0112305
109,545008,845008,109,-6121,-3695,-3200,4,-1747,798,-0.747192383,-0.451049805,-0.390625,0.244140625,-106.628418,48.7060547
110,550000,850000,110,-6063,-3694,-3129,9,-1714,798,-0.740112305,-0.450927734,-0.381958008,0.549316406,-104.614258,48.7060547
111,555008,855008,111,-6070,-3697,-3042,14,-1682,795,-0.740966797,-0.451293945,-0.371337891,0.854492188,-102.661133,48.5229492
112,560000,860000,112,-6094,-3726,-2994,24,-1646,783,-0.743896484,-0.454833984,-0.365478516,1.46484375,-100.463867,47.7905273
113,565008,865008,113,-6109,-3761,-2939,47,-1608,764,-0.745727539,-0.459106445,-0.358764648,2.86865234,-98.1445312,46.6308594
114,570000,870000,114,-6157,-3746,-2889,73,-1568,742,-0.751586914,-0.457275391,-0.352661133,4.45556641,-95.703125,45.2880859
115,575008,875008,115,-6233,-3677,-2884,103,-1540,724,-0.760864258,-0.448852539,-0.352050781,6.28662109,-93.9941406,44.1894531
116,580000,880000,116,-6368,-3590,-2836,144,-1524,703,-0.77734375,-0.438232422,-0.346191406,8.7890625,-93.0175781,42.9077148
117,585008,885008,117,-6519,-3537,-2669,177,-1513,675,-0.795776367,-0.431762695,-0.325805664,10.8032227,-92.3461914,41.1987305
118,590000,890000,118,-6635,-3501,-2466,177,-1503,647,-0.809936523,-0.427368164,-0.301025391,10.8032227,-91.7358398,39.4897461
119,595008,895008,119,-6735,-3495,-2382,170,-1477,603,-0.822143555,-0.426635742,-0.290771484,10.3759766,-90.1489258,36.8041992
120,600000,900000,120,-6749,-3487,-2320,168,-1446,550,-0.823852539,-0.42565918,-0.283203125,10.2539062,-88.2568359,33.5693359
121,605008,905008,121,-6692,-3431,-2221,151,-1426,518,-0.816894531,-0.418823242,-0.271118164,9.21630859,-87.0361328,31.6162109
122,610000,910000,122,-6680,-3367,-2189,125,-1408,494,-0.815429688,-0.411010742,-0.267211914,7.62939453,-85.9375,30.1513672
123,615008,915008,123,-6657,-3332,-2214,110,-1383,466,-0.81262207,-0.406738281,-0.270263672,6.71386719,-84.4116211,28.4423828
124,620000,920000,124,-6643,-3306,-2207,102,-1359,441,-0.810913086,-0.403564453,-0.26940918,6.22558594,-82.9467773,26.9165039
125,625008,925008,125,-6652,-3261,-2175,92,-1333,414,-0.812011719,-0.398071289,-0.26550293,5.61523438,-81.3598633,25.2685547
126,630000,930000,126,-6629,-3202,-2146,85,-1301,385,-0.809204102,-0.390869141,-0.261962891,5.18798828,-79.4067383,23.4985352
127,635008,935008,127,-6595,-3200,-2059,77,-1265,357,-0.805053711,-0.390625,-0.251342773,4.69970703,-77.2094727,21.7895508
128,640000,940000,128,-6520,-3257,-1956,58,-1218,333,-0.795898438,-0.397583008,-0.238769531,3.54003906,-74.3408203,20.324707
129,645008,945008,129,-6413,-3345,-1955,40,-1162,318,-0.782836914,-0.408325195,-0.238647461,2.44140625,-70.9228516,19.4091797
130,650000,950000,130,-6332,-3419,-1951,30,-1107,314,-0.772949219,-0.417358398,-0.23815918,1.83105469,-67.565918,19.1650391
131,655008,955008,131,-6269,-3451,-1947,32,-1045,311,-0.765258789,-0.421264648,-0.237670898,1.953125,-63.7817383,18.9819336
132,660000,960000,132,-6219,-3445,-1979,44,-974,305,-0.759155273,-0.420532227,-0.241577148,2.68554688,-59.4482422,18.6157227
133,665008,965008,133,-6213,-3310,-1925,51,-898,299,-0.758422852,-0.404052734,-0.234985352,3.11279297,-54.8095703,18.2495117
134,670000,970000,134,-6286,-3130,-1915,51,-825,292,-0.767333984,-0.382080078,-0.233764648,3.11279297,-50.3540039,17.8222656
135,675008,975008,135,-6422,-3071,-1920,59,-762,270,-0.783935547,-0.37487793,-0.234375,3.60107422,-46.5087891,16.4794922
136,680000,980000,136,-6565,-3092,-1819,64,-705,235,-0.801391602,-0.377441406,-0.222045898,3.90625,-43.0297852,14.3432617
137,685008,985008,137,-6615,-3099,-1777,60,-648,199,-0.807495117,-0.378295898,-0.216918945,3.66210938,-39.5507812,12.1459961
138,690000,990000,138,-6599,-3110,-1778,63,-600,170,-0.805541992,-0.379638672,-0.217041016,3.84521484,-36.6210938,10.3759766
139,695008,995008,139,-6606,-3110,-1636,70,-554,145,-0.806396484,-0.379638672,-0.199707031,4.27246094,-33.8134766,8.85009766
140,700000,1000000,140,-6618,-3098,-1479,58,-499,125,-0.807861328,-0.378173828,-0.180541992,3.54003906,-30.456543,7.62939453
141,705008,1005008,141,-6650,-3114,-1499,36,-442,108,-0.811767578,-0.380126953,-0.182983398,2.19726562,-26.9775391,6.59179688
142,710000,1010000,142,-6706,-3131,-1538,24,-390,88,-0.818603516,-0.382202148,-0.187744141,1.46484375,-23.8037109,5.37109375
143,715008,1015008,143,-6734,-3140,-1487,16,-339,67,-0.822021484,-0.383300781,-0.181518555,0.9765625,-20.690918,4.08935547
144,720000,1020000,144,-6728,-3164,-1430,4,-287,48,-0.821289062,-0.386230469,-0.174560547,0.244140625,-17.5170898,2.9296875
145,725008,1025008,145,-6732,-3222,-1422,-7,-233,32,-0.821777344,-0.393310547,-0.173583984,-0.427246094,-14.2211914,1.953125
146,730000,1030000,146,-6744,-3291,-1442,-7,-178,17,-0.823242188,-0.401733398,-0.176025391,-0.427246094,-10.8642578,1.03759766
147,735008,1035008,147,-6748,-3327,-1416,-2,-119,3,-0.823730469,-0.40612793,-0.172851562,-0.122070312,-7.26318359,0.183105469
148,740000,1040000,148,-6763,-3329,-1370,-4,-58,-9,-0.825561523,-0.40637207,-0.167236328,-0.244140625,-3.54003906,-0.549316406
149,745008,1045008,149,-6771,-3332,-1346,-13,6,-21,-0.826538086,-0.406738281,-0.164306641,-0.793457031,0.366210938,-1.28173828
150,750000,1050000,150,-6748,-3337,-1352,-22,74,-31,-0.823730469,-0.407348633,-0.165039062,-1.34277344,4.51660156,-1.89208984
151,755008,1055008,151,-6740,-3312,-1369,-32,144,-40,-0.822753906,-0.404296875,-0.167114258,-1.953125,8.7890625,-2.44140625
152,760000,1060000,152,-6776,-3271,-1399,-41,214,-50,-0.827148438,-0.399291992,-0.170776367,-2.50244141,13.0615234,-3.05175781
153,765008,1065008,153,-6840,-3236,-1423,-47,281,-62,-0.834960938,-0.395019531,-0.173706055,-2.86865234,17.1508789,-3.78417969
154,770000,1070000,154,-6894,-3192,-1454,-55,345,-79,-0.841552734,-0.389648438,-0.177490234,-3.35693359,21.0571289,-4.82177734
155,775008,1075008,155,-6902,-3165,-1503,-66,406,-100,-0.842529297,-0.386352539,-0.18347168,-4.02832031,24.7802734,-6.10351562
156,780000,1080000,156,-6882,-3157,-1520,-77,469,-124,-0.840087891,-0.385375977,-0.185546875,-4.69970703,28.6254883,-7.56835938
157,785008,1085008,157,-6866,-3169,-1516,-89,535,-148,-0.838134766,-0.38684082,-0.185058594,-5.43212891,32.6538086,-9.03320312
158,790000,1090000,158,-6852,-3199,-1533,-102,602,-174,-0.836425781,-0.39050293,-0.187133789,-6.22558594,36.7431641,-10.6201172
159,795008,1095008,159,-6833,-3218,-1564,-115,667,-202,-0.834106445,-0.392822266,-0.190917969,-7.01904297,40.7104492,-12.3291016
160,800000,1100000,160,-6809,-3229,-1608,-122,730,-230,-0.831176758,-0.394165039,-0.196289062,-7.44628906,44.5556641,-14.0380859
161,805008,1105008,161,-6776,-3247,-1650,-126,789,-257,-0.827148438,-0.396362305,-0.201416016,-7.69042969,48.1567383,-15.6860352
162,810000,1110000,162,-6734,-3245,-1676,-131,847,-284,-0.822021484,-0.396118164,-0.204589844,-7.99560547,51.6967773,-17.3339844
163,815008,1115008,163,-6693,-3241,-1716,-138,904,-313,-0.817016602,-0.395629883,-0.209472656,-8.42285156,55.1757812,-19.1040039
164,820000,1120000,164,-6657,-3257,-1774,-143,960,-343,-0.81262207,-0.397583008,-0.216552734,-8.72802734,58.59375,-20.9350586
165,825008,1125008,165,-6608,-3272,-1786,-149,1011,-371,-0.806640625,-0.399414062,-0.218017578,-9.09423828,61.706543,-22.644043
166,830000,1130000,166,-6547,-3276,-1824,-158,1065,-400,-0.799194336,-0.399902344,-0.22265625,-9.64355469,65.0024414,-24.4140625
167,835008,1135008,167,-6485,-3286,-1941,-162,1124,-432,-0.791625977,-0.401123047,-0.236938477,-9.88769531,68.6035156,-26.3671875
168,840000,1140000,168,-6462,-3313,-2031,-156,1181,-464,-0.788818359,-0.404418945,-0.247924805,-9.52148438,72.0825195,-28.3203125
169,845008,1145008,169,-6474,-3334,-2050,-150,1238,-500,-0.790283203,-0.406982422,-0.250244141,-9.15527344,75.5615234,-30.5175781
170,850000,1150000,170,-6478,-3331,-2058,-149,1295,-539,-0.790771484,-0.406616211,-0.251220703,-9.09423828,79.0405273,-32.8979492
171,855008,1155008,171,-6461,-3311,-2140,-153,1352,-577,-0.788696289,-0.404174805,-0.261230469,-9.33837891,82.5195312,-35.2172852
172,860000,1160000,172,-6447,-3307,-2252,-148,1409,-614,-0.786987305,-0.403686523,-0.274902344,-9.03320312,85.9985352,-37.4755859
173,865008,1165008,173,-6463,-3322,-2318,-137,1466,-649,-0.78894043,-0.405517578,-0.282958984,-8.36181641,89.4775391,-39.6118164
174,870000,1170000,174,-6500,-3324,-2369,-128,1521,-684,-0.793457031,-0.405761719,-0.28918457,-7.8125,92.8344727,-41.7480469
175,875008,1175008,175,-6543,-3308,-2433,-121,1574,-722,-0.798706055,-0.403808594,-0.29699707,-7.38525391,96.0693359,-44.0673828
176,880000,1180000,176,-6583,-3292,-2503,-118,1623,-763,-0.803588867,-0.401855469,-0.305541992,-7.20214844,99.0600586,-46.5698242
177,885008,1185008,177,-6614,-3294,-2556,-116,1667,-806,-0.807373047,-0.402099609,-0.312011719,-7.08007812,101.745605,-49.1943359
178,890000,1190000,178,-6610,-3321,-2630,-115,1711,-851,-0.806884766,-0.405395508,-0.321044922,-7.01904297,104.431152,-51.940918
179,895008,1195008,179,-6601,-3362,-2711,-111,1752,-894,-0.805786133,-0.410400391,-0.330932617,-6.77490234,106.933594,-54.5654297
180,900000,1200000,180,-6595,-3407,-2764,-106,1787,-936,-0.805053711,-0.415893555,-0.337402344,-6.46972656,109.069824,-57.1289062
181,905008,1205008,181,-6572,-3456,-2818,-101,1822,-974,-0.802246094,-0.421875,-0.343994141,-6.16455078,111.206055,-59.4482422
182,910000,1210000,182,-6553,-3507,-2885,-97,1858,-1011,-0.799926758,-0.428100586,-0.352172852,-5.92041016,113.40332,-61.706543
183,915008,1215008,183,-6526,-3566,-2993,-93,1894,-1049,-0.796630859,-0.435302734,-0.365356445,-5.67626953,115.600586,-64.0258789
184,920000,1220000,184,-6496,-3622,-3103,-87,1929,-1088,-0.79296875,-0.442138672,-0.37878418,-5.31005859,117.736816,-66.40625
185,925008,1225008,185,-6462,-3666,-3180,-80,1962,-1127,-0.788818359,-0.447509766,-0.388183594,-4.8828125,119.750977,-68.7866211
186,930000,1230000,186,-6423,-3710,-3240,-73,1993,-1162,-0.784057617,-0.452880859,-0.395507812,-4.45556641,121.643066,-70.9228516
187,935008,1235008,187,-6391,-3753,-3301,-68,2026,-1195,-0.780151367,-0.458129883,-0.402954102,-4.15039062,123.657227,-72.9370117
188,940000,1240000,188,-6366,-3817,-3389,-65,2057,-1224,-0.777099609,-0.465942383,-0.413696289,-3.96728516,125.549316,-74.7070312
189,945008,1245008,189,-6356,-3870,-3478,-59,2084,-1250,-0.775878906,-0.472412109,-0.424560547,-3.60107422,127.197266,-76.2939453
190,950000,1250000,190,-6338,-3901,-3545,-54,2111,-1273,-0.773681641,-0.476196289,-0.432739258,-3.29589844,128.845215,-77.6977539
191,955008,1255008,191,-6309,-3953,-3635,-54,2134,-1292,-0.770141602,-0.482543945,-0.443725586,-3.29589844,130.249023,-78.8574219
192,960000,1260000,192,-6284,-4017,-3737,-50,2157,-1310,-0.767089844,-0.490356445,-0.456176758,-3.05175781,131.652832,-79.9560547
193,965008,1265008,193,-6237,-4104,-3828,-43,2178,-1329,-0.761352539,-0.500976562,-0.467285156,-2.62451172,132.93457,-81.1157227
194,970000,1270000,194,-6181,-4206,-3930,-32,2198,-1346,-0.754516602,-0.513427734,-0.479736328,-1.953125,134.155273,-82.1533203
