sample_index,offset_us,timestamp_us,quat_i,quat_j,quat_k,quat_real,linear_accel_x_mps2,linear_accel_y_mps2,linear_accel_z_mps2,gravity_x_mps2,gravity_y_mps2,gravity_z_mps2,gyro_x_radps,gyro_y_radps,gyro_z_radps
29,258253,558253,0.651123047,0.571350098,-0.437438965,0.241333008,0.14453125,-0.0078125,0.05078125,-8.21875,-1.765625,-4.703125,0.0625,0.033203125,0.095703125
30,269373,569373,0.651367188,0.571166992,-0.43737793,0.241210938,0.14453125,-0.0078125,0.05078125,-8.21875,-1.765625,-4.703125,0.0078125,0.03125,0.025390625
31,275556,575556,0.651367188,0.571166992,-0.437255859,0.241333008,-0.19921875,0.59765625,0.328125,-8.21875,-1.7578125,-4.7109375,0.0078125,0.03125,0.025390625
32,287385,587385,0.651306152,0.571411133,-0.437011719,0.241638184,-0.19921875,0.59765625,0.328125,-8.21875,-1.7578125,-4.7109375,-0.12109375,0.017578125,-0.015625
33,297875,597875,0.651062012,0.571716309,-0.436706543,0.241943359,-0.1015625,0.48046875,0.02734375,-8.203125,-1.7578125,-4.71875,-0.12109375,0.017578125,-0.015625
34,308508,608508,0.650695801,0.57220459,-0.436401367,0.24230957,-0.1015625,0.48046875,0.02734375,-8.203125,-1.7578125,-4.71875,-0.126953125,0.001953125,-0.080078125
35,315400,615400,0.650268555,0.572753906,-0.436218262,0.242553711,0.0859375,0.359375,-0.453125,-8.1953125,-1.75,-4.734375,-0.126953125,0.001953125,-0.080078125
36,327458,627458,0.649719238,0.573364258,-0.436035156,0.242858887,0.0859375,0.359375,-0.453125,-8.1953125,-1.75,-4.734375,-0.138671875,-0.02734375,-0.119140625
37,337092,637092,0.649169922,0.573913574,-0.436035156,0.243103027,0.19921875,0.12890625,-0.64453125,-8.1953125,-1.75,-4.734375,-0.138671875,-0.02734375,-0.119140625
38,348665,648665,0.648620605,0.57434082,-0.436157227,0.243408203,0.19921875,0.12890625,-0.64453125,-8.1953125,-1.75,-4.734375,-0.0625,-0.080078125,-0.091796875
39,355552,655552,0.648071289,0.574523926,-0.436523438,0.243713379,0.26953125,-0.27734375,-1.21875,-8.1875,-1.765625,-4.734375,-0.0625,-0.080078125,-0.091796875
40,367392,667392,0.647583008,0.574462891,-0.437011719,0.244262695,0.26953125,-0.27734375,-1.21875,-8.1875,-1.765625,-4.734375,-0.0390625,-0.181640625,-0.0234375
41,377875,677875,0.646972656,0.574401855,-0.4375,0.245056152,0.23046875,-0.35546875,-1.19921875,-8.1875,-1.765625,-4.71875,-0.0390625,-0.181640625,-0.0234375
42,388886,688886,0.646240234,0.57421875,-0.438049316,0.246337891,0.23046875,-0.35546875,-1.19921875,-8.1875,-1.765625,-4.71875,-0.15625,-0.298828125,0.037109375
43,395781,695781,0.645446777,0.573974609,-0.438659668,0.248046875,0.453125,-0.4765625,-1.16015625,-8.21875,-1.7578125,-4.6796875,-0.15625,-0.298828125,0.037109375
44,409251,709251,0.644592285,0.573608398,-0.439331055,0.24987793,0.453125,-0.4765625,-1.16015625,-8.21875,-1.7578125,-4.6796875,-0.1640625,-0.404296875,0.08984375
45,417872,717872,0.643737793,0.573059082,-0.440185547,0.251831055,0.515625,-0.5390625,-1.0546875,-8.2421875,-1.734375,-4.6328125,-0.1640625,-0.404296875,0.08984375
46,429518,729518,0.642883301,0.572387695,-0.441101074,0.253845215,0.515625,-0.5390625,-1.0546875,-8.2421875,-1.734375,-4.6328125,-0.11328125,-0.486328125,0.134765625
47,435840,735840,0.642089844,0.571411133,-0.442382812,0.255981445,0.3984375,-0.4921875,-1.26171875,-8.28125,-1.703125,-4.578125,-0.11328125,-0.486328125,0.134765625
48,448518,748518,0.641357422,0.570129395,-0.443847656,0.258178711,0.3984375,-0.4921875,-1.26171875,-8.28125,-1.703125,-4.578125,0.005859375,-0.580078125,0.21875
49,456480,756480,0.64074707,0.568481445,-0.445617676,0.260192871,0.5703125,-0.44921875,-0.96484375,-8.3359375,-1.671875,-4.4921875,0.005859375,-0.580078125,0.21875
50,469465,769465,0.640319824,0.566650391,-0.447387695,0.262084961,0.5703125,-0.44921875,-0.96484375,-8.3359375,-1.671875,-4.4921875,0.09765625,-0.5703125,0.25390625
51,475798,775798,0.639892578,0.564819336,-0.449279785,0.263916016,0.546875,-0.40234375,-0.484375,-8.390625,-1.640625,-4.3984375,0.09765625,-0.5703125,0.25390625
52,489151,789151,0.639526367,0.562866211,-0.451293945,0.265686035,0.546875,-0.40234375,-0.484375,-8.390625,-1.640625,-4.3984375,0.177734375,-0.591796875,0.263671875
53,498245,798245,0.639160156,0.560791016,-0.453308105,0.26739502,0.41015625,-0.171875,0.03515625,-8.4453125,-1.6015625,-4.3046875,0.177734375,-0.591796875,0.263671875
54,509331,809331,0.638793945,0.558837891,-0.455200195,0.269226074,0.41015625,-0.171875,0.03515625,-8.4453125,-1.6015625,-4.3046875,0.125,-0.5625,0.271484375
55,515654,815654,0.638427734,0.556945801,-0.45690918,0.270935059,0.46484375,0.03515625,0.5859375,-8.5,-1.578125,-4.203125,0.125,-0.5625,0.271484375
56,527871,827871,0.638183594,0.555175781,-0.458557129,0.272460938,0.46484375,0.03515625,0.5859375,-8.5,-1.578125,-4.203125,0.1484375,-0.478515625,0.236328125
57,536480,836480,0.638000488,0.553588867,-0.460021973,0.273681641,0.359375,0.1953125,1.21875,-8.546875,-1.546875,-4.109375,0.1484375,-0.478515625,0.236328125
58,549300,849300,0.637878418,0.552062988,-0.461303711,0.274780273,0.359375,0.1953125,1.21875,-8.546875,-1.546875,-4.109375,0.126953125,-0.314453125,0.17578125
59,555928,855928,0.637878418,0.55090332,-0.462341309,0.275512695,0.4296875,0.484375,1.5390625,-8.578125,-1.53125,-4.046875,0.126953125,-0.314453125,0.17578125
60,567879,867879,0.637939453,0.550048828,-0.463012695,0.275878906,0.4296875,0.484375,1.5390625,-8.578125,-1.53125,-4.046875,0.11328125,-0.115234375,0.095703125
61,576477,876477,0.638122559,0.549499512,-0.463378906,0.275939941,0.296875,0.84375,2.3046875,-8.6015625,-1.5078125,-4.0078125,0.11328125,-0.115234375,0.095703125
62,588352,888352,0.638244629,0.549377441,-0.463378906,0.275878906,0.296875,0.84375,2.3046875,-8.6015625,-1.5078125,-4.0078125,0,0.068359375,-0.001953125
63,595714,895714,0.638427734,0.549682617,-0.46295166,0.27557373,0.09765625,1.03515625,2.6796875,-8.59375,-1.5078125,-4,0,0.068359375,-0.001953125
64,609254,909254,0.63861084,0.550476074,-0.461975098,0.275146484,0.09765625,1.03515625,2.6796875,-8.59375,-1.5078125,-4,-0.140625,0.287109375,-0.078125
65,616474,916474,0.638977051,0.551574707,-0.460632324,0.274414062,0.16015625,1.3046875,2.60546875,-8.578125,-1.5078125,-4.0390625,-0.140625,0.287109375,-0.078125
66,629137,929137,0.639404297,0.55291748,-0.459106445,0.273254395,0.16015625,1.3046875,2.60546875,-8.578125,-1.5078125,-4.0390625,-0.09765625,0.48828125,-0.15625
67,635660,935660,0.640014648,0.554321289,-0.457458496,0.271728516,0.04296875,0.890625,2.28515625,-8.5390625,-1.515625,-4.1015625,-0.09765625,0.48828125,-0.15625
68,647761,947761,0.640808105,0.555969238,-0.455505371,0.26965332,0.04296875,0.890625,2.28515625,-8.5390625,-1.515625,-4.1015625,-0.046875,0.671875,-0.212890625
69,656483,956483,0.641784668,0.557678223,-0.453491211,0.267333984,0.1796875,0.84375,1.46484375,-8.484375,-1.546875,-4.203125,-0.046875,0.671875,-0.212890625
70,669406,969406,0.642883301,0.559570312,-0.451293945,0.264465332,0.1796875,0.84375,1.46484375,-8.484375,-1.546875,-4.203125,0.037109375,0.818359375,-0.259765625
