sample_index,offset_us,timestamp_us,sequence,accel_x_raw,accel_y_raw,accel_z_raw,gyro_x_raw,gyro_y_raw,gyro_z_raw,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps
31,155008,455008,31,-996,7987,-1484,-58,10,67,-0.121582031,0.974975586,-0.181152344,-3.54003906,0.610351562,4.08935547
32,160000,460000,32,-994,7954,-1508,-47,10,64,-0.121337891,0.970947266,-0.184082031,-2.86865234,0.610351562,3.90625
33,165008,465008,33,-973,7934,-1530,-41,11,62,-0.118774414,0.968505859,-0.186767578,-2.50244141,0.671386719,3.78417969
34,170000,470000,34,-950,7926,-1552,-41,13,62,-0.115966797,0.967529297,-0.189453125,-2.50244141,0.793457031,3.78417969
35,175008,475008,35,-935,7933,-1569,-48,15,63,-0.114135742,0.968383789,-0.19152832,-2.9296875,0.915527344,3.84521484
36,180000,480000,36,-918,7950,-1596,-62,14,65,-0.112060547,0.970458984,-0.194824219,-3.78417969,0.854492188,3.96728516
37,185008,485008,37,-896,7960,-1634,-76,14,68,-0.109375,0.971679688,-0.199462891,-4.63867188,0.854492188,4.15039062
38,190000,490000,38,-883,7975,-1653,-89,12,72,-0.107788086,0.973510742,-0.201782227,-5.43212891,0.732421875,4.39453125
39,195008,495008,39,-875,8010,-1651,-103,9,76,-0.106811523,0.977783203,-0.201538086,-6.28662109,0.549316406,4.63867188
40,200000,500000,40,-851,8047,-1643,-116,6,79,-0.103881836,0.982299805,-0.200561523,-7.08007812,0.366210938,4.82177734
41,205008,505008,41,-819,8071,-1628,-126,6,81,-0.0999755859,0.985229492,-0.198730469,-7.69042969,0.366210938,4.94384766
42,210000,510000,42,-790,8079,-1611,-133,11,84,-0.0964355469,0.986206055,-0.196655273,-8.11767578,0.671386719,5.12695312
43,215008,515008,43,-762,8070,-1598,-139,22,83,-0.0930175781,0.985107422,-0.195068359,-8.48388672,1.34277344,5.06591797
44,220000,520000,44,-751,8038,-1581,-143,40,80,-0.0916748047,0.981201172,-0.192993164,-8.72802734,2.44140625,4.8828125
45,225008,525008,45,-751,7991,-1586,-140,60,78,-0.0916748047,0.975463867,-0.193603516,-8.54492188,3.66210938,4.76074219
46,230000,530000,46,-758,7954,-1598,-130,79,72,-0.0925292969,0.970947266,-0.195068359,-7.93457031,4.82177734,4.39453125
47,235008,535008,47,-779,7930,-1601,-121,95,67,-0.0950927734,0.968017578,-0.19543457,-7.38525391,5.79833984,4.08935547
48,240000,540000,48,-784,7918,-1615,-114,108,64,-0.095703125,0.966552734,-0.197143555,-6.95800781,6.59179688,3.90625
49,245008,545008,49,-770,7922,-1622,-106,118,60,-0.0939941406,0.967041016,-0.197998047,-6.46972656,7.20214844,3.66210938
50,250000,550000,50,-764,7943,-1617,-99,125,57,-0.0932617188,0.969604492,-0.197387695,-6.04248047,7.62939453,3.47900391
51,255008,555008,51,-762,7967,-1602,-97,131,54,-0.0930175781,0.97253418,-0.195556641,-5.92041016,7.99560547,3.29589844
52,260000,560000,52,-773,7972,-1589,-98,135,50,-0.0943603516,0.973144531,-0.193969727,-5.98144531,8.23974609,3.05175781
53,265008,565008,53,-794,7965,-1597,-99,138,46,-0.0969238281,0.972290039,-0.194946289,-6.04248047,8.42285156,2.80761719
54,270000,570000,54,-825,7956,-1598,-100,140,41,-0.100708008,0.971191406,-0.195068359,-6.10351562,8.54492188,2.50244141
55,275008,575008,55,-865,7964,-1588,-101,136,36,-0.10559082,0.972167969,-0.193847656,-6.16455078,8.30078125,2.19726562
56,280000,580000,56,-905,7976,-1575,-107,125,33,-0.110473633,0.973632812,-0.192260742,-6.53076172,7.62939453,2.01416016
57,285008,585008,57,-930,7975,-1559,-117,108,30,-0.113525391,0.973510742,-0.190307617,-7.14111328,6.59179688,1.83105469
58,290000,590000,58,-925,7955,-1550,-127,92,26,-0.112915039,0.971069336,-0.189208984,-7.75146484,5.61523438,1.58691406
59,295008,595008,59,-911,7908,-1533,-133,84,19,-0.111206055,0.965332031,-0.187133789,-8.11767578,5.12695312,1.15966797
60,300000,600000,60,-909,7850,-1513,-133,81,12,-0.110961914,0.958251953,-0.184692383,-8.11767578,4.94384766,0.732421875
61,305008,605008,61,-913,7784,-1501,-126,81,6,-0.111450195,0.950195312,-0.183227539,-7.69042969,4.94384766,0.366210938
62,310000,610000,62,-934,7722,-1492,-113,82,1,-0.114013672,0.942626953,-0.182128906,-6.89697266,5.00488281,0.0610351562
63,315008,615008,63,-951,7679,-1474,-94,80,-3,-0.116088867,0.93737793,-0.179931641,-5.73730469,4.8828125,-0.183105469
64,320000,620000,64,-960,7647,-1461,-72,75,-6,-0.1171875,0.93347168,-0.178344727,-4.39453125,4.57763672,-0.366210938
65,325008,625008,65,-992,7616,-1451,-49,71,-9,-0.12109375,0.9296875,-0.177124023,-2.99072266,4.33349609,-0.549316406
66,330000,630000,66,-1050,7603,-1421,-22,63,-10,-0.128173828,0.928100586,-0.173461914,-1.34277344,3.84521484,-0.610351562
67,335008,635008,67,-1115,7616,-1386,2,47,-10,-0.136108398,0.9296875,-0.169189453,0.122070312,2.86865234,-0.610351562
68,340000,640000,68,-1167,7648,-1364,19,26,-10,-0.142456055,0.93359375,-0.166503906,1.15966797,1.58691406,-0.610351562
69,345008,645008,69,-1191,7686,-1361,29,7,-13,-0.145385742,0.938232422,-0.166137695,1.77001953,0.427246094,-0.793457031
70,350000,650000,70,-1197,7701,-1370,31,-9,-17,-0.146118164,0.940063477,-0.167236328,1.89208984,-0.549316406,-1.03759766
71,355008,655008,71,-1191,7700,-1387,25,-20,-21,-0.145385742,0.939941406,-0.169311523,1.52587891,-1.22070312,-1.28173828
72,360000,660000,72,-1181,7694,-1411,18,-25,-26,-0.144165039,0.939208984,-0.172241211,1.09863281,-1.52587891,-1.58691406
73,365008,665008,73,-1186,7698,-1446,13,-27,-29,-0.144775391,0.939697266,-0.176513672,0.793457031,-1.64794922,-1.77001953
74,370000,670000,74,-1204,7719,-1477,9,-29,-30,-0.146972656,0.942260742,-0.180297852,0.549316406,-1.77001953,-1.83105469
75,375008,675008,75,-1224,7761,-1492,8,-34,-26,-0.149414062,0.947387695,-0.182128906,0.48828125,-2.07519531,-1.58691406
76,380000,680000,76,-1244,7808,-1497,7,-42,-20,-0.151855469,0.953125,-0.182739258,0.427246094,-2.56347656,-1.22070312
77,385008,685008,77,-1248,7849,-1495,7,-50,-15,-0.15234375,0.958129883,-0.182495117,0.427246094,-3.05175781,-0.915527344
78,390000,690000,78,-1239,7885,-1482,10,-61,-11,-0.151245117,0.962524414,-0.180908203,0.610351562,-3.72314453,-0.671386719
79,395008,695008,79,-1230,7906,-1474,16,-71,-8,-0.150146484,0.965087891,-0.179931641,0.9765625,-4.33349609,-0.48828125
80,400000,700000,80,-1217,7924,-1474,27,-81,-5,-0.14855957,0.967285156,-0.179931641,1.64794922,-4.94384766,-0.305175781
81,405008,705008,81,-1208,7945,-1456,41,-90,-3,-0.147460938,0.969848633,-0.177734375,2.50244141,-5.49316406,-0.183105469
82,410000,710000,82,-1201,7966,-1424,54,-100,0,-0.146606445,0.972412109,-0.173828125,3.29589844,-6.10351562,0
83,415008,715008,83,-1201,7989,-1386,67,-109,4,-0.146606445,0.975219727,-0.169189453,4.08935547,-6.65283203,0.244140625
84,420000,720000,84,-1182,8015,-1345,75,-118,7,-0.144287109,0.978393555,-0.16418457,4.57763672,-7.20214844,0.427246094
85,425008,725008,85,-1137,8030,-1311,76,-124,8,-0.138793945,0.980224609,-0.16003418,4.63867188,-7.56835938,0.48828125
86,430000,730000,86,-1087,8036,-1310,74,-123,9,-0.13269043,0.980957031,-0.159912109,4.51660156,-7.50732422,0.549316406
87,435008,735008,87,-1019,8030,-1340,70,-117,8,-0.124389648,0.980224609,-0.163574219,4.27246094,-7.14111328,0.48828125
88,440000,740000,88,-1009,8013,-1394,71,-107,10,-0.123168945,0.978149414,-0.170166016,4.33349609,-6.53076172,0.610351562
89,445008,745008,89,-1040,8004,-1452,79,-98,14,-0.126953125,0.977050781,-0.177246094,4.82177734,-5.98144531,0.854492188
90,450000,750000,90,-1046,8006,-1495,88,-94,14,-0.127685547,0.977294922,-0.182495117,5.37109375,-5.73730469,0.854492188
91,455008,755008,91,-1071,8008,-1515,97,-94,18,-0.130737305,0.977539062,-0.184936523,5.92041016,-5.73730469,1.09863281
92,460000,760000,92,-1079,8000,-1506,103,-99,18,-0.131713867,0.9765625,-0.183837891,6.28662109,-6.04248047,1.09863281
93,465008,765008,93,-1072,7978,-1509,106,-102,19,-0.130859375,0.973876953,-0.184204102,6.46972656,-6.22558594,1.15966797
94,470000,770000,94,-1077,7947,-1516,112,-103,25,-0.131469727,0.970092773,-0.185058594,6.8359375,-6.28662109,1.52587891
95,475008,775008,95,-1024,7939,-1528,117,-103,23,-0.125,0.969116211,-0.186523438,7.14111328,-6.28662109,1.40380859
96,480000,780000,96,-902,7958,-1569,116,-92,14,-0.110107422,0.971435547,-0.19152832,7.08007812,-5.61523438,0.854492188
97,485008,785008,97,-923,7932,-1651,120,-65,16,-0.112670898,0.968261719,-0.201538086,7.32421875,-3.96728516,0.9765625
98,490000,790000,98,-1045,7867,-1701,139,-46,18,-0.127563477,0.960327148,-0.207641602,8.48388672,-2.80761719,1.09863281
99,495008,795008,99,-1108,7824,-1706,165,-50,18,-0.135253906,0.955078125,-0.208251953,10.0708008,-3.05175781,1.09863281
100,500000,800000,100,-1098,7795,-1661,181,-62,17,-0.134033203,0.951538086,-0.202758789,11.0473633,-3.78417969,1.03759766
101,505008,805008,101,-989,7796,-1607,179,-72,13,-0.120727539,0.951660156,-0.196166992,10.925293,-4.39453125,0.793457031
102,510000,810000,102,-905,7828,-1566,170,-74,12,-0.110473633,0.955566406,-0.191162109,10.3759766,-4.51660156,0.732421875
103,515008,815008,103,-854,7871,-1491,159,-70,9,-0.104248047,0.96081543,-0.182006836,9.70458984,-4.27246094,0.549316406
104,520000,820000,104,-842,7909,-1439,148,-63,10,-0.102783203,0.965454102,-0.17565918,9.03320312,-3.84521484,0.610351562
105,525008,825008,105,-833,7939,-1409,143,-53,9,-0.10168457,0.969116211,-0.17199707,8.72802734,-3.23486328,0.549316406
106,530000,830000,106,-780,7967,-1406,131,-38,5,-0.0952148438,0.97253418,-0.171630859,7.99560547,-2.31933594,0.305175781
107,535008,835008,107,-750,7982,-1452,115,-14,1,-0.0915527344,0.974365234,-0.177246094,7.01904297,-0.854492188,0.0610351562
108,540000,840000,108,-761,7983,-1528,105,13,-1,-0.0928955078,0.974487305,-0.186523438,6.40869141,0.793457031,-0.0610351562
109,545008,845008,109,-787,7983,-1616,104,38,-3,-0.0960693359,0.974487305,-0.197265625,6.34765625,2.31933594,-0.183105469
110,550000,850000,110,-808,8006,-1684,106,58,-4,-0.0986328125,0.977294922,-0.205566406,6.46972656,3.54003906,-0.244140625
111,555008,855008,111,-823,8041,-1711,105,74,-8,-0.100463867,0.981567383,-0.208862305,6.40869141,4.51660156,-0.48828125
112,560000,860000,112,-816,8052,-1718,99,88,-17,-0.099609375,0.982910156,-0.209716797,6.04248047,5.37109375,-1.03759766
113,565008,865008,113,-808,8037,-1702,89,99,-25,-0.0986328125,0.981079102,-0.207763672,5.43212891,6.04248047,-1.52587891
114,570000,870000,114,-813,8027,-1666,77,106,-32,-0.0992431641,0.979858398,-0.203369141,4.69970703,6.46972656,-1.953125
115,575008,875008,115,-817,8016,-1626,64,111,-39,-0.0997314453,0.978515625,-0.198486328,3.90625,6.77490234,-2.38037109
116,580000,880000,116,-821,7987,-1595,56,116,-47,-0.100219727,0.974975586,-0.194702148,3.41796875,7.08007812,-2.86865234
117,585008,885008,117,-814,7963,-1578,54,124,-53,-0.0993652344,0.972045898,-0.192626953,3.29589844,7.56835938,-3.23486328
118,590000,890000,118,-812,7949,-1564,53,134,-59,-0.0991210938,0.970336914,-0.190917969,3.23486328,8.17871094,-3.60107422
119,595008,895008,119,-817,7941,-1548,52,142,-62,-0.0997314453,0.969360352,-0.188964844,3.17382812,8.66699219,-3.78417969
120,600000,900000,120,-821,7942,-1523,50,149,-64,-0.100219727,0.969482422,-0.185913086,3.05175781,9.09423828,-3.90625
121,605008,905008,121,-828,7948,-1501,46,156,-68,-0.101074219,0.970214844,-0.183227539,2.80761719,9.52148438,-4.15039062
122,610000,910000,122,-835,7949,-1481,41,161,-75,-0.101928711,0.970336914,-0.180786133,2.50244141,9.82666016,-4.57763672
123,615008,915008,123,-842,7947,-1450,31,163,-82,-0.102783203,0.970092773,-0.177001953,1.89208984,9.94873047,-5.00488281
124,620000,920000,124,-848,7958,-1429,15,163,-88,-0.103515625,0.971435547,-0.174438477,0.915527344,9.94873047,-5.37109375
125,625008,925008,125,-849,7965,-1422,-7,162,-95,-0.103637695,0.972290039,-0.173583984,-0.427246094,9.88769531,-5.79833984
126,630000,930000,126,-852,7957,-1428,-30,161,-104,-0.104003906,0.971313477,-0.174316406,-1.83105469,9.82666016,-6.34765625
127,635008,935008,127,-865,7948,-1435,-47,162,-113,-0.10559082,0.970214844,-0.175170898,-2.86865234,9.88769531,-6.89697266
128,640000,940000,128,-894,7942,-1440,-62,167,-123,-0.109130859,0.969482422,-0.17578125,-3.78417969,10.1928711,-7.50732422
129,645008,945008,129,-927,7928,-1454,-74,174,-134,-0.11315918,0.967773438,-0.177490234,-4.51660156,10.6201172,-8.17871094
130,650000,950000,130,-945,7895,-1482,-82,182,-145,-0.115356445,0.963745117,-0.180908203,-5.00488281,11.1083984,-8.85009766
131,655008,955008,131,-967,7862,-1523,-85,191,-155,-0.118041992,0.959716797,-0.185913086,-5.18798828,11.6577148,-9.46044922
132,660000,960000,132,-1006,7833,-1562,-87,200,-165,-0.122802734,0.956176758,-0.190673828,-5.31005859,12.2070312,-10.0708008
133,665008,965008,133,-1044,7817,-1597,-87,204,-173,-0.127441406,0.954223633,-0.194946289,-5.31005859,12.4511719,-10.559082
134,670000,970000,134,-1075,7822,-1636,-87,201,-180,-0.131225586,0.954833984,-0.199707031,-5.31005859,12.2680664,-10.9863281
135,675008,975008,135,-1094,7833,-1655,-87,192,-183,-0.133544922,0.956176758,-0.202026367,-5.31005859,11.71875,-11.1694336
136,680000,980000,136,-1097,7856,-1657,-88,184,-184,-0.133911133,0.958984375,-0.202270508,-5.37109375,11.2304688,-11.2304688
137,685008,985008,137,-1087,7884,-1652,-92,175,-184,-0.13269043,0.962402344,-0.201660156,-5.61523438,10.6811523,-11.2304688
138,690000,990000,138,-1068,7902,-1625,-98,166,-183,-0.130371094,0.964599609,-0.198364258,-5.98144531,10.1318359,-11.1694336
139,695008,995008,139,-1059,7911,-1596,-106,161,-183,-0.129272461,0.965698242,-0.194824219,-6.46972656,9.82666016,-11.1694336
140,700000,1000000,140,-1060,7919,-1554,-119,156,-190,-0.129394531,0.966674805,-0.189697266,-7.26318359,9.52148438,-11.5966797
141,705008,1005008,141,-1036,7916,-1525,-133,152,-194,-0.126464844,0.966308594,-0.186157227,-8.11767578,9.27734375,-11.8408203
142,710000,1010000,142,-1023,7919,-1522,-142,153,-189,-0.12487793,0.966674805,-0.185791016,-8.66699219,9.33837891,-11.5356445
143,715008,1015008,143,-1030,7938,-1513,-148,162,-188,-0.125732422,0.968994141,-0.184692383,-9.03320312,9.88769531,-11.4746094
144,720000,1020000,144,-1027,7941,-1517,-155,171,-192,-0.125366211,0.969360352,-0.185180664,-9.46044922,10.4370117,-11.71875
145,725008,1025008,145,-1032,7936,-1539,-159,179,-194,-0.125976562,0.96875,-0.187866211,-9.70458984,10.925293,-11.8408203
146,730000,1030000,146,-1062,7932,-1554,-161,189,-198,-0.129638672,0.968261719,-0.189697266,-9.82666016,11.5356445,-12.0849609
147,735008,1035008,147,-1104,7923,-1556,-161,202,-202,-0.134765625,0.967163086,-0.189941406,-9.82666016,12.3291016,-12.3291016
148,740000,1040000,148,-1135,7908,-1556,-165,212,-207,-0.138549805,0.965332031,-0.189941406,-10.0708008,12.9394531,-12.6342773
149,745008,1045008,149,-1170,7887,-1555,-169,213,-213,-0.142822266,0.962768555,-0.189819336,-10.3149414,13.0004883,-13.0004883
150,750000,1050000,150,-1202,7867,-1555,-172,212,-220,-0.146728516,0.960327148,-0.189819336,-10.4980469,12.9394531,-13.4277344
151,755008,1055008,151,-1218,7839,-1562,-173,215,-223,-0.148681641,0.95690918,-0.190673828,-10.559082,13.1225586,-13.6108398
152,760000,1060000,152,-1243,7820,-1557,-173,217,-220,-0.151733398,0.954589844,-0.190063477,-10.559082,13.2446289,-13.4277344
153,765008,1065008,153,-1276,7818,-1544,-173,218,-217,-0.155761719,0.954345703,-0.188476562,-10.559082,13.3056641,-13.2446289
154,770000,1070000,154,-1263,7809,-1544,-172,216,-213,-0.154174805,0.95324707,-0.188476562,-10.4980469,13.1835938,-13.0004883
155,775008,1075008,155,-1209,7833,-1545,-173,217,-209,-0.147583008,0.956176758,-0.188598633,-10.559082,13.2446289,-12.7563477
156,780000,1080000,156,-1118,7894,-1535,-183,216,-210,-0.136474609,0.963623047,-0.18737793,-11.1694336,13.1835938,-12.8173828
157,785008,1085008,157,-1088,7921,-1532,-198,220,-206,-0.1328125,0.966918945,-0.187011719,-12.0849609,13.4277344,-12.5732422
158,790000,1090000,158,-1143,7930,-1553,-201,231,-198,-0.139526367,0.968017578,-0.189575195,-12.2680664,14.0991211,-12.0849609
159,795008,1095008,159,-1176,7947,-1580,-194,232,-194,-0.143554688,0.970092773,-0.192871094,-11.8408203,14.1601562,-11.8408203
160,800000,1100000,160,-1216,7930,-1583,-185,222,-188,-0.1484375,0.968017578,-0.193237305,-11.2915039,13.5498047,-11.4746094
161,805008,1105008,161,-1248,7919,-1554,-175,214,-184,-0.15234375,0.966674805,-0.189697266,-10.6811523,13.0615234,-11.2304688
162,810000,1110000,162,-1227,7927,-1536,-173,206,-187,-0.149780273,0.967651367,-0.1875,-10.559082,12.5732422,-11.4135742
163,815008,1115008,163,-1245,7910,-1525,-175,196,-183,-0.151977539,0.965576172,-0.186157227,-10.6811523,11.9628906,-11.1694336
164,820000,1120000,164,-1378,7880,-1507,-172,188,-170,-0.168212891,0.961914062,-0.183959961,-10.4980469,11.4746094,-10.3759766
165,825008,1125008,165,-1450,7860,-1488,-166,170,-165,-0.177001953,0.959472656,-0.181640625,-10.1318359,10.3759766,-10.0708008
166,830000,1130000,166,-1391,7850,-1448,-164,147,-166,-0.169799805,0.958251953,-0.176757812,-10.0097656,8.97216797,-10.1318359
167,835008,1135008,167,-1324,7857,-1414,-164,139,-162,-0.161621094,0.959106445,-0.172607422,-10.0097656,8.48388672,-9.88769531
168,840000,1140000,168,-1285,7893,-1412,-165,144,-156,-0.156860352,0.963500977,-0.172363281,-10.0708008,8.7890625,-9.52148438
169,845008,1145008,169,-1299,7920,-1427,-162,149,-149,-0.158569336,0.966796875,-0.174194336,-9.88769531,9.09423828,-9.09423828
170,850000,1150000,170,-1327,7935,-1440,-150,154,-141,-0.161987305,0.96862793,-0.17578125,-9.15527344,9.39941406,-8.60595703
171,855008,1155008,171,-1320,7970,-1456,-136,152,-126,-0.161132812,0.972900391,-0.177734375,-8.30078125,9.27734375,-7.69042969
172,860000,1160000,172,-1340,8005,-1454,-125,141,-102,-0.163574219,0.977172852,-0.177490234,-7.62939453,8.60595703,-6.22558594
173,865008,1165008,173,-1324,8049,-1438,-121,133,-76,-0.161621094,0.982543945,-0.175537109,-7.38525391,8.11767578,-4.63867188
174,870000,1170000,174,-1249,8139,-1425,-124,129,-50,-0.15246582,0.993530273,-0.173950195,-7.56835938,7.87353516,-3.05175781
175,875008,1175008,175,-1108,8249,-1415,-142,133,-31,-0.135253906,1.00695801,-0.172729492,-8.66699219,8.11767578,-1.89208984
176,880000,1180000,176,-990,8355,-1427,-174,159,-13,-0.120849609,1.01989746,-0.174194336,-10.6201172,9.70458984,-0.793457031
177,885008,1185008,177,-983,8453,-1443,-207,196,8,-0.119995117,1.03186035,-0.176147461,-12.6342773,11.9628906,0.48828125
178,890000,1190000,178,-1078,8504,-1479,-234,219,27,-0.131591797,1.03808594,-0.180541992,-14.2822266,13.3666992,1.64794922
179,895008,1195008,179,-1206,8514,-1516,-235,217,43,-0.147216797,1.03930664,-0.185058594,-14.3432617,13.2446289,2.62451172
180,900000,1200000,180,-1222,8538,-1510,-219,194,54,-0.149169922,1.04223633,-0.184326172,-13.3666992,11.8408203,3.29589844
181,905008,1205008,181,-1184,8555,-1458,-204,174,62,-0.14453125,1.04431152,-0.177978516,-12.4511719,10.6201172,3.78417969
182,910000,1210000,182,-1224,8551,-1399,-189,164,70,-0.149414062,1.04382324,-0.170776367,-11.5356445,10.0097656,4.27246094
183,915008,1215008,183,-1281,8536,-1337,-177,153,73,-0.15637207,1.04199219,-0.163208008,-10.8032227,9.33837891,4.45556641
184,920000,1220000,184,-1286,8511,-1248,-173,140,78,-0.156982422,1.03894043,-0.15234375,-10.559082,8.54492188,4.76074219
185,925008,1225008,185,-1259,8505,-1146,-180,121,90,-0.153686523,1.03820801,-0.139892578,-10.9863281,7.38525391,5.49316406
186,930000,1230000,186,-1186,8500,-1071,-205,110,96,-0.144775391,1.03759766,-0.130737305,-12.512207,6.71386719,5.859375
187,935008,1235008,187,-1115,8462,-1054,-233,116,101,-0.136108398,1.03295898,-0.128662109,-14.2211914,7.08007812,6.16455078
188,940000,1240000,188,-1046,8433,-1085,-256,136,112,-0.127685547,1.02941895,-0.132446289,-15.625,8.30078125,6.8359375
189,945008,1245008,189,-992,8460,-1132,-281,167,132,-0.12109375,1.03271484,-0.138183594,-17.1508789,10.1928711,8.05664062
190,950000,1250000,190,-958,8487,-1190,-313,204,152,-0.116943359,1.03601074,-0.145263672,-19.1040039,12.4511719,9.27734375
191,955008,1255008,191,-911,8463,-1304,-345,250,170,-0.111206055,1.03308105,-0.159179688,-21.0571289,15.2587891,10.3759766
192,960000,1260000,192,-872,8432,-1429,-368,292,190,-0.106445312,1.02929688,-0.174438477,-22.4609375,17.8222656,11.5966797
193,965008,1265008,193,-792,8419,-1549,-388,321,200,-0.0966796875,1.02770996,-0.189086914,-23.6816406,19.5922852,12.2070312
194,970000,1270000,194,-740,8383,-1683,-402,341,206,-0.0903320312,1.02331543,-0.205444336,-24.5361328,20.8129883,12.5732422
195,975008,1275008,195,-785,8341,-1797,-396,350,208,-0.0958251953,1.01818848,-0.219360352,-24.1699219,21.3623047,12.6953125
196,980000,1280000,196,-850,8299,-1853,-368,337,203,-0.103759766,1.01306152,-0.226196289,-22.4609375,20.5688477,12.3901367
197,985008,1285008,197,-840,8268,-1740,-327,312,198,-0.102539062,1.00927734,-0.212402344,-19.9584961,19.0429688,12.0849609
198,990000,1290000,198,-858,8214,-1643,-278,281,192,-0.104736328,1.00268555,-0.200561523,-16.9677734,17.1508789,11.71875
199,995008,1295008,199,-956,8079,-1567,-210,231,182,-0.116699219,0.986206055,-0.19128418,-12.8173828,14.0991211,11.1083984
200,1000000,1300000,200,-1041,7945,-1369,-138,177,173,-0.127075195,0.969848633,-0.167114258,-8.42285156,10.8032227,10.559082
201,1005008,1305008,201,-1084,7871,-1169,-79,127,170,-0.132324219,0.96081543,-0.142700195,-4.82177734,7.75146484,10.3759766
202,1010000,1310000,202,-1058,7846,-971,-38,79,169,-0.129150391,0.957763672,-0.118530273,-2.31933594,4.82177734,10.3149414
